id,nome,cbf
1443,Bruno de Lara Fuchs,3
1444,Lyanco Evangelista Silveira Neves Vojnovic,2
1445,Paulo Henrique Chagas de Lima,10
1446,Rubens Antonio Dias,44
1447,Matheus Martinelli Lima,8
1448,Luiz Antonio Venker Menezes,TC
1449,Guilherme Antonio Arana Lopes,13
1450,Paulo Henrique Sampaio Filho,10
1451,Fabio Deivson Lopes Maciel,1
1452,Jean Lucas de Souza Oliveira,6
1453,Gregore de Magalhaes Silva,26
1454,Caio Alexandre Sousa E Silva,19
1455,Marlon Rodrigues Freitas,17
1456,Marcos Felipe de Freitas Monteiro,22
1457,Lucas Halter,3
1458,Santiago Arias Naranjo,13
1459,Fernando Marcal de Oliveira,21
1460,Jadsom Meemyas de Oliveira da Silva,5
1461,Bruno Henrique Pinto,27
1462,Thiago Heleno Henrique Ferreira,44
1463,João Victor Machado Cruz,57
1464,Mateus Carvalho dos Santos,85
1465,Martin Varini Dizioli,TC
1466,Richard Rios Montoya,27
1467,Clayson Henrique da Silva Vieira,25
1468,Willian Osmar de Oliveira Silva,29
1469,Jose Hugo Sousa dos Santos,17
1470,Hercules Pereira do Nascimento,35
1471,Gustavo Henrique Vernes,13
1472,Tomas Cardona,25
1473,Charles Rigon Matos,8
1474,Andre Ramalho Silva,5
1475,Renato Kayzer de Souza,79
1476,Carlos Eduardo de Souza Vieira,30
1477,Rhaldney Norberto Simião Gomes,8
1478,Jose Marcos Alves Luis,3
1479,Bruno Nunes de Barros,2
1480,Anderson Luis de Carvalho,10
1481,Janderson Santos de Souza,7
1482,Danilo Boza Junior,4
1483,Jorge de Moura Xavier,18
1484,Luis Felipe Oyama,5
1485,Bruno Nunes de Barros -,2
1486,Jose Marcos Alves Luis -,3
1487,Higor Matheus Meritao,5
1488,Franco Sebastian Cristaldo,10
1489,Marcelo Hermes,22
1490,Bernard Anicio Caldeira Duarte,20
1491,Deyverson Brum Silva,9
1492,Walter Kannemann,4
1493,Brahian Palacios Alzate,30
1494,Gustavo Martins de Souza Santos -,53
1495,Gonzalo Gaston Freitas Silva,5
1496,Luiz Felipe do Nascimento dos Santos,4
1497,PFTulio Flores dos Santos,
1498,Gabriel Baralhas dos Santos,8
1499,Matheus Fellipe Costa Pereira,10
1500,Roni Medeiros de Moura,15
1501,Cassio Ramos,1
1502,Emiliano Rodriguez Rosales,19
1503,Alexandre Torrezan,AT
1504,Hueglo dos Santos Neris,77
1505,Joao Victor da Silva Marcelino,38
1506,Willean Bernardo Willemen,97
1507,Mateus Carvalho dos Santos,85
1508,Maicon Pereira Roque,4
1509,Marcio Rafael Ferreira de Souza,13
1510,Jonathan Calleri,9
1511,Damian Josue Bobadilla Benitez,21
1512,Thiago dos Santos,29
1513,Facundo Bernal Cruz,5
1514,Marcos da Silva Franca,11
1515,Thiago Emiliano da Silva,3
1516,Welington Damascena Santos,6
1517,Tomas Cardona,25
1518,Gregore de Magalhaes Silva,26
1519,Emanuel Britez,19
1520,Gaston Ricardo Liendo,AT
1521,Bartolomeu Jacinto Quissanga,15
1522,Artur Jorge Torres Gomes de Araújo Amorim,TC
1523,Fernando Marcal de Oliveira,21
1524,Pedro Augusto Borges da Costa,28
1525,Kervin Mario Andrade Navarro,77
1526,Erick Antonio Pulgar Farfan,5
1527,Ayrton Lucas Dantas de Medeiros,6
1528,Talles Magno Bacelar Martins,43
1529,Jose Andres Martinez Torres,70
1530,Ramon Angel Diaz,TC
1531,Ramon Emiliano Diaz,AT
1532,Charles Rigon Matos,8
1533,Angel Rodrigo Romero Villamayor,11
1534,Allan Rodrigues de Souza,21
1535,Carlos Moises de Lima,22
1536,Felix Eduardo Torres Caicedo,3
1537,Yuri Alberto Monteiro da Silva -,9
1538,Carlos de Menezes Junior -,25
1539,Jhonatan dos Santos Rosa,6
1540,Thaciano Mickael da Silva,16
1541,Lincoln Henrique Oliveira dos Santos,10
1542,Luciano Batista da Silva Junior,46
1543,Victor Hugo Soares dos Santos,4
1544,Christian Roberto Alves Cardoso,88
1545,Agustin Canobbio Graviz,14
1546,Marcos Luis Rocha Aquino,2
1547,Fernando Pereira do Nascimento,88
1548,Isidro Miguel Pitta Saldivar,9
1549,Walter Leandro Capeloza Artune,1
1550,Lucas da Silva Izidoro,30
1551,Thiago Maia Alencar,29
1552,Wesley Ribeiro Silva,21
1553,Lucas Henrique Barbosa,21
1554,Rodrigo Eduardo da Silva -,34
1555,Clayson Henrique da Silva Vieira,25
1556,Isidro Miguel Pitta Saldivar,9
1557,Gabriel Carvalho Teixeira,34
1558,Nahuel Adolfo Ferraresi Hernandez,32
1559,Kaio Jorge Pinto Ramos,9
1560,Matheus Henrique de Souza,97
1561,Michel Daryl Araujo Villar,15
1562,Lucas Daniel Romero,29
1563,Luis Francisco Zubeldía,TC
1564,Gabriel Veron Fonseca de Souza,30
1565,Andre Oliveira Silva,17
1566,Igor Silveira Gomes,17
1567,Victor Hugo Soares dos Santos,4
1568,Everson Felipe Marques Pires,22
1569,Deyverson Brum Silva,9
1570,Lucas Piton Crivellaro,6
1571,Marlon Rodrigues Freitas,17
1572,Matheus Lima Beltrao Oliveira,21
1573,Andre Ramalho Silva,5
1574,Ramon Angel Diaz -,TC
1575,Luis Eduardo Marques dos Santos,20
1576,Walisson Moreira Farias Maia,33
1577,Tobias Pereira Figueiredo,29
1578,Caio Fernando de Oliveira -,16
1579,Jadsom Meemyas de Oliveira da Silva,5
1580,Eduardo Colcenti Antunes,19
1581,Guilherme Lopes de Almeida,31
1582,Jose Andres Hurtado Cheme,34
1583,Thiago Nicolas Borbas Silva,18
1584,Jemerson de Jesus Nascimento,28
1585,Benjamin Kuscevic Jaramillo,13
1586,João Victor Machado Cruz,57
1587,Joao Ricardo Riedi,1
1588,Agustin Canobbio Graviz,14
1589,Alerrandro Barra Mansa Realino de Souza,9
1590,Luiz Fernando Moraes dos Santos,11
1591,Lucas Esteves Souza,16
1592,Gustavo Henric da Silva,7
1593,Lucas Willians Assis Arcanjo,1
1594,Joel Nathaniel Campbell Samuels,8
1595,Rhaldney Norberto Simião Gomes,5
1596,Matheus Martins Fogaca de Paulo,30
1597,Willian Osmar de Oliveira Silva,29
1598,Jadson Alves dos Santos,16
1599,Anderson Luis de Carvalho,10
1600,Facundo Bernal Cruz,5
1601,Marcelo Vieira da Silva Junior,12
1602,Thiago dos Santos,29
1603,Gilberto Oliveira Souza Junior,9
1604,FTRoberto Schmidt Tupinamba Fernandes de Sa,
1605,Fabio Deivson Lopes Maciel,1
1606,Marcelo Jose de Lima Filho,11
1607,Luiz Gustavo da Silva Machado Duarte,44
1608,PFMarcos de Seixas Correa -,
1609,Joao Pedro Maturano dos Santos,18
1610,Carlos Moises de Lima -,22
1611,Gabriel Alejandro Milito,TC
1612,Arthur Sousa Araujo,27
1613,Eduardo Gonzaga Mendes Santos,3
1614,Everson Felipe Marques Pires,22
1615,Matheus Fernandes Siqueira,35
1616,Lyanco Evangelista Silveira Neves Vojnovic,2
1617,Jose Marcos Alves Luis,3
1618,Carlos Eduardo Ferreira de Souza,96
1619,Jadson Alves dos Santos,16
1620,Gabriel Vasconcelos Ferreira,1
1621,Janderson de Carvalho Costa,39
1622,Matheus Martins Fogaca de Paulo,30
1623,Lucas Henrique Barbosa,21
1624,Felipe Melo de Carvalho,30
1625,Danilo das Neves Pinheiro,6
1626,Pablo Ezequiel Vegetti,99
1627,PFMarco Aurelio Schiavo Reis,
1628,Richard Rios Montoya,27
1629,Alexandre Torrezan,AT
1630,Weverton Pereira da Silva,21
1631,Jose Rafael Vivian,8
1632,Jose Andres Martinez Torres,70
1633,Gonzalo Gaston Freitas Silva,5
1634,Joel Nathaniel Campbell Samuels,10
1635,Breno de Souza Bidon,27
1636,Alix Vinicius de Souza Sampaio,3
1637,Igor Caique Coronado,77
1638,Luiz Fernando Moraes dos Santos,11
1639,Andre Oliveira Silva,17
1640,Wesley Ribeiro Silva,21
1641,Erick de Arruda Serafim,33
1642,William Gomes Carvalho Santos,39
1643,Jonathan Calleri,9
1644,Rodrigo Nestor Bertalia,11
1645,Matheus Rossetto,16
1646,Jean Lucas de Souza Oliveira,6
1647,Juan Martin Lucero,197
1648,José Welison da Silva -,17
1649,Fabrizio Jose Peralta Ramirez,33
1650,TGJulian Bertasso Tobar,
1651,Joao Marcelo Messias Ferreira -,43
1652,Bolasie Yala,11
1653,Gabriel Girotto Franco,3
1654,Martin Varini Dizioli,TC
1655,Tobias Pereira Figueiredo,29
1656,Antonio Feliphe Costa Silva,23
1657,Luiz Filipe da Rosa Machado,36
1658,Thiago Maia Alencar,29
1659,Enner Remberto Valencia Lastra,13
1660,Fernando Francisco Reges,5
1661,Joao Victor da Silva Marcelino,38
1662,Leonardo Pinheiro da Conceicao,3
1663,Emerson Rivaldo Rodriguez Valois,17
1664,Mateus Carvalho dos Santos -,85
1665,Allano Brendon de Souza Lima,2
1666,Everton Augusto de Barros Ribeiro,10
1667,Arthur Caike do Nascimento Cruz,45
1668,Gabriel Barbosa Almeida,99
1669,Mateo Gamarra Gonzalez,15
1670,David Luiz Moreira Marinho,23
1671,Christian Roberto Alves Cardoso,88
1672,Bartolomeu Jacinto Quissanga,15
1673,Mathias Adalberto Villasanti Rolon,20
1674,Walter Kannemann,4
1675,Luiz Henrique Andre Rosa da Silva,7
1676,Agustin Federico Marchesin,1
1677,Marlon Rodrigues Freitas,17
1678,Igor Jesus Maciel da Cruz,99
1679,Luiz Marcelo de Castro Salles,AT
1680,Miguel Angel Monsalve Gonzalez -,11
1681,Fabio Silva de Freitas,35
1682,Rubens Antonio Dias,44
1683,Igor Silveira Gomes,17
1684,Murilo Cerqueira Paim,26
1685,Fagner Conserva Lemos,23
1686,Luciano da Rocha Neves,10
1687,Angel Rodrigo Romero Villamayor,11
1688,Luis Francisco Zubeldía,TC
1689,Igor Caique Coronado,77
1690,Marcio Rafael Ferreira de Souza,13
1691,Charles Rigon Matos,8
1692,Alan Javier Franco,28
1693,PFDiego Carvalho Pereira,
1694,Pedro Henrique Konzen Medina da Silva,16
1695,Nahuel Adolfo Ferraresi Hernandez,32
1696,Jonathan Calleri,9
1697,Erick de Arruda Serafim,33
1698,Fernando Pereira do Nascimento,88
1699,Isidro Miguel Pitta Saldivar,9
1700,Mario Sergio Santos Costa,11
1701,Denilson Alves Borges,27
1702,Emanuel Britez,19
1703,Alan Pereira Empereur,33
1704,Marcos da Silva Franca,11
1705,Diogo Barbosa Mendanha,6
1706,Ronaldo de Oliveira Strada,1
1707,Sidnei de Espirito -,AT
1708,German Ezequiel Cano -,14
1709,Luis Felipe Oyama,5
1710,Jhonatan dos Santos Rosa,6
1711,Eduardo Colcenti Antunes,19
1712,Matheus Fernandes Siqueira,35
1713,Douglas Mendes Moreira,39
1714,Cleiton Schwengber,1
1715,Fabricio Oliveira de Souza,37
1716,Eros Nazareno Mancuso,33
1717,Juan Martin Lucero,9
1718,Joao Pedro Maturano dos Santos,18
1719,Douglas Moreira Fagundes,17
1720,Benjamin Kuscevic Jaramillo,13
1721,Eros Nazareno Mancuso -,33
1722,Fabio Pereira da Silva -,2
1723,Bruno de Lara Fuchs,3
1724,Everson Felipe Marques Pires -,22
1725,Giorgian Daniel de Arrascaeta Benedetti,14
1726,Everaldo Stum,9
1727,Bruno Henrique Pinto,27
1728,Neuciano de Jesus Gusmao,40
1729,Leonardo Pereira,4
1730,Caio Alexandre Sousa E Silva,19
1731,Victor Hugo Soares dos Santos,4
1732,Allan Rodrigues de Souza,29
1733,Ademir da Silva Santos Junior,7
1734,Santiago Arias Naranjo -,13
1735,Victor Hugo Ramos de Souza,20
1736,Marcos da Silva Franca,11
1737,Matheus Henrique de Souza,97
1738,Jhon Adolfo Arias Andrade,21
1739,Kauã Elias Nogueira,19
1740,Walace Souza Silva,20
1741,Marcelo Vieira da Silva Junior,12
1742,Alvaro Martin Barreal,21
1743,Gabriel Rafael Fuentes Gómez,31
1744,Manoel Messias Silva Carvalho,26
1745,Thiago dos Santos,29
1746,Maxime Dominguez,26
1747,Lucas de Freitas Molarinho Chagas,43
1748,Gilberto Oliveira Souza Junior,9
1749,Jose Marcos Alves Luis,3
1750,Josef de Souza Dias -,5
1751,Thiago Maia Alencar,29
1752,Andre Martin Carrillo Diaz,19
1753,Matheus Lima Beltrao Oliveira,21
1754,Clayton Sampaio Pereira,20
1755,Breno de Souza Bidon,27
1756,Carlos de Menezes Junior,25
1757,Alexandro Ezequiel Bernabei,26
1758,Yuri Alberto Monteiro da Silva,9
1759,Memphis Depay,94
1760,Ricardo Mathias da Silva,49
1761,Agustin Giay,4
1762,Richard Rios Montoya,27
1763,Jadsom Meemyas de Oliveira da Silva,5
1764,Ivan Ricardo Neves Abreu Cavaleiro,9
1765,Eduardo Colcenti Antunes,19
1766,Cleiton Schwengber,1
1767,Gabriel Vinicius Menino,25
1768,Gregore de Magalhaes Silva,26
1769,Madson Ferreira dos Santos,22
1770,Kaique Rocha Lima,4
1771,Danilo Barbosa da Silva,5
1772,Francisco das Chagas Soares dos Santos,9
1773,Matheus Martins Silva dos Santos,37
1774,Lucas Fernandes da Silva,18
1775,Andre Oliveira Silva,17
1776,Robert Abel Arboleda Escobar,5
1777,Matheus Alexandre Anastacio de Souza,2
1778,Pedro Felipe de Faria Rangel,1
1779,Alejo Cruz Techera,6
1780,Alix Vinicius de Souza Sampaio,3
1781,Allano Brendon de Souza Lima,2
1782,Luiz Fernando Moraes dos Santos,18
1783,Douglas Moreira Fagundes,17
1784,Alexandro Ezequiel Bernabei,26
1785,Rodrigo Ely,5
1786,Diego da Silva Costa,19
1787,Everton Augusto de Barros Ribeiro,10
1788,Luciano Batista da Silva Junior,46
1789,Matheus Fellipe Costa Pereira,10
1790,Wagner Leonardo Calvelo de Souza,4
1791,Thiago Carpini Barbosa,TC
1792,Jadsom Meemyas de Oliveira da Silva,5
1793,Hueglo dos Santos Neris,77
1794,Bruno Henrique Pinto,27
1795,Samuel Xavier Brito,2
1796,Matheus Martinelli Lima,8
1797,Paulo Henrique Chagas de Lima,10
1798,Allano Brendon de Souza Lima,2
1799,Felipe dos Reis Pereira Vizeu do Carmo Linhares,9
1800,Alexander Nahuel Barboza Ullua,20
1801,Thiago Heleno Henrique Ferreira,44
1802,Memphis Depay,94
1803,Julimar Silva Oliveira Junior,20
1804,Jose Andres Martinez Torres,70
1805,Lucas Belezi Barbosa,45
1806,Yuri Alberto Monteiro da Silva,9
1807,Carlos de Menezes Junior,25
1808,Welington Damascena Santos,6
1809,Bruno de Jesus Pacheco,6
1810,Brahian Palacios Alzate,30
1811,Paulo Vitor Monteiro,27
1812,Caio da Silva Maia,39
1813,Mario Sergio Santos Costa -,11
1814,Guilherme de Jesus da Silva -,2
1815,Railan Reis Ferreira,21
1816,Matias Rafael Lacava Gonzalez,10
1817,Gabriel Baralhas dos Santos,8
1818,Lucas da Silva Izidoro,30
1819,Max Alves da Silva,10
1820,Bernardo Franco Junior,TC
1821,Marcos Luis Rocha Aquino,2
1822,PFMarco Aurelio Schiavo Reis,
1823,Anibal Ismael Moreno,5
1824,Gustavo Raul Gomez Portillo,15
1825,Richard Rios Montoya,27
1826,Mayke Rocha de Oliveira,12
1827,Jadson Alves dos Santos,16
1828,Jean Carlos Vicente,20
1829,Jemerson de Jesus Nascimento,28
1830,Luiz Fernando Moraes dos Santos,10
1831,Adriano Martins da Fonseca,3
1832,Derek Freitas Ribeiro,9
1833,Martin Christensen Braithwaite,22
1834,Luiz Felipe do Nascimento dos Santos,4
1835,Janderson Santos de Souza,17
1836,Thiago Maia Alencar,29
1837,Eduardo Jesus Vargas Rojas,11
1838,Igor Silveira Gomes,17
1839,Wesley Ribeiro Silva,21
1840,PFSergio Fabian Di Bartolo,
1841,Gustavo Henrique Furtado Scarpa,6
1842,Alisson Santana Lopes da Fonseca,45
1843,Mariano Ferreira Filho,25
1844,Gustavo Henrique Furtado Scarpa -,6
1845,Thiago dos Santos,29
1846,Raul Alejandro Caceres Bogado,27
1847,Gustavo Henric da Silva,7
1848,Alerrandro Barra Mansa Realino de Souza,9
1849,Leonardo Naldi de Matos,5
1850,Vinicius Moreira de Lima,45
1851,Edson Guilherme Mendes dos Santos,17
1852,Joao Lucas de Almeida Carvalho,2
1853,Anderson Luis de Carvalho,10
1854,Davi Goes Silva Ferreira Carvalho,88
1855,Giorgian Daniel de Arrascaeta Benedetti,14
1856,Leonardo Pereira,4
1857,Carlos Jonas Alcaraz Duran,37
1858,Anderson Luis de Carvalho -,10
1859,Gabriel Lheman Xavier,3
1860,Pablo Ignacio Galdames Millan,27
1861,Thaciano Mickael da Silva,16
1862,Maicon Pereira Roque,4
1863,Dimitri Payet,10
1864,Mayke Rocha de Oliveira,12
1865,Eros Nazareno Mancuso,33
1866,Gaston Ricardo Liendo,AT
1867,Christian Chagas Tarouco,4
1868,Juan Martin Lucero,9
1869,Emanuel Britez,19
1870,Pedro Augusto Borges da Costa,28
1871,Jadsom Meemyas de Oliveira da Silva,5
1872,Bartolomeu Jacinto Quissanga,15
1873,Fabrizio Jose Peralta Ramirez,33
1874,Jose Ivaldo Almeida Silva,5
1875,William de Asevedo Furtado,12
1876,Rafael da Silva -,8
1877,Clayson Henrique da Silva Vieira,25
1878,Igor Caique Coronado,77
1879,Ramon Ramos Lima,23
1880,Filipe Augusto Carvalho Souza,5
1881,Fernando Pereira do Nascimento,88
1882,Raniele Almeida Melo,14
1883,Marllon Goncalves Jeronimo Borges,4
1884,Newton Araujo da Costa Junior,8
1885,Jonathan Francisco Lemos,13
1886,Jonathan Francisco Lemos,13
1887,Wesley Ribeiro Silva,21
1888,Newton Araujo da Costa Junior,8
1889,Felipe dos Reis Pereira Vizeu do Carmo Linhares -,9
1890,Roberto Lampert Ribas -,AT
1891,Gonzalo Jordy Plata Jimenez,45
1892,Marlon Rodrigues Xavier,3
1893,David Luiz Moreira Marinho,23
1894,Evertton Gustavo Fernandes Araujo,52
1895,Lucas Hernan Villalba,25
1896,Allan Rodrigues de Souza,29
1897,Alex Sandro Lobo Silva,26
1898,Agustin Daniel Rossi,1
1899,Allan Rodrigues de Souza -,29
1900,Marcos Antonio Silva Santos,20
1901,Jean Lucas de Souza Oliveira,6
1902,Jose Sabino Chagas Monteiro,35
1903,Victor Hugo Soares dos Santos,4
1904,Gabriel Lheman Xavier,3
1905,Yeferson Julio Soteldo Martinez,7
1906,Martin Christensen Braithwaite,22
1907,Reinaldo Manoel da Silva,6
1908,Matheus Martinelli Lima,8
1909,Paulo Henrique Chagas de Lima,10
1910,Kauã Elias Nogueira,19
1911,Mathias Adalberto Villasanti Rolon,20
1912,Renato Portaluppi,TC
1913,Fabio Deivson Lopes Maciel,1
1914,Thiago dos Santos,29
1915,Jhon Adolfo Arias Andrade,21
1916,Felipe Melo de Carvalho -,30
1917,Joao Victor da Silva Marcelino,38
1918,Paulo Henrique de Oliveira Alves,96
1919,Joao Victor da Silva Marcelino -,38
1920,Hugo Ferreira de Farias,46
1921,Matheus Franca Silva,2
1922,Anibal Ismael Moreno,5
1923,Gabriel Vinicius Menino,25
1924,Marcos Luis Rocha Aquino,2
1925,Matheus Fernandes Siqueira,35
1926,Derik Gean Severino Lacerda,22
1927,Walter Leandro Capeloza Artune,1
1928,Fernando Pereira do Nascimento,88
1929,Willian Osmar de Oliveira Silva,29
1930,Lucas Willians Assis Arcanjo,1
1931,Luiz Filipe da Rosa Machado,36
1932,Lucas Esteves Souza,16
1933,Tomas Esteban Cuello,28
1934,Paulo Vitor Monteiro,27
1935,Magno Jose da Silva,2
1936,Gonzalo Gaston Freitas Silva,5
1937,Otavio Henrique Passos Santos,5
1938,Emanuel Britez,19
1939,Edson Guilherme Mendes dos Santos,17
1940,Jose Marcos Alves Luis,3
1941,Ronaldo da Silva Souza Guerrero,96
1942,Bruno de Jesus Pacheco,6
1943,Facundo Bernal Cruz,5
1944,Alexandro Ezequiel Bernabei,26
1945,Vitor Eduardo da Silva Matos,44
1946,Bruno Gomes da Silva Clevelario,15
1947,Rodrigo Fagundes de Freitas,3
1948,Arthur Caike do Nascimento Cruz,45
1949,Lucas Silva Borges,16
1950,Kaio Jorge Pinto Ramos,9
1951,Matheus Fellipe Costa Pereira,10
1952,Wilker José Angel Romero,4
1953,Gabriel Veron Fonseca de Souza,30
1954,Miguel Angel Trauco Saavedra,14
1955,TGMauricio Gustavo Tho Dacoregio,
1956,Jose Andres Martinez Torres,70
1957,Fagner Conserva Lemos,23
1958,Luan Vinicius da Silva Santos,8
1959,Carlos Eduardo Ferreira de Souza,96
1960,Everaldo Silva do Nascimento,37
1961,Raul Alejandro Caceres Bogado,27
1962,Fabricio Bruno Soares de Faria,15
1963,Gustavo Henrique Furtado Scarpa,6
1964,Derik Gean Severino Lacerda,22
1965,Denilson Alves Borges,27
1966,Ramon Ramos Lima,23
1967,Bruno Fabiano Alves,34
1968,Bernardo Franco Junior,TC
1969,Walter Leandro Capeloza Artune,1
1970,Gabriel Knesowitsch,44
1971,Murilo Cerqueira Paim,26
1972,Jemerson de Jesus Nascimento,28
1973,Mathias Adalberto Villasanti Rolon,20
1974,Gustavo Raul Gomez Portillo,15
1975,Mayke Rocha de Oliveira,12
1976,Estevao Willian Almeida de Oliveira Goncalves,41
1977,Richard Rios Montoya,27
1978,Miguel Angel Monsalve Gonzalez,11
1979,Leonardo Ezequiel Godoy,29
1980,Erick Luis Conrado Carvalho,26
1981,Antonio Feliphe Costa Silva,23
1982,Lucas Rodrigues Moura da Silva,7
1983,Julimar Silva Oliveira Junior,20
1984,Lucas Belezi Barbosa,45
1985,Luis Francisco Zubeldía,TC
1986,Igor Vinicius de Souza,2
1987,Jair Rodrigues Junior,8
1988,Matheus Rossetto,16
1989,Gonzalo Gaston Freitas Silva,5
1990,Lincoln Henrique Oliveira dos Santos,10
1991,Matias Rafael Lacava Gonzalez,7
1992,Rhaldney Norberto Simião Gomes,16
1993,Raul Lô Gonçalves,23
1994,TGAlex Lessa Afonso,
1995,Victor Hugo Soares dos Santos,4
1996,Alan Luciano Ruschel,28
1997,Gabriel Pereira Taliari,19
1998,Joao Lucas de Almeida Carvalho,2
1999,Joao Pedro Vilardi Pinto,23
2000,Lucas Henrique Barbosa,21
2001,Diego da Silva Costa,19
2002,Joao Lucas de Almeida Carvalho,2
2003,Luiz Gustavo da Silva Machado Duarte,44
2004,Pedro Tonon Geromel,3
2005,Ewerthon Diogenes da Silva,14
2006,Jadson Alves dos Santos,16
2007,Rubens Antonio Dias,44
2008,Deyverson Brum Silva,9
2009,Lyanco Evangelista Silveira Neves Vojnovic,2
2010,Matheus Mendes Werneck de Oliveira,31
2011,Federico Matias Zaracho,15
2012,Alexander Nahuel Barboza Ullua,20
2013,Igor Rabello da Costa,16
2014,Rubens Antonio Dias -,44
2015,Alexander Nahuel Barboza Ullua -,20
2016,Joao Miguel Barreto Martins,AT
2017,Marcos Luis Rocha Aquino,2
2018,Gilberto Moraes Junior,2
2019,Eros Nazareno Mancuso,33
2020,Benjamin Kuscevic Jaramillo,13
2021,German Ezequiel Cano,14
2022,Mateus Carvalho dos Santos,85
2023,Andre Ramalho Silva,5
2024,Kaiki Bruno da Silva,6
2025,Lucas Silva Borges,16
2026,Ramiro Moschen Benetti,17
2027,Andre Martin Carrillo Diaz,19
2028,Memphis Depay,94
2029,Matheus Fernandes Siqueira,35
2030,Eduardo Gonzaga Mendes Santos,3
2031,Jose Sabino Chagas Monteiro,35
2032,Jose Andres Hurtado Cheme,34
2033,Alisson Euler de Freitas Castro,25
2034,Adriano Martins da Fonseca,3
2035,Shaylon Kallyson Cardozo,10
2036,Leonardo Ezequiel Godoy,29
2037,Thiago Heleno Henrique Ferreira -,44
2038,Evertton Gustavo Fernandes Araujo,52
2039,Lucas da Silva Izidoro,30
2040,Fabricio Bruno Soares de Faria,15
2041,Willian Osmar de Oliveira Silva,29
2042,Bolasie Yala,11
2043,Willean Bernardo Willemen,97
2044,Wagner Leonardo Calvelo de Souza,4
2045,Claudio Coelho Salvatico -,27
2046,Rafael Santos Borre Maury,19
2047,Luis Antonio da Rocha Junior,29
2048,Bruno Henrique Corsini,8
2049,Pedro Henrique Ribeiro Goncalves,14
2050,William de Asevedo Furtado,12
2051,Jemerson de Jesus Nascimento,28
2052,Lucas Daniel Romero,29
2053,Mycael Pontes Moreira,41
2054,Fernando Augusto Pereira Bueno Junior,6
2055,Gabriel Lheman Xavier,3
2056,Fellipe Mateus de Sena Araujo,7
2057,Gustavo Bonatto Barreto,88
2058,Facundo Bernal Cruz,5
2059,Gregore de Magalhaes Silva,26
2060,Willian Osmar de Oliveira Silva,29
2061,Mateo Ponte Costa,4
2062,Artur Jorge Torres Gomes de Araújo Amorim,TC
2063,PFTiago Andre Lopes Senra,
2064,Itaro Patric Cardoso Calmon,14
2065,Carlos Eduardo Ferreira de Souza,96
2066,Lucas Esteves Souza,16
2067,Luis Eduardo Soares da Silva,66
2068,Francisco das Chagas Soares dos Santos -,9
2069,Pablo Ignacio Galdames Millan,27
2070,Jair Rodrigues Junior,8
2071,Andre Ramalho Silva,5
2072,Hugo Moura Arruda da Silva,25
2073,Jose Luis Rodriguez Bebanz,2
2074,Luis Francisco Zubeldía,TC
2075,Mariano Ferreira Filho,25
2076,Luciano da Rocha Neves,10
2077,Renzo Saravia,26
2078,Ruan Tressoldi Netto,22
2079,Lyanco Evangelista Silveira Neves Vojnovic,2
2080,Igor Vinicius de Souza,2
2081,Gabriel Alejandro Milito,TC
2082,Paulo Vitor Monteiro,27
2083,Leandro Ignacio Avila,AT
2084,Mariano Ferreira Filho -,25
2085,Benjamin Kuscevic Jaramillo,13
2086,Erick Antonio Pulgar Farfan,5
2087,Diego Nicolas de La Cruz Arcosa,18
2088,Eros Nazareno Mancuso,33
2089,Guillermo Varela Olivera,2
2090,Erick Antonio Pulgar Farfan -,5
2091,Gabriel Baralhas dos Santos,8
2092,Luiz Fernando Moraes dos Santos,11
2093,Roni Medeiros de Moura,5
2094,Jose Rafael Vivian,8
2095,Jose Manuel Alberto Lopez,42
2096,Filipe Augusto Carvalho Souza,5
2097,Bruno Fabiano Alves,34
2098,Jonathan Renato Barbosa,7
2099,Wellington Soares da Silva,27
2100,Cristian David Pavon,21
2101,Igor Silveira Gomes,17
2102,Wagner Leonardo Calvelo de Souza,4
2103,Christian Chagas Tarouco,4
2104,Gustavo Henric da Silva,7
2105,Mario Sergio Santos Costa,11
2106,Lucas Esteves Souza,16
2107,Estephano Kiremitdjian Neto,AT
2108,Jose Hugo Sousa dos Santos,17
2109,Leandro Emmanuel Martinez,8
2110,Diego Nicolas de La Cruz Arcosa,18
2111,Wesley Ribeiro Silva,21
2112,Gerson Santos da Silva,8
2113,Fernando Francisco Reges,5
2114,Hugo Moura Arruda da Silva,25
2115,Rhaldney Norberto Simião Gomes,7
2116,Dimitri Payet,10
2117,Luiz Fernando Moraes dos Santos,11
2118,Luiz Fernando Moraes dos Santos -,11
2119,PFTiago Andre Lopes Senra,
2120,Joao Miguel Barreto Martins,AT
2121,Alex Nicolao Telles,13
2122,Alexander Nahuel Barboza Ullua,20
2123,John Victor Maciel Furtado,12
2124,Thiago Ezequiel Almada,23
2125,Mayke Rocha de Oliveira,12
2126,Gustavo Raul Gomez Portillo,15
2127,Marcos Luis Rocha Aquino -,2
2128,Alvaro Martin Barreal,21
2129,Lucas Evangelista Santana de Oliveira,8
2130,MDThiago Simoes Miyasato,
2131,Lucas Daniel Romero,29
2132,Cleiton Schwengber,1
2133,Christian Roberto Alves Cardoso,88
2134,Vinicius Moreira de Lima,45
2135,German Ezequiel Cano,14
2136,Leonardo Matias Baiersdorf Linck -,24
2137,Paulo Henrique Chagas de Lima -,10
2138,Max Alves da Silva,10
2139,Marcos Alberto Skavinski,AT
2140,Fernando Pereira do Nascimento,88
