id,campeonatoId,rodada,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
0,1,2,14,11,69,2,31:00,76,Brenno Oliveira Fraga Costa -,Grêmio,1351,22:31
1,1,2,14,11,70,2,14:00,59,Jhonata Robert Alves da Silva -,Grêmio,1334,22:14
2,1,2,15,8,76,2,44:00,89,Vitor Hugo Batista Araujo de Mendonça -,Internacional,1064,17:44
3,1,2,15,8,77,1,44:00,44,Pedro Henrique Alves Santana -,Internacional,1004,16:44
4,1,2,18,14,94,2,41:00,86,Paulo Autuori de Mello -,Athletico Paranaense,1196,19:56
5,1,3,25,9,131,2,27:00,72,Emaxwell Souza de Lima -,Sport,1317,21:57
6,1,3,26,8,141,2,7:00,52,Lucas Ribeiro dos Santos -,Internacional,1297,21:37
7,1,3,29,3,162,1,9:00,9,Willian Marlon Ferreira Moraes -,Atlético,1149,19:09
8,1,4,32,4,178,1,41:00,41,Rodrigo Nestor Bertalia -,São Paulo,1181,19:41
9,1,4,34,6,185,1,45:00,45,Avlamir Dirceo Stival -,Atlético Mineiro,1185,19:45
10,1,4,39,3,221,2,44:00,89,Anderson Leal Gomes -,Atlético,1244,20:44
11,1,5,41,15,235,2,47:00,92,Cauan Felipe de Almeida -,America,767,12:47
12,1,6,53,15,283,2,28:00,73,Ricardo Cesar Dantas da Silva -,America,1048,17:28
13,1,6,56,14,301,2,42:00,87,Marcio Almeida de Oliveira -,Athletico Paranaense,1392,23:12
14,1,6,56,14,302,1,13:00,13,Richard Candido Coelho -,Athletico Paranaense,1303,21:43
15,1,6,58,8,314,2,50:00,95,Danilo Fernandes Batista -,Internacional,1250,20:50
16,1,6,58,8,315,2,50:00,95,Caio Vidal Rocha -,Internacional,1250,20:50
17,1,6,58,16,316,2,50:00,95,Bruno da Silva Costa -,Chapecoense,1250,20:50
18,1,7,60,5,328,2,5:00,50,Abel Mathias Hernandez Platero -,Fluminense,1025,17:05
19,1,7,62,6,344,2,46:00,91,Allan Rodrigues de Souza -,Atlético Mineiro,1336,22:16
20,1,7,64,11,356,2,13:00,58,Walter Kannemann -,Grêmio,1273,21:13
21,1,8,74,1,396,2,17:00,62,Benjamin Kuscevic Jaramillo -,Palmeiras,1217,20:17
22,1,8,75,7,406,2,8:00,53,Juan Sebastian Quintero Fletcher -,Fortaleza,1028,17:08
23,1,8,77,10,417,2,44:00,89,Cleber Bomfim de Jesus -,Ceará,1064,17:44
24,1,9,85,19,456,2,24:00,69,Guilherme Castilho Carvalho -,Juventude,1179,19:39
25,1,11,105,7,551,2,37:00,82,Gaston Ricardo Liendo -,Fortaleza,1327,22:07
26,1,11,109,18,568,1,38:00,38,Joao Pedro Vilardi Pinto -,Cuiabá,1133,18:53
27,1,12,114,19,596,2,34:00,79,Guilherme Castilho Carvalho -,Juventude,1324,22:04
28,1,12,114,19,597,2,41:00,86,Marcos Vinicius Santos Goncalves -,Juventude,1331,22:11
29,1,13,120,0,641,2,34:00,79,MDMarcio Alves Tannure -,Flamengo,1054,17:34
30,1,13,125,17,665,1,48:00,48,Mauricio Nogueira Barbieri -,Red Bull Bragantino,1008,16:48
31,1,13,128,16,685,2,36:00,81,MDSamuel Ricardo Banaszeski -,Chapecoense,1176,19:36
32,1,13,129,18,689,2,48:00,93,Anderson Conceicao Benedito -,Cuiabá,1308,21:48
33,1,14,132,4,701,2,49:00,94,Emiliano Ariel Rigoni -,São Paulo,1249,20:49
34,1,14,133,6,710,2,44:00,89,Eduardo Jesus Vargas Rojas -,Atlético Mineiro,1064,17:44
35,1,14,134,8,716,2,45:00,90,Moises Roberto Barbosa -,Internacional,1305,21:45
36,1,14,138,16,735,2,35:00,80,Keiller da Silva Nunes -,Chapecoense,1190,19:50
37,1,14,138,16,736,1,43:00,43,Emilio Carlos Tannus Faro -,Chapecoense,1138,18:58
38,1,14,139,3,741,2,46:00,91,FTJoao Rodrigues dos Santos Neto -,Atlético,1336,22:16
39,1,15,140,0,746,2,17:00,62,Gabriel Barbosa Almeida -,Flamengo,1172,19:32
40,1,15,141,1,756,2,44:00,89,Victor Luis Chuab Zamblauskas -,Palmeiras,1364,22:44
41,1,15,141,7,757,2,25:00,70,Luis Antonio Ferreira Rodrigues -,Fortaleza,1345,22:25
42,1,15,147,4,785,2,36:00,81,Martin Nicolas Benitez -,São Paulo,1176,19:36
43,1,15,149,18,794,2,44:00,89,Felipe Marques da Silva -,Cuiabá,1364,22:44
44,1,16,153,1,811,1,35:00,35,Patrick de Paula Carreiro -,Palmeiras,1175,19:35
45,1,16,153,1,812,1,36:00,36,Abel Fernando Moreira Ferreira -,Palmeiras,1176,19:36
46,1,16,153,1,813,1,45:00,45,Joao Miguel Barreto Martins -,Palmeiras,1185,19:45
47,1,16,155,13,819,2,47:00,92,Marcelo Faria Fernandes -,Santos,1202,20:02
48,1,16,158,16,832,2,18:00,63,Ricardo Martins de Araujo -,Chapecoense,1278,21:18
49,1,17,167,14,859,2,46:00,91,Thiago Heleno Henrique Ferreira -,Athletico Paranaense,1066,17:46
50,1,17,169,16,871,2,46:00,91,Luis Carlos de Oliveira Preto -,Chapecoense,1126,18:46
51,1,17,169,3,872,2,44:00,89,Luis Eduardo Marques dos Santos -,Atlético,1124,18:44
52,1,18,174,11,897,2,34:00,79,Maicon Thiago Pereira de Souza -,Grêmio,1354,22:34
53,1,18,176,9,907,2,37:00,82,Thiago Neves Augusto -,Sport,1117,18:37
54,1,19,187,9,972,2,21:00,66,Anderson Hernanes de Carvalho Viana Lima -,Sport,1176,19:36
55,1,20,191,1,988,2,50:00,95,Jose Rafael Vivian -,Palmeiras,1070,17:50
56,1,20,197,17,1012,2,46:00,91,Artur Victor Guimaraes -,Red Bull Bragantino,1246,20:46
57,1,20,198,18,1021,2,51:00,96,Clayson Henrique da Silva Vieira -,Cuiabá,1131,18:51
58,1,21,204,7,1049,2,26:00,71,David Correa da Fonseca -,Fortaleza,746,12:26
59,1,21,204,8,1050,2,26:00,71,Renzo Saravia -,Internacional,746,12:26
60,1,21,207,19,1067,1,22:00,22,Rafael Forster -,Juventude,1147,19:07
61,1,21,209,18,1077,2,50:00,95,Marllon Goncalves Jeronimo Borges -,Cuiabá,1310,21:50
62,1,22,215,16,1096,2,22:00,67,Anderson Jordan da Silva Cordeiro -,Chapecoense,1102,18:22
63,1,23,226,10,1152,2,37:00,82,Cleber Bomfim de Jesus -,Ceará,1237,20:37
64,1,24,231,12,1163,1,48:00,48,Lucas Araujo de Oliveira -,Bahia,1338,22:18
65,1,25,240,3,1210,2,50:00,95,Eduardo do Nascimento Souza -,Atlético,1100,18:20
66,1,25,243,10,1229,1,32:00,32,Tiago Retzlaff Nunes -,Ceará,1022,17:02
67,1,25,245,7,1237,2,23:00,68,Ronald dos Santos Lopes -,Fortaleza,1223,20:23
68,1,26,256,1,1293,2,37:00,82,Wesley Ribeiro Silva -,Palmeiras,1387,23:07
69,1,26,257,17,1300,1,29:00,29,Eric dos Santos Rodrigues -,Red Bull Bragantino,1169,19:29
70,1,26,258,16,1310,2,50:00,95,Adelino Pereira de Camargo Neto -,Chapecoense,1250,20:50
71,1,27,261,8,1325,2,5:00,50,Edenilson Andrade dos Santos -,Internacional,1025,17:05
72,1,28,272,13,1376,1,46:00,46,Jean Mota Oliveira de Sousa -,Santos,1066,17:46
73,1,28,274,8,1383,2,49:00,94,Patrick Bezerra do Nascimento -,Internacional,1069,17:49
74,1,28,274,2,1384,2,49:00,94,João Vitor Xavier de Almeida -,Corinthians,1069,17:49
75,1,28,279,11,1408,2,24:00,69,Jonathan Doin -,Grêmio,1284,21:24
76,1,29,285,10,1442,1,29:00,29,Gabriel Dias de Oliveira -,Ceará,989,16:29
77,1,29,285,5,1443,2,31:00,76,TGAndre Carvalho da Silva -,Fluminense,1051,17:31
78,1,29,286,9,1451,2,6:00,51,Gustavo Atilano Florentin Morinigo -,Sport,1296,21:36
79,1,30,298,0,1504,2,44:00,89,Everton Augusto de Barros Ribeiro -,Flamengo,1304,21:44
80,1,30,298,16,1505,2,13:00,58,Kaio Nunes Ferreira -,Chapecoense,1273,21:13
81,1,31,300,0,1511,2,17:00,62,Diego Ribas da Cunha -,Flamengo,1217,20:17
82,1,31,300,12,1512,2,17:00,62,Rosicley Pereira da Silva -,Bahia,1217,20:17
83,1,31,300,12,1513,1,41:00,41,Matheus Bahia Santos -,Bahia,1181,19:41
84,1,31,306,9,1544,1,23:00,23,Gustavo Silva de Oliveira -,Sport,1313,21:53
85,1,31,307,10,1551,2,39:00,84,Fernando Pereira do Nascimento -,Ceará,1209,20:09
86,1,32,310,1,1569,2,47:00,92,Eduardo Pereira Rodrigues -,Palmeiras,1202,20:02
87,1,32,312,4,1574,1,10:00,10,Jonathan Calleri -,São Paulo,970,16:10
88,1,32,317,7,1605,2,7:00,52,TGNahuel Dario Martinez -,Fortaleza,1207,20:07
89,1,35,340,8,1697,2,49:00,94,Paulo Victor de Almeida Barbosa -,Internacional,1399,23:19
90,1,35,347,18,1742,2,49:00,94,Clayson Henrique da Silva Vieira -,Cuiabá,1249,20:49
91,1,35,347,18,1743,2,35:00,80,MDJhone Maykon Monteiro Pereira -,Cuiabá,1235,20:35
92,1,35,349,12,1760,2,51:00,96,Luis Antonio da Rocha Junior -,Bahia,1251,20:51
93,1,36,359,1,1816,2,45:00,90,Gabriel Veron Fonseca de Souza -,Palmeiras,1425,23:45
94,1,36,359,1,1817,2,40:00,85,Joao Miguel Barreto Martins -,Palmeiras,1420,23:40
95,1,37,366,5,1854,2,21:00,66,Manoel Messias Silva Carvalho -,Fluminense,1041,17:21
96,1,37,366,12,1855,2,21:00,66,Rosicley Pereira da Silva -,Bahia,1041,17:21
97,1,37,368,16,1865,1,8:00,8,Geuvanio Santos da Silva Lima -,Chapecoense,1268,21:08
98,1,37,369,7,1871,2,4:00,49,Gaston Ricardo Liendo -,Fortaleza,1264,21:04
99,1,38,378,2,1912,2,45:00,90,Fagner Conserva Lemos -,Corinthians,1395,23:15
100,2,1,388,23,1977,1,44:00,44,Marlon Matheus Lopes do Nascimento -,América Fc Saf,1184,19:44
101,2,1,388,23,1978,2,50:00,95,Matheus Leonardo Sales Cardoso -,América Fc Saf,1250,20:50
102,2,2,390,19,1988,1,38:00,38,Paulo Roberto Moccelin -,Juventude,1178,19:38
103,2,2,396,10,2025,2,48:00,93,Vinicius Moreira de Lima -,Ceará,1248,20:48
104,2,3,402,4,2060,2,45:00,90,Rogerio Ceni -,São Paulo,1095,18:15
105,2,3,405,19,2072,2,37:00,82,Vitor Mendes Alves -,Juventude,1177,19:37
106,2,3,406,7,2083,1,19:00,19,Luis Antonio Ferreira Rodrigues -,Fortaleza,1249,20:49
107,2,3,406,7,2084,1,19:00,19,Gaston Ricardo Liendo -,Fortaleza,1249,20:49
108,2,3,408,22,2098,1,25:00,25,Andrew Erik Feitosa -,Avaí,1225,20:25
109,2,4,416,17,2148,2,48:00,93,Ramon Ramos Lima -,Red Bull Bragantino,1098,18:18
110,2,4,419,5,2164,2,5:00,50,André Trindade da Costa Neto -,Fluminense,1025,17:05
111,2,5,420,23,2173,2,41:00,86,Felipe Azevedo dos Santos -,América Fc Saf,1091,18:11
112,2,5,423,1,2188,2,27:00,72,Joao Miguel Barreto Martins -,Palmeiras,1047,17:27
113,2,5,427,25,2215,1,25:00,25,Henrique Lordelo Souza de Oliveira -,Goiás,985,16:25
114,2,6,432,21,2244,2,29:00,74,Jonathan Renato Barbosa -,Cuiabá Saf,1049,17:29
115,2,6,434,7,2254,1,39:00,39,Brayan Andres Ceballos Jimenez -,Fortaleza,1119,18:39
116,2,6,438,19,2278,2,16:00,61,Francisco Hyun Sol Kim -,Juventude,1156,19:16
117,2,6,438,19,2279,2,39:00,84,Paulo Roberto Moccelin -,Juventude,1179,19:39
118,2,6,439,23,2287,1,39:00,39,Iago Justen Maidana Martins -,América Fc Saf,1089,18:09
119,2,7,444,10,2313,2,19:00,64,Richard Candido Coelho -,Ceará,1189,19:49
120,2,7,447,24,2327,2,40:00,85,Henrique Adriano Buss -,Coritiba,1090,18:10
121,2,7,447,24,2328,2,48:00,93,Luciano Castan da Silva -,Coritiba,1098,18:18
122,2,7,448,21,2339,2,22:00,67,Luiz Fernando Iubel -,Cuiabá Saf,1342,22:22
123,2,7,448,21,2340,2,36:00,81,Rafael Gustavo Meneghel Gava -,Cuiabá Saf,1356,22:36
124,2,7,448,21,2341,2,35:00,80,Joao Lucas de Almeida Carvalho -,Cuiabá Saf,1355,22:35
125,2,8,450,22,2356,2,40:00,85,Douglas Alan Schuck Friedrich -,Avaí,1240,20:40
126,2,8,451,5,2365,2,47:00,92,David Braz de Oliveira Filho -,Fluminense,1187,19:47
127,2,8,451,0,2366,2,47:00,92,Rodinei Marcelo de Almeida -,Flamengo,1187,19:47
128,2,8,452,4,2376,2,44:00,89,Igor Silveira Gomes -,São Paulo,1244,20:44
129,2,8,454,1,2386,2,49:00,94,PFMarco Aurelio Schiavo Reis -,Palmeiras,1069,17:49
130,2,8,457,17,2401,2,47:00,92,Eric dos Santos Rodrigues -,Red Bull Bragantino,1097,18:17
131,2,8,459,24,2418,2,49:00,94,TGJose Luiz Baptista de Leao -,Coritiba,1069,17:49
132,2,9,462,8,2433,2,50:00,95,MDGuilherme Velho Caputo -,Internacional,1250,20:50
133,2,9,465,5,2451,2,48:00,93,Gustavo Nonato Santana -,Fluminense,768,12:48
134,2,9,465,5,2452,2,22:00,67,MDRicardo Reiniger Olivero -,Fluminense,742,12:22
135,2,10,472,17,2495,2,22:00,67,Luan Candido de Almeida -,Red Bull Bragantino,1312,21:52
136,2,10,474,13,2501,1,45:00,45,Lucas Gabriel Ochandorena -,Santos,1335,22:15
137,2,10,476,7,2512,2,44:00,89,TGNahuel Dario Martinez -,Fortaleza,1304,21:44
138,2,10,477,22,2518,2,50:00,95,Diego Daniel Rodrigues de Matos -,Avaí,1340,22:20
139,2,10,478,21,2522,2,46:00,91,Wanderson Ferreira de Oliveira -,Cuiabá Saf,1396,23:16
140,2,11,480,13,2537,2,15:00,60,Lucas Pires Silva -,Santos,1215,20:15
141,2,11,481,5,2543,1,20:00,20,David Braz de Oliveira Filho -,Fluminense,1160,19:20
142,2,11,484,22,2562,2,51:00,96,Bruno Cesar Pereira Silva -,Avaí,1251,20:51
143,2,11,487,10,2582,2,35:00,80,Bruno de Jesus Pacheco -,Ceará,1055,17:35
144,2,11,489,24,2592,2,26:00,71,Thonny Anderson da Silva Carvalho -,Coritiba,1166,19:26
145,2,12,490,23,2597,1,10:00,10,Alexandre Egea -,América Fc Saf,1300,21:40
146,2,12,493,3,2610,2,28:00,73,Arthur Henrique Peixoto Santos -,Atlético,1168,19:28
147,2,12,495,19,2624,1,47:00,47,Yuri Oliveira Lima -,Juventude,1337,22:17
148,2,12,499,14,2645,2,26:00,71,Hugo Moura Arruda da Silva -,Athletico Paranaense,1376,22:56
149,2,12,499,2,2646,2,26:00,71,Roni Medeiros de Moura -,Corinthians,1376,22:56
150,2,13,504,13,2673,2,29:00,74,PFSebastiao Martins de Oliveira Junior -,Santos,1349,22:29
151,2,13,504,13,2674,2,28:00,73,Fabian Daniel Bustos -,Santos,1348,22:28
152,2,13,506,7,2687,2,43:00,88,Juan Pablo Vojvoda -,Fortaleza,1183,19:43
153,2,13,507,19,2695,2,4:00,49,William Matheus da Silva -,Juventude,1144,19:04
154,2,13,509,24,2709,2,40:00,85,Diego Porfirio da Silva -,Coritiba,1060,17:40
155,2,14,513,2,2732,2,37:00,82,TGLuis Miguel Moreira da Silva -,Corinthians,1237,20:37
156,2,14,517,21,2757,2,37:00,82,Alan Pereira Empereur -,Cuiabá Saf,1177,19:37
157,2,15,522,17,2779,2,49:00,94,Eric dos Santos Rodrigues -,Red Bull Bragantino,1309,21:49
158,2,15,523,1,2785,2,45:00,90,Gabriel Vinicius Menino -,Palmeiras,1365,22:45
159,2,15,526,8,2802,2,44:00,89,Matheus Alfredo Cadorini da Silva -,Internacional,1244,20:44
160,2,15,529,24,2820,2,38:00,83,Nathan Gabriel de Souza Mendes -,Coritiba,1178,19:38
161,2,16,533,2,2838,1,35:00,35,Vitor Manuel de Oliveira Lopes Pereira -,Corinthians,995,16:35
162,2,16,538,21,2862,2,21:00,66,Bruno Amorim Lazaroni -,Cuiabá Saf,1221,20:21
163,2,16,538,20,2863,2,47:00,92,Daniel Fortunato Borges -,Botafogo,1247,20:47
164,2,16,538,20,2864,2,26:00,71,Hugo Gonçalves Ferreira Neto -,Botafogo,1226,20:26
165,2,18,551,19,2926,1,38:00,38,Jadson Alves dos Santos -,Juventude,1268,21:08
166,2,18,555,4,2952,1,33:00,33,Charles Alexandre Patrice Francis Hembert -,São Paulo,1263,21:03
167,2,19,561,5,2976,2,51:00,96,Marrony da Silva Liberato Silveira -,Fluminense,1071,17:51
168,2,19,562,25,2984,1,45:00,45,PFEdnilson de Sena Goes -,Goiás,1185,19:45
169,2,19,569,24,3013,2,43:00,88,Thonny Anderson da Silva Carvalho -,Coritiba,1303,21:43
170,2,20,571,3,3022,2,40:00,85,Luiz Fernando Moraes dos Santos -,Atlético,1330,22:10
171,2,20,576,10,3042,2,4:00,49,Richardson Fernandes dos Santos -,Ceará,1054,17:34
172,2,20,577,24,3046,2,40:00,85,Egidio de Araujo Pereira Junior -,Coritiba,1090,18:10
173,2,21,586,7,3092,1,29:00,29,Jose Romario Silva de Souza -,Fortaleza,1109,18:29
174,2,22,594,20,3121,2,16:00,61,Philipe Sampaio Azevedo -,Botafogo,1336,22:16
175,2,22,597,25,3135,2,39:00,84,Savio Antonio Alves -,Goiás,1089,18:09
176,2,22,598,19,3146,2,48:00,93,Vitor Benedito Leque da Silva -,Juventude,1338,22:18
177,2,23,607,3,3182,1,44:00,44,Lucas Xavier Gazal -,Atlético,1124,18:44
178,2,23,608,8,3190,1,28:00,28,Luiz Antonio Venker Menezes -,Internacional,1228,20:28
179,2,24,617,3,3224,2,11:00,56,Hayner Willian Monjardim Cordeiro -,Atlético,1061,17:41
180,2,24,617,25,3225,2,34:00,79,Caio Vinicius da Conceicao -,Goiás,1084,18:04
181,2,25,621,10,3247,2,18:00,63,Joao Alves de Assis Silva -,Ceará,738,12:18
182,2,25,621,0,3248,2,48:00,93,Gabriel Barbosa Almeida -,Flamengo,768,12:48
183,2,25,628,21,3288,1,45:00,45,Bruno Amorim Lazaroni -,Cuiabá Saf,1185,19:45
184,2,25,628,4,3289,2,9:00,54,Welington Damascena Santos -,São Paulo,1209,20:09
185,2,25,628,4,3290,2,36:00,81,TGOctavio Jose Bittencourt Ambrogi Kalil Ohl -,São Paulo,1236,20:36
186,2,26,630,6,3296,2,49:00,94,PFCristiano Garcia Nunes -,Atlético Mineiro,1129,18:49
187,2,26,631,7,3300,1,45:00,45,Gaston Ricardo Liendo -,Fortaleza,1185,19:45
188,2,26,638,14,3338,2,5:00,50,Vitor Hugo Naum dos Santos -,Athletico Paranaense,725,12:05
189,2,26,639,3,3348,2,39:00,84,Eduardo Alexandre Baptista -,Atlético,1059,17:39
190,2,27,641,5,3359,1,5:00,5,David Braz de Oliveira Filho -,Fluminense,965,16:05
191,2,27,641,5,3360,2,42:00,87,Manoel Messias Silva Carvalho -,Fluminense,1062,17:42
192,2,27,641,0,3361,2,42:00,87,Mario Sergio Santos Costa -,Flamengo,1062,17:42
193,2,27,641,0,3362,2,45:00,90,Everton Sousa Soares -,Flamengo,1065,17:45
194,2,27,641,5,3363,2,45:00,90,Caio Fernando de Oliveira -,Fluminense,1065,17:45
195,2,27,643,1,3377,2,14:00,59,Danilo dos Santos de Oliveira -,Palmeiras,1184,19:44
196,2,27,643,1,3378,2,47:00,92,Abel Fernando Moreira Ferreira -,Palmeiras,1217,20:17
197,2,27,646,10,3398,1,38:00,38,Luiz Otavio Anacleto Leandro -,Ceará,998,16:38
198,2,27,646,10,3399,2,39:00,84,Jose Roberto Assunçao de Araujo Filho -,Ceará,1059,17:39
199,2,27,649,21,3418,1,46:00,46,Paulo Marcos de Jesus Ribeiro -,Cuiabá Saf,1186,19:46
200,2,29,660,5,3477,2,17:00,62,Manoel Messias Silva Carvalho -,Fluminense,977,16:17
201,2,29,661,17,3479,1,4:00,4,Luan Candido de Almeida -,Red Bull Bragantino,1144,19:04
202,2,29,664,1,3497,2,23:00,68,Jose Rafael Vivian -,Palmeiras,1283,21:23
203,2,30,674,13,3556,2,44:00,89,Nathan Santos de Araújo -,Santos,1394,23:14
204,2,30,674,6,3557,2,41:00,86,TGRogerio Maia de Brum -,Atlético Mineiro,1391,23:11
205,2,30,676,10,3569,2,15:00,60,Vinicius Goes Barbosa de Souza -,Ceará,1215,20:15
206,2,31,682,4,3602,2,44:00,89,Leonardo Pinheiro da Conceicao -,São Paulo,1064,17:44
207,2,31,689,24,3631,1,3:00,3,Warley Leandro da Silva -,Coritiba,1083,18:03
208,2,32,690,7,3636,2,28:00,73,Caio Alexandre Sousa E Silva -,Fortaleza,1318,21:58
209,2,32,692,17,3648,2,52:00,97,Lucas Evangelista Santana de Oliveira -,Red Bull Bragantino,1312,21:52
210,2,32,693,4,3657,2,45:00,90,Lucas Lopes Beraldo -,São Paulo,1065,17:45
211,2,32,693,4,3658,1,44:00,44,Nahuel Adolfo Ferraresi Hernandez -,São Paulo,1004,16:44
212,2,32,696,21,3680,2,5:00,50,Igor Aquino da Silva -,Cuiabá Saf,1025,17:05
213,2,33,704,2,3713,1,43:00,43,Yuri Alberto Monteiro da Silva -,Corinthians,1183,19:43
214,2,33,704,13,3714,2,14:00,59,Lucas Henrique Barbosa -,Santos,1214,20:14
215,2,34,716,24,3773,2,42:00,87,Guillermo Gabriel de Los Santos Viana -,Coritiba,1242,20:42
216,2,34,717,25,3779,2,13:00,58,MDIgor de Castro Aquino -,Goiás,1378,22:58
217,2,34,719,14,3791,2,15:00,60,Tomas Esteban Cuello -,Athletico Paranaense,1380,23:00
218,2,35,722,6,3802,2,50:00,95,Avlamir Dirceo Stival -,Atlético Mineiro,1400,23:20
219,2,35,726,10,3820,2,12:00,57,Cleber Bomfim de Jesus -,Ceará,1272,21:12
220,2,36,731,4,3841,2,46:00,91,Marcio Rafael Ferreira de Souza -,São Paulo,1096,18:16
221,2,36,735,14,3865,2,45:00,90,Thiago Heleno Henrique Ferreira -,Athletico Paranaense,1365,22:45
222,2,36,736,3,3873,2,29:00,74,Luiz Fernando Moraes dos Santos -,Atlético,1049,17:29
223,2,36,738,21,3888,1,48:00,48,Antonio José Cardoso de Oliveira -,Cuiabá Saf,1158,19:18
224,2,37,741,25,3908,2,41:00,86,Fellipe Ramos Ignez Bastos -,Goiás,1241,20:41
225,2,37,741,25,3909,2,6:00,51,Adailson Freire Pereira da Silva -,Goiás,1206,20:06
226,2,37,749,2,3965,1,37:00,37,Bruno Mendez Cittadini -,Corinthians,1177,19:37
227,2,37,749,2,3966,1,38:00,38,Vitor Manuel de Oliveira Lopes Pereira -,Corinthians,1178,19:38
228,2,38,750,3,3973,1,38:00,38,Willian Marlon Ferreira Moraes -,Atlético,998,16:38
229,2,38,758,24,4014,2,2:00,47,Alef Mangueira Severino Pereira -,Coritiba,1022,17:02
230,3,1,762,21,4036,2,11:00,56,Filipe Augusto Carvalho Souza -,Cuiabá Saf,1031,17:11
231,3,1,762,1,4037,1,45:00,45,Abel Fernando Moreira Ferreira -,Palmeiras,1005,16:45
232,3,1,765,27,4059,1,36:00,36,Mauricio Nogueira Barbieri -,Vasco da Gama S.a.f.,1296,21:36
233,3,1,766,13,4066,2,41:00,86,Yeferson Julio Soteldo Martinez -,Santos,1211,20:11
234,3,2,775,26,4126,2,52:00,97,Lucas da Cruz Oliveira -,Cruzeiro Saf,1372,22:52
235,3,3,780,20,4151,2,5:00,50,Rafael Pereira da Silva -,Botafogo,1025,17:05
236,3,3,780,20,4152,2,11:00,56,Luis Manuel Ribeiro de Castro -,Botafogo,1031,17:11
237,3,3,783,13,4175,2,48:00,93,Eduardo Gabriel dos Santos Bauermann -,Santos,1218,20:18
238,3,3,784,17,4183,1,26:00,26,Aderlan de Lima Silva -,Red Bull Bragantino,1136,18:56
239,3,3,784,17,4184,2,33:00,78,Cleiton Schwengber -,Red Bull Bragantino,1203,20:03
240,3,3,785,14,4192,2,35:00,80,Alex Paulo Menezes Santana -,Athletico Paranaense,1355,22:35
241,3,3,786,25,4198,2,16:00,61,Magno Jose da Silva -,Goiás,1186,19:46
242,3,3,789,21,4217,2,51:00,96,Itaro Patric Cardoso Calmon -,Cuiabá Saf,1221,20:21
243,3,4,794,25,4248,1,40:00,40,Lucas Halter -,Goiás,1150,19:10
244,3,4,799,23,4287,2,44:00,89,Matheus Fernando Cavichioli -,América Fc Saf,764,12:44
245,3,5,805,5,4323,2,31:00,76,André Trindade da Costa Neto -,Fluminense,1381,23:01
246,3,5,808,4,4339,2,25:00,70,Rodrigo Nestor Bertalia -,São Paulo,1285,21:25
247,3,5,808,7,4340,2,17:00,62,Emanuel Britez -,Fortaleza,1277,21:17
248,3,6,813,4,4370,1,23:00,23,Lucas Khodor Silvestre -,São Paulo,983,16:23
249,3,6,818,12,4410,2,28:00,73,Julio Cesar de Rezende Miranda -,Bahia,1048,17:28
250,3,6,818,12,4411,2,31:00,76,Victor Hugo Soares dos Santos -,Bahia,1051,17:31
251,3,7,826,11,4444,2,7:00,52,Walter Kannemann -,Grêmio,1177,19:37
252,3,7,827,24,4456,2,9:00,54,Jose Roberto Assunçao de Araujo Filho -,Coritiba,1179,19:39
253,3,7,827,6,4457,2,43:00,88,Paolo Mauricio Lemos Merladett -,Atlético Mineiro,1213,20:13
254,3,10,851,20,4594,1,40:00,40,João Carlos Magalhães Brandão -,Botafogo,1300,21:40
255,3,10,852,4,4602,2,48:00,93,Pablo Gonçalves Maia Fortunato -,São Paulo,1068,17:48
256,3,10,857,13,4629,2,47:00,92,Guilherme de Aguiar Camacho -,Santos,1067,17:47
257,3,11,860,5,4650,2,54:00,99,Fernando Diniz Silva -,Fluminense,1404,23:24
258,3,11,866,23,4679,1,33:00,33,Eder Ferreira Graminho -,América Fc Saf,1173,19:33
259,3,12,870,5,4697,1,37:00,37,Marcilio Florencio Mota Filho -,Fluminense,1147,19:07
260,3,12,871,21,4708,2,42:00,87,Antonio José Cardoso de Oliveira -,Cuiabá Saf,1362,22:42
261,3,12,876,24,4732,2,47:00,92,Bruno Gomes da Silva Clevelario -,Coritiba,1067,17:47
262,3,12,878,6,4742,2,44:00,89,Renzo Saravia -,Atlético Mineiro,1214,20:14
263,3,13,885,6,4783,1,51:00,51,Luiz Felipe Scolari -,Atlético Mineiro,1011,16:51
264,3,13,886,26,4794,2,24:00,69,Lucas da Cruz Oliveira -,Cruzeiro Saf,1344,22:24
265,3,13,887,1,4800,2,20:00,65,Gustavo Garcia dos Santos -,Palmeiras,1040,17:20
266,3,14,893,13,4832,2,35:00,80,Paulo Cesar Turra -,Santos,755,12:35
267,3,14,893,13,4833,2,16:00,61,Vladimir Orlando Cardoso de Araujo Filho -,Santos,736,12:16
268,3,14,893,25,4834,2,55:00,100,Guilherme Costa Marques -,Goiás,775,12:55
269,3,15,904,6,4907,2,46:00,91,Guilherme Antonio Arana Lopes -,Atlético Mineiro,1306,21:46
270,3,15,909,30,4937,2,53:00,98,Felipe Azevedo dos Santos -,America Fc S.a.f.,1313,21:53
271,3,15,909,30,4938,1,50:00,50,Iago Justen Maidana Martins -,America Fc S.a.f.,1250,20:50
272,3,16,911,14,4951,2,50:00,95,Jose Ivaldo Almeida Silva -,Athletico Paranaense,1220,20:20
273,3,16,919,4,5005,2,13:00,58,Dorival Silvestre Junior -,São Paulo,1183,19:43
274,3,17,926,8,5048,2,20:00,65,Gabriel Ivan Mercado -,Internacional,1040,17:20
