id,nome,cbf
720,Gabriel Santos Cordeiro Lacerda,15
721,Matheus de Vargas,96
722,David Correa da Fonseca,17
723,Christian Chagas Tarouco,44
724,Patrick de Lucca Chaves de Oliveira,45
725,Rosicley Pereira da Silva,7
726,Mikael Filipe Viana de Sousa,99
727,Luciano Batista da Silva Junior,46
728,Santiago Trellez Vivero,9
729,Jadsom Meemyas de Oliveira da Silva,5
730,Bruno Cortes Barbosa,12
731,Pedro Tonon Geromel,3
732,Oliveira,AT
733,Jair Zaksauskas Ribeiro Ventura,TC
734,Keiller da Silva Nunes,1
735,Keiller da Silva Nunes -,1
736,Emilio Carlos Tannus Faro -,AT
737,Andre Luis da Costa Alfredo,7
738,Marlon Rodrigues Freitas,17
739,Jonas Gabriel da Silva Nunes,19
740,Gabriel Baralhas dos Santos,8
741,FTJoao Rodrigues dos Santos Neto -,
742,Pedro Henrique Alves Santana,41
743,Carlosalonso Enrique Palacios Nunez,16
744,Gabriel Barbosa Almeida,9
745,Diego Ribas da Cunha,10
746,Gabriel Barbosa Almeida -,9
747,Gustavo Raul Gomez Portillo,15
748,Renan Victor da Silva,3
749,Vitor Ilidio Castanheiras Penas,AT
750,Victor Luis Chuab Zamblauskas,26
751,Patrick de Paula Carreiro,5
752,Jose Rafael Vivian,8
753,Gaston Ricardo Liendo,AT
754,Luis Antonio Ferreira Rodrigues,15
755,Igor Torres da Silva,77
756,Victor Luis Chuab Zamblauskas -,26
757,Luis Antonio Ferreira Rodrigues -,15
758,Roni Medeiros de Moura,29
759,Fernando Diniz Silva,TC
760,Jean Mota Oliveira de Sousa,41
761,Matheus Martinelli Lima,38
762,Lucca Borges de Brito,7
763,Felipe Azevedo dos Santos,11
764,Patric Cabral Lalau,29
765,Darlan Pereira Mendes,15
766,Anselmo Ramon Alves Herculano,9
767,Derlan de Oliveira Bento,34
768,Denner Fernando Melz,88
769,Marlon Adriano Prezotti,25
770,Vinicius Goes Barbosa de Souza,29
771,Arnaldo Manoel de Almeida,2
772,Wanderson Santos Pereira,3
773,Weverton Guilherme da Silva Souza,17
774,Paulo Roberto Moccelin,94
775,Everaldo Silva do Nascimento,37
776,Gustavo Silva de Oliveira,39
777,Hernan Jorge Crespo,TC
778,Welington Damascena Santos,34
779,Igor Vinicius de Souza,2
780,Lucas Estella Perri,18
781,Antonio Javier Galeano Ferreira,27
782,Antonio José Cardoso de Oliveira,TC
783,Richard Candido Coelho,25
784,Thiago Heleno Henrique Ferreira,44
785,Martin Nicolas Benitez -,8
786,Dylan Felipe Borrero Caicedo,19
787,Allan Rodrigues de Souza,29
788,Jair Rodrigues Junior,8
789,Avlamir Dirceo Stival,AT
790,Rafael Forster,12
791,Rosicley Pereira da Silva,7
792,Hugo Rodallega Martinez,23
793,Paulo Marcos de Jesus Ribeiro,4
794,Felipe Marques da Silva -,18
795,Ronaldo Henrique Ferreira da Silva,5
796,Bruno Henrique Pinto,27
797,Matheus Franca Silva,34
798,Willian Souza Arao da Silva,5
799,Max Alves da Siva,31
800,Fabio Santos Romeu,26
801,Jael Ferreira Vieira,9
802,Igor Silveira Gomes,26
803,Reinaldo Manoel da Silva,6
804,Bruno Fabiano Alves,3
805,Pedro Tonon Geromel,3
806,Luiz Felipe Scolari,TC
807,Patrick de Paula Carreiro,5
808,Abel Fernando Moreira Ferreira,TC
809,Ignacio Martin Fernandez,26
810,Jair Rodrigues Junior,8
811,Patrick de Paula Carreiro -,5
812,Abel Fernando Moreira Ferreira -,TC
813,Joao Miguel Barreto Martins -,AT
814,Rodrigo Oliveira Lindoso,19
815,Yuri Alberto Monteiro da Silva,11
816,Marcos Guilherme de Almeida Santos Matos,23
817,Glaybson Yago Souza Lisbôa,22
818,Robson dos Santos Fernandes,7
819,Marcelo Faria Fernandes -,AT
820,Daniel Sampaio Simoes,8
821,German Andres Conti,5
822,Jadsom Meemyas de Oliveira da Silva,5
823,Jan Carlos Hurtado Anchico,27
824,Leandro Henrique do Nascimento,22
825,Helio Junio Nunes de Castro,11
826,Wagner Ferreira dos Santos,20
827,Guilherme Castilho Carvalho,99
828,Rafael Forster,12
829,Francisco Hyun Sol Kim,23
830,Alan Luciano Ruschel,6
831,Ricardo Martins de Araujo,4
832,Ricardo Martins de Araujo -,4
833,Leonardo Cittadini,18
834,Camilo Reijers de Oliveira,17
835,Givanildo Vieira de Sousa,7
836,Nathanael Ananias da Silva,40
837,Abel Mathias Hernandez Platero,32
838,Luiz Henrique Andre Rosa da Silva,34
839,Yago Felipe da Costa Rocha,20
840,Deyverson Brum Silva,16
841,Joao Pedro Vilardi Pinto,8
842,Wagner Leonardo Calvelo de Souza,14
843,Luiz Felipe do Nascimento dos Santos,2
844,Oliveira,AT
845,Fernando Diniz Silva,TC
846,Gabriel Ivan Mercado,25
847,Rodrigo Oliveira Lindoso,19
848,Fabricio Daniel de Souza,13
849,Marcelo Aparecido Toscano,90
850,Gilberto Oliveira Souza Junior,9
851,Lucas Silva Borges,16
852,João Victor Gomes da Silva,35
853,Diego Ribas da Cunha,10
854,Leonardo Pinheiro da Conceicao,16
855,Igor Matheus Liziero Pereira,14
856,Andre Felipe Ribeiro de Souza,90
857,Paulo Roberto Moccelin,94
858,Carlos Eduardo Ferreira de Souza,96
859,Thiago Heleno Henrique Ferreira -,44
860,Matheus Sousa de Jesus,8
861,Luis Antonio Ferreira Rodrigues,15
862,Matheus Antunes Ribeiro,2
863,Keiller da Silva Nunes,1
864,Anselmo Ramon Alves Herculano,9
865,Luis Carlos de Oliveira Preto,TC
866,Geuvanio Santos da Silva Lima,50
867,Denner Fernando Melz,88
868,Wanderson Santos Pereira,3
869,TGEduardo do Nascimento Souza,
870,Joao Paulo da Silva Alves,10
871,Luis Carlos de Oliveira Preto -,TC
872,Luis Eduardo Marques dos Santos -,13
873,Rosicley Pereira da Silva,7
874,Gilberto Oliveira Souza Junior,9
875,Patrick de Lucca Chaves de Oliveira,45
876,German Andres Conti,5
877,Marcilio Florencio Mota Filho,33
878,André Trindade da Costa Neto,35
879,Jose Rafael Vivian,8
880,Deyverson Brum Silva,16
881,Felipe Melo de Carvalho,30
882,Carlos Andres Sanchez Arcosa,7
883,Fernando Diniz Silva,TC
884,Felipe Jonatan Rocha Andrade,3
885,Jean Mota Oliveira de Sousa,41
886,Robson Alves Reis,26
887,Mauricio Anibal Isla Isla,44
888,Gustavo Henrique Vernes,2
889,Diego Ribas da Cunha,10
890,Bruno Viana Willemen da Silva,30
891,Vinicius Goes Barbosa de Souza,29
892,Jael Ferreira Vieira,9
893,Fabricio Daniel de Souza,13
894,Cassio Ramos,12
895,Joao Victor da Silva Marcelino,33
896,Maicon Thiago Pereira de Souza,8
897,Maicon Thiago Pereira de Souza -,8
898,Igor Torres da Silva,77
899,Luis Antonio Ferreira Rodrigues,15
900,Clayson Henrique da Silva Vieira,10
901,Jenison de Jesus Brito E Brito,9
902,Yuri Oliveira Lima,16
903,Joao Pedro Vilardi Pinto,8
904,Rafael Elias da Silva,19
905,Thiago Neves Augusto,30
906,Moises Ribeiro Santos,5
907,Thiago Neves Augusto -,30
908,Danilo das Neves Pinheiro,37
909,Eduardo Colcenti Antunes,18
910,Nathan Allan de Souza,23
911,Matheus Mendes Werneck de Oliveira,31
912,Jadsom Meemyas de Oliveira da Silva,5
913,Leonardo Rech Ortiz,3
914,Aderlan de Lima Silva,13
915,Luan Vinicius da Silva Santos,13
916,Igor Vinicius de Souza,2
917,Leonardo Pinheiro da Conceicao,16
918,Luciano da Rocha Neves,11
919,Joao Miranda de Souza Filho,22
920,William Matheus da Silva,66
921,Ricardo Bueno da Silva,9
922,Rodrigo Dourado Cunha,13
923,Carlosalonso Enrique Palacios Nunez,16
924,Jose Roberto Assunçao de Araujo Filho,9
925,Gabriel Barbosa Almeida,9
926,Andreas Hugo Hoelgebaum Pereira,18
927,Igor Aquino da Silva,6
928,Carlos Gilberto do Nascimento Silva,4
929,Gustavo Henric da Silva,19
930,Fagner Conserva Lemos,23
931,Dawhan Fran Urano da Purificacao Oliveira,78
932,William Matheus da Silva,66
933,Paulo Henrique de Oliveira Alves,96
934,Joao Victor da Vitoria Fernandes,7
935,Joao Miranda de Souza Filho,22
936,Reinaldo Manoel da Silva,6
937,Robert Abel Arboleda Escobar,5
938,Mauro Matias Zarate,99
939,Danilo das Neves Pinheiro,37
940,Ignacio Martin Fernandez,26
941,Mariano Ferreira Filho,25
942,Federico Matias Zaracho,15
943,Allan Rodrigues de Souza,29
944,Pedro Tonon Geromel,3
945,MGAnderson Machado Meurer,
946,Jaminton Leandro Campaz,7
947,Lucas Silva Borges,16
948,Douglas Costa de Souza,10
949,Miguel Angel Borja Hernandez,9
950,Marcio Rafael Ferreira de Souza,13
951,Helio Junio Nunes de Castro,11
952,Mauricio Nogueira Barbieri,TC
953,Aderlan de Lima Silva,13
954,Renzo Saravia,26
955,Bruno Mendez Cittadini,22
956,Gabriel Boschilia,21
957,Mauricio Magalhaes Prado,27
958,Jose Gabriel dos Santos Silva,35
959,Jose Rafael Vivian,8
960,Weverton Pereira da Silva,21
961,Igor Inocencio de Oliveira,2
962,Vinicius Goes Barbosa de Souza,29
963,Erick de Arruda Serafim,97
964,Luiz Otavio Anacleto Leandro,13
965,Patrick de Lucca Chaves de Oliveira,45
966,Matheus Henrique Teixeira,32
967,Luis Antonio da Rocha Junior,29
968,Christian Chagas Tarouco,44
969,Anderson Hernanes de Carvalho Viana Lima,8
970,Mailson Tenorio dos Santos,1
971,Maycon Vinicius Ferreira da Cruz,11
972,Anderson Hernanes de Carvalho Viana Lima -,8
973,Marcos Guilherme de Almeida Santos Matos,23
974,Camilo Reijers de Oliveira,8
975,Yuri Oliveira Lima,15
976,Elton Rodrigues Brandao,18
977,Joao Miranda de Souza Filho,22
978,Emiliano Ariel Rigoni,77
979,Igor Silveira Gomes,26
980,Gabriel Neves Perdomo,15
981,Frederico Chaves Guedes,9
982,Marcilio Florencio Mota Filho,33
983,Luccas Claro dos Santos,4
984,André Trindade da Costa Neto,35
985,Raul Marcelo Bobadilla,19
986,Pedro Guilherme Abreu dos Santos,21
987,Victor Vinicius Coelho Santos,11
988,Jose Rafael Vivian -,8
989,Raniele Almeida Melo,14
990,Severino do Ramo Clementino da Silva,2
991,Eugenio Horacio Isnaldo,17
992,German Andres Conti,5
993,Lucas Braga Ribeiro,30
994,Felipe Azevedo dos Santos,11
995,Abner Vinicius da Silva Santos,16
996,Jair Rodrigues Junior,8
997,Mariano Ferreira Filho,25
998,Alexi Stival,TC
999,Guilherme de Jesus da Silva,2
1000,Gustavo Atilano Florentin Morinigo,TC
1001,Hayner Willian Monjardim Cordeiro,2
1002,Andre Felipe Ribeiro de Souza,90
1003,Sander Henrique Bortolotto,56
1004,Marcos Antonio Almeida Silva,77
1005,Yuri Alberto Monteiro da Silva,11
1006,Weverton Guilherme da Silva Souza,17
1007,Helio Junio Nunes de Castro,11
1008,Tomas Esteban Cuello,28
1009,Bruno Conceicao Praxedes,25
1010,Gabriel Dal Toe Busanello,6
1011,Anselmo Ramon Alves Herculano,9
1012,Artur Victor Guimaraes -,7
1013,Marcos Vinicios Lopes Moura,77
1014,Dawhan Fran Urano da Purificacao Oliveira,78
1015,William Matheus da Silva,66
1016,Elton Rodrigues Brandao,9
1017,Jenison de Jesus Brito E Brito,18
1018,Yuri Oliveira Lima,17
1019,Joao Lucas de Almeida Carvalho,2
1020,Clayson Henrique da Silva Vieira,10
1021,Clayson Henrique da Silva Vieira -,10
1022,Raul Gustavo Pereira Bicalho,34
1023,Fabio Santos Romeu,26
1024,Igor Aquino da Silva,6
1025,Willian Marlon Ferreira Moraes,5
1026,Joao Paulo da Silva Alves,10
1027,Jose Roberto Assunçao de Araujo Filho,9
1028,Thiago dos Santos,5
1029,Vanderson de Oliveira Campos,35
1030,Mateus Ferreira,49
1031,Miguel Angel Borja Hernandez,9
1032,Mauricio Anibal Isla Isla,44
1033,Bruno Henrique Pinto,27
1034,Rodrigo Caio Coquette Russo,3
1035,Gabriel Girotto Franco,5
1036,Leonardo Pinheiro da Conceicao,16
1037,Willian Marlon Ferreira Moraes,5
1038,Natanael Batista Pimenta,11
1039,Allan Rodrigues de Souza,29
1040,Danilo das Neves Pinheiro,37
1041,Santiago Trellez Vivero,9
1042,Paulo Roberto Moccelin,94
1043,TGJorcey Anisio Garcia Santos,
1044,Rafael Thyere de Albuquerque Marques,15
1045,Rodrigo Dourado Cunha,13
1046,Bruno Mendez Cittadini,22
1047,Moises Roberto Barbosa,20
1048,Marcelo da Conceiçao Benevenuto Malaquias,5
1049,David Correa da Fonseca -,17
1050,Renzo Saravia -,26
1051,Marcos Rogerio Ricci Lopes,21
1052,Guilherme de Aguiar Camacho,29
1053,Kelvyn Ramos da Fonseca,70
1054,Messias Rodrigues da Silva Junior,3
1055,Erick de Arruda Serafim,97
1056,Hugo Rodallega Martinez,23
1057,Aderlan de Lima Silva,13
1058,Jadsom Meemyas de Oliveira da Silva,5
1059,Cleiton Schwengber,18
1060,Gabriel Novaes Fernandes,35
1061,Douglas Alan Schuck Friedrich,32
1062,Maycon Vinicius Ferreira da Cruz,11
1063,Erick Luis Conrado Carvalho,26
1064,Guilherme Bissoli Campos,17
1065,Jose Ivaldo Almeida Silva,27
1066,Nicolas Vichiatto da Silva,8
1067,Rafael Forster -,12
1068,Patrick de Paula Carreiro,5
1069,Felipe Melo de Carvalho,30
1070,Bruno da Silva Costa,7
1071,Anderson Leite Morais,26
1072,Gustavo Nonato Santana,8
1073,PFMarcos de Seixas Correa,
1074,Lucca Borges de Brito,7
1075,Rafael Elias da Silva,9
1076,Yesus Segundo Cabrera Ramirez,20
1077,Marllon Goncalves Jeronimo Borges -,3
1078,Leonardo Javier Realpe Montaño,2
1079,Gabriel Novaes Fernandes,35
1080,Matheus Martinelli Lima,38
1081,Gustavo Nonato Santana,8
1082,Fagner Conserva Lemos,23
1083,Patrick de Paula Carreiro,5
1084,Claudio Rodrigues Gomes,2
1085,Joao Miranda de Souza Filho,22
1086,Matheus Franca Silva,34
1087,Ademir da Silva Santos Junior,10
1088,Lucas Andres Mugni,19
1089,Gilberto Oliveira Souza Junior,9
1090,Heitor Rodrigues da Fonseca,2
1091,Victor Leandro Cuesta,15
1092,Guilherme Natan de Lima,32
1093,Luis Carlos de Oliveira Preto,TC
1094,Moises Ribeiro Santos,5
1095,Anderson Jordan da Silva Cordeiro,55
1096,Anderson Jordan da Silva Cordeiro -,55
1097,Jose Sabino Chagas Monteiro,35
1098,Hayner Willian Monjardim Cordeiro,2
1099,Pedro Henrique Alves Santana,33
1100,Anderson Hernanes de Carvalho Viana Lima,8
1101,José Welison da Silva,14
1102,Luis Antonio Ferreira Rodrigues,15
1103,Lucas de Figueiredo Crispim,10
1104,Ruan Tressoldi Netto,44
1105,Miguel Angel Borja Hernandez,9
1106,Mateus Ferreira,49
1107,Marcio Rafael Ferreira de Souza,13
1108,Douglas Costa de Souza,10
1109,Jose Ivaldo Almeida Silva,27
1110,William Matheus da Silva,66
1111,Vitor Mendes Alves,34
1112,Marcos Vinicios Lopes Moura,77
1113,Andre Luis da Costa Alfredo,7
1114,Joao Lucas de Almeida Carvalho,2
1115,Auremir Evangelista dos Santos,5
1116,Camilo Reijers de Oliveira,17
1117,Max Alves da Siva,20
1118,Giorgian Daniel de Arrascaeta Benedetti,14
1119,Mauricio Anibal Isla Isla,44
1120,Nicolas Vichiatto da Silva,8
1121,Nicolas Hernandez Rodriguez,2
1122,Eduardo Pereira Rodrigues,43
1123,Jadson Alves dos Santos,16
1124,Mario Sergio Santos Costa,11
1125,Vinicius Nelson de Souza Zanocelo,25
1126,Gustavo Nonato Santana,8
1127,John Kennedy Batista de Souza,23
1128,Ignacio Martin Fernandez,26
1129,Guilherme Antonio Arana Lopes,13
1130,Federico Matias Zaracho,15
1131,TGRogerio Maia de Brum,
1132,Junior Osmar Ignacio Alonso Mujica,3
1133,Alexi Stival,TC
1134,Rodrigo Dourado Cunha,13
1135,Victor Leandro Cuesta,15
1136,Everaldo Silva do Nascimento,37
1137,Antonio Josenildo Rodrigues de Oliveira,26
1138,Mathias Adalberto Villasanti Rolon,21
1139,Juan Pablo Vojvoda,TC
1140,Ederson Jose dos Santos Lourenco da Silva,13
1141,Fernando Miguel Kaufmann,1
1142,Willian Marlon Ferreira Moraes,5
1143,Joao Paulo da Silva Alves,10
1144,Igor Aquino da Silva,6
1145,Lucas Araujo de Oliveira,34
1146,Matheus Bahia Santos,79
1147,MDRodrigo Daniel Sousa,
1148,Alexandre Faganello,AT
1149,Severino do Ramo Clementino da Silva,2
1150,Bruno de Jesus Pacheco,6
1151,Cleber Bomfim de Jesus,89
1152,Cleber Bomfim de Jesus -,89
1153,Antonio Javier Galeano Ferreira,27
1154,Leonardo da Silva Gomes,16
1155,Alexandre Egea,30
1156,Patric Cabral Lalau,29
1157,Paulo Marcos de Jesus Ribeiro,4
1158,Frederico Chaves Guedes,9
1159,Luiz Henrique Andre Rosa da Silva,34
1160,Angelo Jose Henriquez Iturra,19
1161,Marcelo da Conceiçao Benevenuto Malaquias,5
1162,Lucas Araujo de Oliveira,34
1163,Lucas Araujo de Oliveira -,34
1164,Welington Damascena Santos,34
1165,Mario Sergio Santos Costa,11
1166,Vinicius Balieiro Lourenco de Carvalho,17
1167,Danilo Boza Junior,22
1168,Marcos Guilherme de Almeida Santos Matos,23
1169,Gabriel Vinicius Menino,25
1170,Jorge Marco de Oliveira Moraes,6
1171,Felipe Melo de Carvalho,30
1172,Eduardo Gabriel dos Santos Bauermann,3
1173,Patric Cabral Lalau,29
1174,Thiago dos Santos,5
1175,Luiz Felipe Scolari,TC
1176,Diego Churin,19
1177,Alan Pereira Empereur,4
1178,Jonathan Renato Barbosa,22
1179,Lucas Ramon Batista Silva,13
1180,Jorge de Amorim Campos,TC
1181,Renzo Saravia,26
1182,Moises Roberto Barbosa,20
1183,Bruno de Jesus Pacheco,6
1184,Vinicius Goes Barbosa de Souza,29
1185,Marlon Adriano Prezotti,25
1186,Luiz Otavio Anacleto Leandro,13
1187,Igor Inocencio de Oliveira,2
1188,Everaldo Silva do Nascimento,37
1189,Anderson Hernanes de Carvalho Viana Lima,8
1190,Michel Macedo Rocha Machado,88
1191,Wagner Ferreira dos Santos,20
1192,Mauricio Nogueira Barbieri,TC
1193,Jadsom Meemyas de Oliveira da Silva,5
1194,Andreas Hugo Hoelgebaum Pereira,18
1195,Bruno Henrique Pinto,27
1196,Robert Kenedy Nunes do Nascimento,33
1197,Nathanael Ananias da Silva,40
1198,Rene dos Santos Junior,23
1199,Keiller da Silva Nunes,1
1200,Erick Luis Conrado Carvalho,26
1201,Miguel David Terans Perez,80
1202,Jose Ivaldo Almeida Silva,27
1203,Eder Ferreira Graminho,4
1204,Jose Roberto Assunçao de Araujo Filho,9
1205,Joao Paulo da Silva Alves,10
1206,John Kennedy Batista de Souza,23
1207,Luccas Claro dos Santos,4
1208,Eder Ferreira Graminho,4
1209,Ronald Pereira Martins,11
1210,Eduardo do Nascimento Souza -,AT
1211,Gabriel Veron Fonseca de Souza,27
1212,Abel Fernando Moreira Ferreira,TC
1213,Aderlan de Lima Silva,13
1214,Fabricio Bruno Soares de Faria,14
1215,Diego Tardelli Martins,99
1216,Felipe Jonatan Rocha Andrade,3
1217,Carlos Andres Sanchez Arcosa,7
1218,Leonardo Micali Baptistao,9
1219,Walter Kannemann,4
1220,Antonio Josenildo Rodrigues de Oliveira,26
1221,Lucas Silva Borges,16
1222,Marcio Rafael Ferreira de Souza,13
1223,Thiago dos Santos,5
1224,Douglas Costa de Souza,10
1225,Jair Rodrigues Junior,8
1226,Geovane da Silva de Souza,21
1227,Messias Rodrigues da Silva Junior,3
1228,Bruno de Jesus Pacheco,6
1229,Tiago Retzlaff Nunes -,TC
1230,Daniel de Sousa Brito,42
1231,Matheus Alfredo Cadorini da Silva,18
1232,Moises Roberto Barbosa,20
1233,Anderson Jordan da Silva Cordeiro,55
1234,Victor Vinicius Coelho Santos,11
1235,Rodrigo Caio Coquette Russo,3
1236,Gaston Ricardo Liendo,AT
1237,Ronald dos Santos Lopes -,14
1238,Marcos Antonio Almeida Silva,77
1239,Hector Mario Nuñez,AT
1240,Paulo Roberto Moccelin,94
1241,Sander Henrique Bortolotto,56
1242,Danilo Fernandes Batista,21
1243,Luiz Otavio da Silva Santos,3
1244,Maycon Vinicius Ferreira da Cruz,11
1245,Paulo Henrique Pereira da Silva,11
1246,Dawhan Fran Urano da Purificacao Oliveira,78
1247,Jadson Alves dos Santos,16
1248,William Matheus da Silva,66
1249,Rafael Forster,12
1250,Marcos Vinicios Lopes Moura,77
1251,Ademir da Silva Santos Junior,10
1252,Alexandre Egea,30
1253,Ricardo Cesar Dantas da Silva,45
1254,Igor Silveira Gomes,26
1255,Marcus Vinicius Oliveira Alencar,47
1256,Jonathan Renato Barbosa,22
1257,Auremir Evangelista dos Santos,5
1258,Filipe Luis Kasmirski,16
1259,Rene Rodrigues Martins,6
1260,William Matheus da Silva,66
1261,Juan Sebastian Quintero Fletcher,3
1262,Vitor Mendes Alves,34
1263,Fagner Conserva Lemos,23
1264,Danilo Carvalho Barcelos,14
1265,Luis Manuel Orejuela Garcia,20
1266,Jonathan Calleri,30
1267,Joao Miranda de Souza Filho,22
1268,Fabio Goncalves,19
1269,Willian Oliveira dos Santos,5
1270,Richard de Oliveira Costa,91
1271,Savio Moreira de Oliveira,33
1272,Jose Rodolfo Pires Ribeiro,6
1273,Marcos Rogerio Ricci Lopes,21
1274,Raniel Santana de Vasconcelos,12
1275,Lucas Braga Ribeiro,30
1276,Joao Paulo Silva Martins,34
1277,Wagner Leonardo Calvelo de Souza,14
1278,Jean Mota Oliveira de Sousa,41
1279,Mario Sergio Santos Costa,11
1280,Paulo Victor de Almeida Barbosa,23
1281,Felipe Azevedo dos Santos,11
1282,Lucas Ribamar Lopes dos Santos Bibiano,7
1283,Ruan Tressoldi Netto,44
1284,Everton Cardoso da Silva,22
1285,Luis Antonio Ferreira Rodrigues,15
1286,Robson dos Santos Fernandes,7
1287,Ronielson da Silva Barbosa,7
1288,Benjamin Kuscevic Jaramillo,4
1289,Daniel Sampaio Simoes,8
1290,Ronaldo Cezar Soares dos Santos,57
1291,Juan Pablo Ramirez Velasquez,15
1292,Lucas Andres Mugni,19
1293,Wesley Ribeiro Silva -,11
1294,Eric dos Santos Rodrigues,16
1295,Leonardo Rech Ortiz,3
1296,Willian Marlon Ferreira Moraes,5
1297,Janderson Santos de Souza,20
1298,Ronald Pereira Martins,11
1299,Arnaldo Manoel de Almeida,2
1300,Eric dos Santos Rodrigues -,16
1301,Thiago Heleno Henrique Ferreira,44
1302,Pedro Henrique Azevedo Pereira,31
1303,Jose Ivaldo Almeida Silva,27
1304,Richard Candido Coelho,25
1305,Maycon Vinicius Ferreira da Cruz,11
1306,Rodrigo Araujo da Silva Filho,35
1307,Gabriel Dal Toe Busanello,6
1308,Anderson Leite Morais,26
1309,Moises Ribeiro Santos,5
1310,Adelino Pereira de Camargo Neto -,AT
1311,Gustavo Atilano Florentin Morinigo,TC
1312,Max Alves da Siva,11
1313,Yuri Oliveira Lima,18
1314,Joao Lucas de Almeida Carvalho,2
1315,Alan Pereira Empereur,3
1316,Filipe Luis Kasmirski,16
1317,Marllon Goncalves Jeronimo Borges,13
1318,Felipe Melo de Carvalho,30
1319,Ronielson da Silva Barbosa,7
1320,Gustavo Henrique Furtado Scarpa,14
1321,Gabriel Ivan Mercado,25
1322,Patrick Bezerra do Nascimento,88
1323,Victor Leandro Cuesta,15
1324,Heitor Rodrigues da Fonseca,2
1325,Edenilson Andrade dos Santos -,8
1326,Roger Krug Guedes,123
1327,Joao Victor da Silva Marcelino,33
1328,Gabriel Neves Perdomo,15
1329,Robert Abel Arboleda Escobar,5
1330,Igor Matheus Liziero Pereira,14
1331,Lucas Andres Mugni,19
1332,German Andres Conti,5
1333,Marlon Matheus Lopes do Nascimento,66
1334,Lucas Silva Borges,16
1335,Roberson de Arruda Alves,19
1336,Guilherme Castilho Carvalho,99
1337,Guilherme Oliveira Santos,33
1338,Luan Candido de Almeida,29
1339,Emiliano Martinez Toranza,40
1340,Pedro Gabriel Pereira Lopes,33
1341,Jan Carlos Hurtado Anchico,27
1342,Cristiano Claudinei Nogueira,38
1343,Gabriel Novaes Fernandes,35
1344,Jadsom Meemyas de Oliveira da Silva,5
1345,Bruno de Jesus Pacheco,6
1346,Gabriel Santos Cordeiro Lacerda,15
1347,Wagner Leonardo Calvelo de Souza,14
1348,Carlos Andres Sanchez Arcosa,7
1349,Madson Ferreira dos Santos,13
1350,Sander Henrique Bortolotto,56
1351,Jhon Adolfo Arias Andrade,21
1352,Nicolas Hernandez Rodriguez,2
1353,Lucas Fasson dos Santos,37
1354,Glaybson Yago Souza Lisbôa,22
1355,Anderson Jordan da Silva Cordeiro,55
1356,Geuvanio Santos da Silva Lima,50
1357,Ignacio da Silva Oliveira,21
1358,Jose Roberto Assunçao de Araujo Filho,9
1359,John Kennedy Batista de Souza,23
1360,David Braz de Oliveira Filho,44
1361,Samuel Xavier Brito,2
1362,André Trindade da Costa Neto,35
1363,Abel Mathias Hernandez Platero,32
1364,Marco Aurelio de Oliveira,TC
1365,Lucca Borges de Brito,7
1366,Diego Ribas da Cunha,10
1367,Everton Augusto de Barros Ribeiro,7
1368,Victor Vinicius Coelho Santos,11
1369,Gustavo Raul Gomez Portillo,15
1370,José Welison da Silva,14
1371,Marcos Antonio Almeida Silva,77
1372,Jose Sabino Chagas Monteiro,35
1373,Guilherme de Aguiar Camacho,29
1374,Marlon Matheus Lopes do Nascimento,66
1375,Adilson dos Anjos Oliveira,8
1376,Jean Mota Oliveira de Sousa -,41
1377,Gabriel Girotto Franco,5
1378,Renato Soares de Oliveira Augusto,8
1379,Cassio Ramos,12
1380,Taison Barcellos Freda,10
1381,Rodrigo Dourado Cunha,13
1382,Gabriel Ivan Mercado,25
1383,Patrick Bezerra do Nascimento -,88
1384,João Vitor Xavier de Almeida -,39
1385,Robson dos Santos Fernandes,7
1386,Ederson Jose dos Santos Lourenco da Silva,13
1387,Bruno Amorim Lazaroni,AT
1388,Fernando Canesin Matos,55
1389,Christian Roberto Alves Cardoso,88
1390,Rai Nascimento de Oliveira,18
1391,Kaio Nunes Ferreira,96
1392,Jadsom Meemyas de Oliveira da Silva,5
1393,Helio Junio Nunes de Castro,11
1394,Fabricio Bruno Soares de Faria,14
1395,William Matheus da Silva,66
1396,Joao Ricardo Riedi,1
1397,Igor Inocencio de Oliveira,2
1398,Aldemir dos Santos Ferreira,11
1399,Walter Kannemann,4
1400,Marcio Rafael Ferreira de Souza,13
1401,Jonathan Doin,28
1402,Luiz Fernando Moraes dos Santos,33
1403,Thiago dos Santos,5
1404,Miguel Angel Borja Hernandez,9
1405,Joao Paulo Imbernom Sanches,AT
1406,Andre Luis da Costa Alfredo,10
1407,Willian Marlon Ferreira Moraes,5
1408,Jonathan Doin -,28
1409,Claudio Rodrigues Gomes,2
1410,Nathanael Ananias da Silva,40
1411,Everton Augusto de Barros Ribeiro,7
1412,Bruno Henrique Pinto,27
1413,Diego Alves Carreira,1
1414,Rodinei Marcelo de Almeida,20
1415,Renato Soares de Oliveira Augusto,8
1416,TGCezar Augusto Capelari,
1417,Keiller da Silva Nunes,1
1418,Henrique Almeida Caixeta Nascentes,11
1419,Ezequiel Jacinto de Biasi,30
1420,Anselmo Ramon Alves Herculano,9
1421,Kaique Rocha Lima,3
1422,Victor Leandro Cuesta,15
1423,Matheus Isaias dos Santos,16
1424,Christian Chagas Tarouco,44
1425,Lucas Rafael Araujo Lima,25
1426,Jose Romario Silva de Souza,20
1427,Ederson Jose dos Santos Lourenco da Silva,13
1428,Joao Miguel Barreto Martins,AT
