id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
210,39,3,220,2,39:00,84,Willian Marlon Ferreira Moraes,Atlético,1239,20:39
211,40,17,222,1,29:00,29,Aderlan de Lima Silva,Red Bull Bragantino,1289,21:29
212,40,17,223,1,46:00,46,Artur Victor Guimaraes,Red Bull Bragantino,1306,21:46
213,40,17,224,1,47:00,47,PFGuilherme Monroe Rondon,Red Bull Bragantino,1307,21:47
214,40,17,225,2,48:00,93,Lucas Evangelista Santana de Oliveira,Red Bull Bragantino,1368,22:48
215,40,0,226,1,09:00,9,Bruno Henrique Pinto,Flamengo,1269,21:09
216,40,0,227,2,49:00,94,Willian Souza Arao da Silva,Flamengo,1369,22:49
217,41,1,228,1,22:00,22,Patrick de Paula Carreiro,Palmeiras,682,11:22
218,41,1,229,1,25:00,25,Renan Victor da Silva,Palmeiras,685,11:25
219,41,1,230,2,25:00,70,Jailson Marcelino dos Santos,Palmeiras,745,12:25
220,41,15,231,2,21:00,66,Ramon Rodrigo de Carvalho,America,741,12:21
221,41,15,232,2,33:00,78,Alexandre Egea,America,753,12:33
222,41,15,233,2,33:00,78,Mateus William Sabino Silva,America,753,12:33
223,41,15,234,2,38:00,83,Geovane Nascimento Silva,America,758,12:38
224,42,4,236,2,03:00,48,Reinaldo Manoel da Silva,São Paulo,1158,19:18
225,42,4,237,2,15:00,60,Gabriel Davi Gomes Sara,São Paulo,1170,19:30
226,42,4,238,2,39:00,84,Igor Vinicius de Souza,São Paulo,1194,19:54
227,42,4,239,2,54:00,99,Martin Nicolas Benitez,São Paulo,1209,20:09
228,42,13,240,1,46:00,46,Kaio Jorge Pinto Ramos,Santos,1141,19:01
229,42,13,241,2,51:00,96,Vinicius Nelson de Souza Zanocelo,Santos,1206,20:06
230,43,6,242,2,13:00,58,Givanildo Vieira de Sousa,Atlético Mineiro,1273,21:13
231,43,16,243,2,38:00,83,Ignacio da Silva Oliveira,Chapecoense,1298,21:38
232,44,8,244,2,19:00,64,Lucas Ribeiro dos Santos,Internacional,1039,17:19
233,44,8,245,1,38:00,38,Leonardo Borges da Silva,Internacional,998,16:38
234,44,10,246,2,03:00,48,Fernando Pereira do Nascimento,Ceará,1023,17:03
235,44,10,247,1,04:00,4,Vinicius Requia Machado,Ceará,964,16:04
236,44,10,248,2,25:00,70,Marlon Adriano Prezotti,Ceará,1045,17:25
