id,nome,cbf
724,Marcos Rogerio Ricci Lopes,2
725,Luan Carlos Neto,TC
726,Christofoly Acioly da Silva,20
727,Marcos Gabriel do Nascimento,10
728,Pablo Roberto dos Santos Barbosa,20
729,Alex da Silva,2
730,Luiz Eduardo Barros Cavalcanti,TC
731,Arthur Rodrigues Rezende,8
732,Alisson Dias Tavares Cassiano,4
733,Luiz Eduardo Barros Cavalcanti -,TC
734,Elácio José Cordoba Mosquera,2
735,Jorge Andres Roa Jimenez,10
736,Geovane de Jesus Rocha,42
737,Eduardo Schroeder Brock,14
738,Luvannor Henrique de Sousa Silva,90
739,Lucas Vinicius Dias Costa -,3
740,FTEduester Lopes Rodrigues -,
741,Giovanni Augusto Oliveira Cardoso,10
742,Douglas Coutinho Gomes de Souza,17
743,Matheus Nogueira da Silva,1
744,Yuri Lima Lara,5
745,Carlosalonso Enrique Palacios Nunez,19
746,Thales Natanael Lira de Matos,3
747,Paulo Sergio Luiz de Souza,9
748,Willian Estefani Machado,4
749,Hugo Rodallega Martinez,9
750,Douglas do Espirito Santo Torres,2
751,Rafael Silva Guanaes,TC
752,Romario Guilherme dos Santos,6
753,Luiz Henrique Augustin Schlocobier,18
754,Welliton Soares Morais,17
755,Jean Carlos Vicente,10
756,Joao Paulo Silveira dos Santos,6
757,Thassio Marques Melo da Silva Almeida,2
758,Wellington da Silva Pinto,3
759,Diego Ferreira Matheus,13
760,Victor Ferraz Macedo -,4
761,Lucas Estella Perri -,1
762,TGMarcos Antonio Leme -,
763,Fabio Augusto Luciano da Silva,7
764,Marthã Fernando Goncalves Pimenta,16
765,Gilvan Souza Correa,4
766,Claudio Henrique Paiva Porfirio,49
767,Silas Araujo da Silva,96
768,Mauricio Kozlinski,30
769,Bruno Jose de Souza,17
770,Emaxwell Souza de Lima,71
771,Matheus Pereira de Souza,16
772,Mario Sergio Valerio,6
773,Rafael Pereira dos Santos,5
774,Kaio Silva Mendes,7
775,Jorge Andres Roa Jimenez,17
776,Bryan Grabriel Fernandes,14
777,Reginaldo Lopes de Jesus,13
778,Emerson Ramon Bezerra Oliveira,11
779,Marthã Fernando Goncalves Pimenta,16
780,Rodrigo Vasconcelos Oliveira,5
781,Jose Ricardo Araujo Fernandes,8
782,David Junio Manoel dos Santos,2
783,Renato Ribeiro Calixto Aguiar,19
784,Italo Henrique dos Santos Soares,18
785,Lucas da Silva Xavier,7
786,Arilson Carlos Alves Baptista,8
787,Mateus Nascimento Soares,7
788,Richard Dario Franco Escobar,18
789,Wellington da Silva Pinto,3
790,Julio Rodrigues de Albuquerque,19
791,Joao Paulo Silveira dos Santos -,4
792,Rildo Goncalves de Amorim Filho,37
793,Ignacio da Silva Oliveira,4
794,Rai Nascimento de Oliveira,11
795,Gerson Rodolfo da Silva,5
796,Airton Santos de Oliveira,6
797,Jeferson Silva dos Santos,28
798,Anderson Luis de Carvalho,10
799,Juan Sebastian Quintero Fletcher,2
800,Andrey Nascimento dos Santos,16
801,Mauricio Ferreira de Souza,TC
802,TGCarlos Eduardo Moreira,
803,Ronaldo Henrique Silva,9
804,Jhony Douglas Santiago,5
805,Diego de Souza Quirino,19
806,Anderson Conceição Benedito -,4
807,Tiago Real do Prado,10
808,Marcelo de Freitas Costa,8
809,Chrystian Amaral Barletta de Almeida,7
810,Wesley Frazan Bernardo,27
811,Tomas Almino Bastos da Silva,8
812,Giovanni Fernando Cofreste Pavani,10
813,Pedro Henrique Perotti -,9
814,Gabriel Teixeira Aragao,17
815,Gabriel Silva Azevedo Figueredo,59
816,Mathias Adalberto Villasanti Rolon,27
817,Elton Divino Celio,6
818,Wellington Ferreira Nascimento,13
819,Rafael Oliveira Silva,10
820,Fabio Goncalves,7
821,Sander Henrique Bortolotto,56
822,Lucas da Cruz Oliveira,26
823,Jose Ivaldo Almeida Silva,5
824,Wallisson Luiz Alves Maximo,25
825,Fabio Pizarro Sanches,27
826,Felipe Amaral Casarin Damasceno,19
827,Alex da Silva,2
828,Ralf de Souza Teles,18
829,Felipe Amaral Casarin Damasceno,19
830,Norberto Pereira Marinho Neto,2
831,Luis Otavio Bonilha de Oliveira,15
832,David Junio Manoel dos Santos,2
833,Jose Ricardo Araujo Fernandes,8
834,Rodrigo Vasconcelos Oliveira,5
835,Leandro Vilela Sales Teixeira,31
836,Reginaldo Lopes de Jesus,2
837,Richard Alexandre Birkheun Rodrigues,11
838,Djavan Aulim Candido de Souza,14
839,Geuvanio Santos da Silva Lima,9
840,Diego de Souza Quirino,19
841,Rodolfo Filemon de Oliveira da Silva,4
842,Romario Guilherme dos Santos,6
843,Bruno da Silva Costa,14
844,Wagner Pereira Marques,26
845,Marcos Rogerio Ricci Lopes,2
846,Gerson Rodolfo da Silva,5
847,Cristovam Roberto Ribeiro da Silva,2
848,Rodrigo Fagundes de Freitas,3
849,Caique de Jesus Goncalves,8
850,Aylon Darwin Tavella,11
851,Bernardo Schappo,4
852,Geovane Silva Santos,15
853,Igor Inocencio de Oliveira,29
854,Alberto Valentim do Carmo Neto,TC
855,Marcio Rodrigues Velasco,21
856,Giovanni Piccolomo,77
857,Ray Andres Vanegas Zuniga,11
858,Gabriel Fortes Chaves,11
859,Andrey Nascimento dos Santos,16
860,Edimar Curitiba Fraga,6
861,Rai Nascimento de Oliveira,11
862,Matheus Bahia Santos,79
863,Pedro Tonon Geromel,3
864,Janderson Santos de Souza,20
865,Pedro Gonzaga,23
866,Alisson Dias Tavares Cassiano,4
867,Rafael Ferreira Donato,5
868,Antonio Francisco Moura Neto,25
869,Rafael Oliveira Silva,10
870,Allan Godoi Santos,3
871,Matheus Henrique Bianqui,38
872,Tiago Real do Prado,10
873,Lucas Vinicius Goncalves Silva,9
874,Lucas da Cruz Oliveira,26
875,Thiago Oliveira Lopes,3
876,Bernardo de Paulo Silva,13
877,Diego Renan de Lima Ferreira,26
878,Wesley Fraga -,32
879,Mailson Tenorio dos Santos,1
880,Alan de Souza Guimaraes,18
881,Luiz Carlos Cirne Lima de Lorenzi,TC
882,Ewerthon Diogenes da Silva,2
883,Fabio Goncalves,7
884,Samuel Henrique dos Santos Eleoterio,2
885,Douglas Coutinho Gomes de Souza,17
886,Thiago Rodrigues de Oliveira Nogueira,1
887,Getulio Wandelly Silva Timoteo,99
888,Leonardo de Matos Cruz,3
889,Andrey Nascimento dos Santos,16
890,Lucas Figueiredo dos Santos,15
891,Marcelo Hermes,6
892,Jeferson Silva dos Santos,28
893,Diogo Jose Goncalves da Silva,12
894,Gilvan Souza Correa,4
895,Giovanni Fernando Cofreste Pavani,10
896,Jose Brandao Goncalves Junior,9
897,Giovani Albuquerque Felippi,21
898,Nicolas Vichiatto da Silva,30
899,Joao Lucas Cardoso,6
900,Luis Felipe Branco de Oliveira França,8
901,Thassio Marques Melo da Silva Almeida,2
902,Geuvanio Santos da Silva Lima,9
903,Richard Dario Franco Escobar,18
904,Jean Carlos Vicente,10
905,Aylon Darwin Tavella,20
906,Carlos Eduardo de Souza Vieira,10
907,Victor Ramos Ferreira,33
908,Luiz Henrique Mendes Silva da Costa,20
909,Leonardo Renan Simoes de Lacerda,3
910,Kleiton Pego Duarte,11
911,Rildo Goncalves de Amorim Filho,37
912,Andre Dhominique Queiroz Santiago da Silva,13
913,Matheus Bahia Santos,79
914,Daniel Amorim Dias da Silva,9
915,Djalma Antonio da Silva Filho,54
916,Lucas Andres Mugni,19
917,Fabio Augusto Luciano da Silva,7
918,Wallace Madeira Almeida,18
919,Gabriel da Conceição dos Santos,22
920,Marcos Rogerio Ricci Lopes,2
921,Leonardo Renan Simoes de Lacerda,3
922,Roberto Pimenta Vinagre Filho,18
923,Cristovam Roberto Ribeiro da Silva,2
924,Kadu Ribeiro Durval,4
925,Marcos Gabriel do Nascimento,10
926,Arilson Carlos Alves Baptista,8
927,Lohan dos Santos Freire,19
928,Romulo da Silva Machado,5
929,Fabio Pizarro Sanches,27
930,Douglas Mendes Moreira,39
931,Joao Paulo da Silva,5
932,Saimon Pains Tormen,4
933,Bernardo Schappo,4
934,Rafael Elias da Silva,9
935,Paulo Cesar Fonseca Brandao,53
936,Giovanni Fernando Cofreste Pavani,10
937,Ricardo Ribeiro de Lima,5
938,Jose Brandao Goncalves Junior,9
939,Jaminton Leandro Campaz,7
940,Paulo de Souza Junior,7
941,Roger de Carvalho,4
942,Anderson Conceição Benedito,4
943,Matheus Nunes Fagundes de Araujo,32
944,Rafael Oliveira Silva,10
945,Erinaldo Santos Rabelo,6
946,Nilson Barbosa Nascimento Junior,4
947,PFFabio Rogerio Jacobasso Silva,
948,Daniel de Oliveira Sertanejo,8
949,Rafael Silva Guanaes,TC
950,Jose Ivaldo Almeida Silva,5
951,Geovane de Jesus Rocha,42
952,Antonio Francisco Moura Neto,25
953,Wellington Ferreira Nascimento,13
954,Moacir Costa da Silva,2
955,Geuvanio Santos da Silva Lima,10
956,Victor Ferraz Macedo,4
957,Nikolas Souza Trevizo,AT
958,Ralph Machado Dias,8
959,Djavan Aulim Candido de Souza,15
960,Douglas Mendes Moreira,39
961,Leonardo Naldi de Matos,5
962,Eliel Chrystian Pereira Silva,17
963,Lucas Barcelos Damacena,9
964,Geovane Silva Santos,15
965,Edson Lucas Pereira,6
966,Gabriel Santana Pinto,27
967,Luis Felipe Hungria Martins,44
968,Rafael Cabral Barbosa,1
969,Paulo Cesar Pezzolano Suarez,TC
970,Paulo Cesar Pezzolano Suarez -,TC
971,Ronaldo Henrique Ferreira da Silva,5
972,Ezequiel Jacinto de Biasi,22
973,Marcos Vinicius Alves Barreira,20
974,Pablo Dyego da Silva Rosa,11
975,Arthur Rodrigues Rezende,8
976,Rubens da Silva Coura,19
977,Pedro Lucas Tapias Obermuller,14
978,Alvaro Rodrigues Vieira Junior,7
979,Fernando Jose Marques Maciel,11
980,Andre da Silva Lima,15
981,Ronald Eugenio de Carvalho,14
982,Ronaldo Henrique Silva,9
983,Cleone Santos Silva,7
984,Diego de Souza Quirino,19
985,Ligger Moreira Malaquias,4
986,Erinaldo Santos Rabelo,6
987,Jhonny Lucas Flora Barboza,8
988,Saimon Pains Tormen,4
989,Yuri Lima Lara,5
990,Juan Sebastian Quintero Fletcher,2
991,Anderson Conceição Benedito,4
992,Caique de Jesus Goncalves,8
993,Bruno Henrique Lopes,17
994,Kaio Silva Mendes,2
995,Filipe Alexandre da Costa,1
996,Ignacio da Silva Oliveira,4
997,Welington Pereira Rodrigues,3
998,Jose Marcos Alves Luis,4
999,Manoel Ferreira Lima Neto,6
1000,Paulo de Souza Junior,7
1001,Everton Galdino Moreira,11
1002,Derlan de Oliveira Bento,34
1003,Leandro Vilela Sales Teixeira,31
1004,Matheus Henrique Bianqui,38
1005,Leonardo Renan Simoes de Lacerda,3
1006,Derlan de Oliveira Bento,34
1007,Lucas Vinicius Goncalves Silva,9
1008,Edilson Jose da Silva Junior,22
1009,Rafael Vinicius Carvalho Longuine,10
1010,Diego Ivo Pires,14
1011,Emerson Ramon Bezerra Oliveira,11
1012,Yago Henrique Severino dos Santos,25
1013,Felipe Albuquerque Felippi,2
1014,Leonardo Lima dos Santos,5
1015,MGAndre Baesso Rodrigues,
1016,Vinicius Leite Silva,20
1017,Joilson de Jesus Demetrio Cardoso,3
1018,Wellington da Silva Pinto,3
1019,Jhonny Lucas Flora Barboza,8
1020,Alan Luciano Ruschel,6
1021,Augusto de Souza Silva,20
1022,Matheus Lucas Jacintho Ferreira,7
1023,Marcelo Hermes,6
1024,Arilson Carlos Alves Baptista,8
1025,Lohan dos Santos Freire,9
1026,Felipe Augusto Ferreira Batista,7
1027,Wellington Ferreira Nascimento -,13
1028,Guilherme Natan de Lima,32
1029,Victor Ramos Ferreira,33
1030,Mailton dos Santos de Sa,12
1031,Ronei Gebing,15
1032,Roberto Heuchayer Santos de Araujo,6
1033,Lucas Vinicius Dias Costa,3
1034,Gabriel de Sousa Barros,7
1035,Ricardo Ribeiro de Lima,5
1036,Everton Galdino Moreira,11
1037,Joseph Mauricio de Oliveira Figueiredo,3
1038,Aldemir dos Santos Ferreira,10
1039,Bruno Fabiano Alves,34
1040,Luis Otavio de Oliveira,29
1041,Guilherme Macedo dos Anjos,AT
1042,Rondinelli da Silva Vieira,28
1043,Wesley Fraga,32
1044,Douglas Mendes Moreira,39
1045,Rafael Oliveira Silva,10
1046,Fabio Augusto Schirmann -,3
1047,Lucas Andres Mugni,19
1048,Antonio Francisco Moura Neto,25
1049,Luvannor Henrique de Sousa Silva,90
1050,Stenio Zanetti Toledo,22
1051,TGAndre Croda Borges,
1052,Eduardo Schroeder Brock -,14
1053,Jose Gabriel dos Santos Silva,23
1054,Antonio Eduardo Furquim de Freitas Batista,25
1055,Marcos Vinicius Alves Barreira,20
1056,Wesley Fraga,32
1057,Rondinelli da Silva Vieira,28
1058,Igor Marques Paciencia Cardoso,22
1059,Felipe Amaral Casarin Damasceno,19
1060,Simao Verza Bertelli,12
1061,Leandro Alves de Carvalho,19
1062,Lucas Pereira Mendes,2
1063,Paulo Sergio Luiz de Souza,9
1064,Renie Almeida da Silva,4
1065,Igor Inocencio de Oliveira,29
1066,Joao Paulo Ferreira Lourenco,20
1067,Alberto Valentim do Carmo Neto,TC
1068,Hector Miguel Canteros,19
1069,Rafael Elias da Silva,9
1070,Calyson Rubens Santiago Rosa -,18
1071,Denner Fernando Melz,88
1072,Sander Henrique Bortolotto,56
1073,Giovanni Piccolomo,77
1074,Jamerson Santos de Jesus,83
1075,Jose Rodrigo Andrade Ramos,32
1076,Alex Ruan Vasconcelos Ferreira,66
1077,Gabriel Pereira Taliari,97
1078,Gerson Rodolfo da Silva,5
1079,Edilson Jose da Silva Junior,22
1080,Geovane de Jesus Rocha,42
1081,Jose Ivaldo Almeida Silva,5
1082,Altemir Cordeiro Pessôa Neto,9
1083,Alex da Silva,2
1084,Willian Prado Camargo,13
1085,Arthur Rodrigues Rezende,8
1086,Diego Barbosa Tavares,22
1087,Daniel de Oliveira Sertanejo,8
1088,Jose Walber Mota de Amorim,2
1089,TGCarlos Eduardo Moreira,
1090,Alex da Silva -,2
1091,Gustavo Cazonatti,11
1092,Helder Silva Santos,6
1093,Cristovam Roberto Ribeiro da Silva,2
1094,Saimon Pains Tormen,4
1095,Denilson dos Santos de Souza,2
1096,Jhonny Lucas Flora Barboza,8
1097,Carlosalonso Enrique Palacios Nunez,19
1098,Reginaldo Lopes de Jesus,2
1099,Daniel Pollo Barion,TC
1100,Yago Henrique Severino dos Santos,5
1101,Gilvan Souza Correa,4
1102,Matheus Alvarenga de Oliveira,88
1103,Everton Macedo Moraes,22
1104,Jean Carlos Vicente,10
1105,Andrey Nunes dos Santos,18
1106,Diego Ferreira Matheus,2
1107,Lucas Pezzini Leiva,15
1108,Nicolas Vichiatto da Silva,30
1109,Roger Machado Marques,TC
1110,Joao Paulo de Souza Mares -,39
1111,Roberto Lampert Ribas,AT
1112,Eduardo Luiz Person,8
1113,Diogo Mateus de Almeida Rodrigues Maciel,13
1114,Julio Cesar Czarneski,7
1115,Wellington Carvalho dos Santos,15
1116,MDElio Goncalves Melo Junior,
1117,Fabio Pizarro Sanches,27
1118,Mateus Ferreira da Silva,4
1119,Daniel dos Santos Cerqueira -,AT
1120,Lucas Camilo Hernández Perdomo,29
1121,Oswaldo Jose Henriquez Bocanegra,4
1122,Leonardo de Oliveira Costa,5
1123,Claudio Aparecido Tencati,TC
1124,Marcos Vinicius Cerato,15
1125,Caio Henrique da Silva Dantas,19
1126,Leandro Ferreira Pessoa,8
1127,Eloir Silva Moreira,15
1128,Lucas Araujo de Oliveira,16
1129,Fernando Jose Marques Maciel,11
1130,Wagner Pereira Marques,26
1131,Gerson Rodolfo da Silva,5
1132,Gabriel Pereira Taliari,97
1133,PFDiego Kami Mura -,
1134,Jeferson de Araujo de Carvalho,2
1135,Alan Luciano Ruschel,6
1136,Ronaldo Henrique Silva,9
1137,Joao Pedro de Giuli,5
1138,Daniel de Oliveira Sertanejo,8
1139,Jean Carlos Vicente,10
1140,Thales Natanael Lira de Matos,3
1141,Arnaldo Manoel de Almeida,2
1142,Gabriel Fortes Chaves,11
1143,Yuri Lima Lara,5
1144,Emilio Carlos Tannus Faro,AT
1145,Anderson Conceição Benedito,4
1146,Carlosalonso Enrique Palacios Nunez,19
1147,Anderson Luis de Carvalho,10
1148,Fernando Augusto Pereira Bueno Junior,6
1149,Victor Ramos Ferreira,33
1150,Luiz Henrique Mendes Silva da Costa,20
1151,Jonathan Luiz Moreira Rosa Junior,39
1152,Matheus Henrique Bianqui,38
1153,Anderson Luis de Carvalho -,10
1154,PFDaniel Guimaraes Felix da Silva -,
1155,Werley Ananias da Silva,3
1156,Jose Ricardo Araujo Fernandes,8
1157,Paulo de Souza Junior,7
1158,Chayene Medeiros Oliveira Santos,77
1159,Marcos Vinicius Alves Barreira,20
1160,Arthur Rodrigues Rezende,8
1161,Wagner Ferreira dos Santos,17
1162,Jean Francisco Martim Candido,6
1163,Matheus Cotulio Bossa,7
1164,Caique de Jesus Goncalves,8
1165,Aylon Darwin Tavella,7
1166,Alex Teixeira Santos,7
1167,Leonardo de Matos Cruz,3
1168,Felipe Amaral Casarin Damasceno,19
1169,Elvis Vieira Araujo,62
1170,Fabio Pizarro Sanches,27
1171,Mateus Ferreira da Silva,4
1172,Marcelo Henrique Passos Carne,31
1173,Geovane Batista de Faria,5
1174,Wellington Ferreira Nascimento,13
1175,Rodrigo Rodrigues Silva,99
1176,Crislan Henrique da Silva de Sousa,18
1177,Edilson Jose da Silva Junior,22
1178,Marcelo Henrique Passos Carne -,31
1179,Elierce Barboza de Souza,8
1180,Wellington da Silva Pinto,3
1181,Pedro Vitor Ferreira da Silva,11
1182,Welker Marcal Almeida,9
1183,Anselmo Ramon Alves Herculano,9
1184,Anselmo Ramon Alves Herculano -,9
1185,Luiz Gustavo Almeida Pinto,1
1186,Lohan dos Santos Freire,9
1187,Mauricio Kozlinski,30
1188,Mozart Santos Batista Junior,TC
1189,Leandro Vilela Sales Teixeira,31
1190,Fabio Augusto Schirmann,3
1191,Francisco Alves da Silva Neto,44
1192,Pedro Henrique Naressi Machado,6
1193,Joao Paulo da Silva,5
1194,Luiz Gustavo da Silva Machado Duarte,8
1195,Matheus Lima Beltrao Oliveira,6
1196,Chayene Medeiros Oliveira Santos,77
1197,Joao Paulo de Souza Mares,39
1198,Nicolas Vichiatto da Silva,30
1199,Thales Natanael Lira de Matos -,3
1200,Francisco Vitor Silva Costa,29
1201,Enderson Alves Moreira,TC
1202,Andre Dhominique Queiroz Santiago da Silva,13
1203,Gabriel Buscariol Poveda,9
1204,Ygor de Oliveira Ferreira,7
1205,Jean Francisco Martim Candido,15
1206,Matheus Henrique de Souza de Carvalho,21
1207,Van Basty Sousa E Silva,8
1208,Jociel Ferreira da Silva,99
1209,Matheus Henrique Bianqui,38
1210,Leonardo Renan Simoes de Lacerda,3
1211,Victor Ramos Ferreira,33
1212,Ligger Moreira Malaquias,4
1213,Ronaldo Henrique Silva,9
1214,Elierce Barboza de Souza,8
1215,Derlan de Oliveira Bento,34
1216,Pedro Tonon Geromel,3
1217,Daniel dos Santos Cerqueira,AT
1218,Jalysson Gabriell de Melo Bispo,5
1219,PFRodolfo Jesus de Oliveira -,
1220,Guilherme Kennedy Romao -,6
1221,Kayke Moreno de Andrade Rodrigues,17
1222,Lucas Barcelos Damacena,9
1223,Elton Rodrigues Brandao,17
1224,Joao Paulo Ferreira Lourenco -,97
1225,Nicolas Miguel Morsch,18
1226,Guilherme Henrique de Souza,39
1227,Jose Mateus Junior,8
1228,Luan Carlos Neto -,TC
1229,Rodrigo Fagundes de Freitas,3
1230,Oswaldo Jose Henriquez Bocanegra,4
1231,Gustavo Cazonatti,5
1232,Marcelo Hermes,6
1233,Jhony Douglas Santiago,5
1234,André Luiz Guimarães Siqueira Junior,5
1235,Paulo Victor Ferreira de Jesus,7
1236,Thiago Rodrigues de Oliveira Nogueira,1
1237,Juan Sebastian Quintero Fletcher,2
1238,Marlon Gomes Claudino,25
1239,Jose Ricardo Araujo Fernandes,11
1240,Roger de Carvalho,4
1241,Paulo de Souza Junior,17
1242,Rodrigo Vasconcelos Oliveira,5
1243,Paulo de Souza Junior -,17
1244,Patrick de Lucca Chaves de Oliveira,45
1245,Bernardo Schappo,4
1246,Carlos Roberto da Cruz Junior,5
1247,Vinicius Jose Ignacio -,53
1248,Jorge Andres Roa Jimenez -,15
1249,Gildson Pablo de Oliveira Silva,71
1250,Leonardo Renan Simoes de Lacerda,3
1251,Saulo Squarsone Rodrigues dos Santos,85
1252,Alan Luciano Ruschel,6
1253,Matheus Lucas Jacintho Ferreira,19
1254,Geirton Marques Aires,10
1255,Matheus Cotulio Bossa,7
1256,TGLauro Jose de Araujo Filho,
1257,Lucas Ramon Batista Silva,19
1258,Richard Rios Montoya,18
1259,Giovanni Augusto Oliveira Cardoso,10
1260,Felipe Amaral Casarin Damasceno,19
1261,Francisco Rithely da Silva Sousa,21
1262,Wallisson Luiz Alves Maximo,25
1263,Moises Ribeiro Santos,7
1264,Richard Rios Montoya -,18
1265,Danilo Boza Junior,26
1266,Rickson Barbosa Sa da Conceicao,21
1267,Geovane Batista de Faria,5
1268,Wellington da Silva Pinto,3
1269,Jean Carlos Vicente,10
1270,Arthur Henrique Vieira Araujo,14
1271,Arilson Carlos Alves Baptista,8
1272,Marcos Vinicius Cerato,5
1273,Felipe Garcia Goncalves,19
1274,Gustavo Alcino,4
1275,Kaio Silva Mendes,2
1276,Rai dos Reis Ramos,13
1277,Cleone Santos Silva,21
1278,Jhony Douglas Santiago,5
1279,Diego de Souza Quirino,19
1280,Rodrigo Ferreira da Silva,22
1281,Bruno Fabiano Alves,34
1282,Chayene Medeiros Oliveira Santos,77
1283,Eduardo Schroeder Brock,14
1284,Paulo Cesar Pezzolano Suarez,TC
1285,Bruno Rafael Rodrigues do Nascimento,9
1286,Paulo Cesar Pezzolano Suarez -,TC
1287,Jalysson Gabriell de Melo Bispo,5
1288,Paulo Roberto Moccelin,7
1289,Welington Pereira Rodrigues,3
1290,Mateus da Silva Duarte,2
1291,Paulo Sergio Marques Correa,3
1292,Leonardo Santiago Barcelar,21
1293,Rafael Oliveira Silva,10
1294,Fabio Augusto Schirmann,3
1295,Fabio Goncalves,7
1296,Luis Otavio Bonilha de Oliveira,21
1297,Jociel Ferreira da Silva,99
1298,Everton Galdino Moreira,7
1299,Igor Henrique Martins Machado,20
1300,Victor Ramos Ferreira,33
1301,Edilson Jose da Silva Junior,22
1302,Gerson Rodolfo da Silva -,5
1303,Bruno Miranda Villagomez,99
1304,Madison Araujo Costa,98
1305,Jose Rodrigo Andrade Ramos,32
1306,Everton Galdino Moreira,7
1307,Jose Marcos Alves Luis,4
1308,Renan Carvalho Areias,14
1309,Rafael Bilu Mudesto,17
1310,Luiz Gustavo Almeida Pinto,1
1311,Paulo Roberto Valoura Junior,16
1312,Diego Ivo Pires,14
1313,Raul Prata,2
1314,Denner Fernando Melz,88
1315,Kayke Moreno de Andrade Rodrigues,17
1316,Ronaldo Henrique Ferreira da Silva,5
1317,Gustavo Coutinho Silva Lopes,91
1318,Gildson Pablo de Oliveira Silva,71
1319,Fernando Augusto Pereira Bueno Junior,6
1320,TGJorcey Anisio Garcia Santos -,
1321,Pedro Henrique Naressi Machado -,6
1322,Saimon Pains Tormen,4
1323,Joao Paulo da Silva,5
1324,Fernando Jose Marques Maciel,11
1325,Wallace Reis Silva,40
1326,Matheus Trindade Gonçalves,55
1327,Alvaro Rodrigues Vieira Junior,7
1328,Joao Paulo da Silva -,5
1329,Jean Carlos dos Santos,26
1330,Luis Otavio de Oliveira,29
1331,Leandro Barcia Montero,11
1332,Igor Marques Paciencia Cardoso,22
1333,Artur Sergio Batista de Souza,15
1334,Romulo Azevedo Simao,20
1335,TGCarlos Eduardo Moreira,
1336,Jose Walber Mota de Amorim,3
1337,Jose Walber Mota de Amorim -,3
1338,TGCarlos Eduardo Moreira -,
1339,Geovane Batista de Faria,5
1340,Lucas Cavalcante Silva Afonso,33
1341,Geovane Silva Santos,15
1342,Igor Inocencio de Oliveira,29
1343,Leandro Carlos Silveira Niehues,AT
1344,Lucas do Carmo Souza,5
1345,Rafael Batista,16
1346,Nicolas Vichiatto da Silva,30
1347,Rafael Pereira dos Santos,5
1348,Lucas Vinicius Dias Costa,3
1349,Ignacio da Silva Oliveira,4
1350,Alex Teixeira Santos,7
1351,Yuri Lima Lara,5
1352,Juan Sebastian Quintero Fletcher,2
1353,Jean Carlos Vicente,10
1354,Joao Lucas Cardoso,6
1355,Jobson Souza Santos,7
1356,Joao Paulo Silveira dos Santos -,13
1357,Lucas Hipolito Cavalcante E Silva,6
1358,Alex da Silva,2
1359,Luiz Henrique dos Santos Junior,6
1360,Gabriel Lheman Xavier,44
1361,Wallisson Luiz Alves Maximo,25
1362,Bruno Alves de Souza,70
1363,Leonardo Naldi de Matos,5
1364,Lucca Borges de Brito,10
1365,Artur Sergio Batista de Souza,15
1366,Mateus Ferreira da Silva,4
1367,Arthur Henrique Vieira Araujo,14
1368,Jean Carlos Vicente,10
1369,Wellington da Silva Pinto,3
1370,Lucas Barcelos Damacena,9
1371,Geovane Batista de Faria,5
1372,Werley Ananias da Silva,3
1373,Luciano Batista da Silva Junior,46
1374,Sander Henrique Bortolotto,56
1375,Carlos Eduardo Santos Oliveira,26
1376,Lucas Henrique Frigeri,12
1377,Paulo Cesar Elias,6
1378,Rodolfo Filemon de Oliveira da Silva,13
1379,Bruno da Silva Costa,14
1380,Willean Bernardo Willemen,2
1381,Joao Paulo de Souza Mares,39
1382,Jaminton Leandro Campaz,7
1383,Edilson Mendes Guimaraes,33
1384,Marcos Vinicius Cerato,5
1385,Lucas Pereira Mendes,7
1386,Felipe Saraiva de Souza Silva,17
1387,Arnaldo Manoel de Almeida,2
1388,Rafael Pereira dos Santos,5
1389,Lucas Vinicius Dias Costa,3
1390,Bruno Roberto Pereira da Silva,18
1391,Uillian Correia Granemann,8
1392,Claudinei Junio de Souza,19
1393,Luiz Carlos Paulino de Carvalho,21
1394,João Victor Carroll Santana,28
1395,Andrey Nascimento dos Santos,8
1396,Leonardo de Matos Cruz,3
1397,Paulo Sergio Marques Correa,3
1398,Rafael Oliveira Silva,10
1399,TGCelio Jose Rossi -,
1400,Crislan Henrique da Silva de Sousa,70
1401,Guilherme Ribeiro Rend,5
1402,Jociel Ferreira da Silva,99
1403,Arthur Rodrigues Rezende,8
1404,Wagner Ferreira dos Santos,17
1405,Mailton dos Santos de Sa,12
1406,Matheus Henrique Bianqui,38
1407,Alisson Alves Farias,10
1408,Mauricio Kozlinski,30
1409,Leandro Vilela Sales Teixeira,31
1410,Isaque Elias Brito,21
1411,Allan Godoi Santos,4
1412,Paulo Sergio Marques Correa,3
1413,Vagner Silva de Souza,99
1414,Fabio Goncalves,7
1415,Fabio Augusto Schirmann,3
1416,Daniel dos Santos Cerqueira,AT
1417,Wellington Carvalho dos Santos,15
1418,Paulo Roberto Moccelin,7
1419,Luis Phelipe de Souza Figueiredo,10
1420,Mario Sergio Valerio,6
1421,Lucas Santos Siqueira,5
1422,Lucas Vinicius Dias Costa,3
1423,Bruno Henrique Fortunato Aguiar,3
1424,Juan Sebastian Quintero Fletcher,2
1425,Anderson Conceição Benedito,4
1426,Emilio Carlos Tannus Faro,AT
1427,Matheus Ferreira de Sousa,16
1428,Ronaldo Henrique Silva,9
1429,Diego de Souza Quirino,19
1430,Helio Cunha Borges,22
1431,Geirton Marques Aires,10
1432,Felipe Vieira Augusto,16
1433,Emerson Santos de Souza,15
1434,MGLucas Moro,
1435,Fernando Jose da Cunha Neto,8
1436,Felipe Garcia Goncalves,23
1437,Felipe Garcia Goncalves -,23
1438,Ednei Barbosa de Souza,13
1439,Roger de Carvalho,4
