id,nome,cbf
731,Rodolfo Filemon de Oliveira da Silva,4
732,Fabio Augusto Schirmann,2
733,Marcelo Machado dos Santos,14
734,Rodrigo Pimpao Vianna,11
735,Pablo Fabricio Siles Morales,8
736,Guilherme Santos da Silva,18
737,Telmario de Araujo Sacramento,9
738,Roberto Heuchayer Santos de Araujo,15
739,TGRoberto Vlademir Guastali,
740,Rafael Augusto Sobis,10
741,Matheus Barbosa Teixeira,17
742,Victor Andrade Santos,9
743,Igor Fernandes da Silva Araujo,6
744,Matheus Barbosa Teixeira -,17
745,Marcos Gabriel do Nascimento,31
746,Ernando Rodrigues Lopes,44
747,Jose Carlos Cracco Neto,37
748,Bruno da Silva Barbosa,6
749,Jose Rodrigo Andrade Ramos,32
750,Regis Augusto Salmazzo,78
751,Daniel Pollo Barion,TC
752,Igor Thiago Nascimento Rodrigues,18
753,Marcio Barbosa Vieira Junior,11
754,Norberto Pereira Marinho Neto,32
755,Luiz Flavio Silverio Silva,30
756,Arthur Rodrigues Rezende,8
757,Breno Washington Rodrigues da Silva,5
758,Giovanny Bariani Marques,79
759,Breno Lorran da Silva Talvares,21
760,Bryan Borges Mascarenhas,31
761,Gerson Rodolfo da Silva,5
762,Alex Ruan Vasconcelos Ferreira,66
763,Milton Wallace Moraes Pompeu,19
764,Renan Gorne Silva,22
765,Ariel da Silva da Silva,20
766,Kevem Lopes Botelho,4
767,Lucas Lourenco Andrade,11
768,Aldevan Santos Nascimento Junior,19
769,Gabriel Bispo dos Santos,5
770,Gabriel Santana Pinto,27
771,Rafael da Silva Francisco,7
772,Matheus de Sales Cabral,36
773,Leandro Vilela Sales Teixeira,5
774,Leandro Carlos Silveira Niehues,AT
775,Simao Verza Bertelli,1
776,Leandro Vilela Sales Teixeira -,5
777,Matheus Silva Ferreira da Costa -,TC
778,Edilson Mendes Guimaraes,2
779,Bruno Cesar Pereira Silva,8
780,Ebert Willian Amancio,3
781,Jonathan Luiz Moreira Rosa Junior,9
782,Wesley Hudson da Silva,20
783,Bruno Matias dos Santos,18
784,Emilton Pedroso Domingues,7
785,Emilton Pedroso Domingues -,7
786,Joao Paulo Ferreira Lourenco -,97
787,TGAnderson Moreira de Souza -,
788,Warley Leandro da Silva,25
789,Enderson Alves Moreira,TC
790,Romildo Del Piage de Souza,21
791,Diego Goncalves,11
792,Diego Terra Loureiro,29
793,Daniel dos Santos Penha,11
794,Sergio Antonio Borges Junior,8
795,Sosthenes Jose Santos Salles,10
796,Nirley da Silva Fonseca,3
797,Warley Leandro da Silva -,25
798,Enderson Alves Moreira -,TC
799,Alexandre Melo Ribeiro da Silva,6
800,Luis Gustavo Lopes Santos,22
801,Nilson Barbosa Nascimento Junior,14
802,Watson Rennio Pires dos Santos Silva,2
803,Douglas Borges,22
804,Diego Goncalves,11
805,Rafael Navarro Leal,99
806,Leonardo de Matos Cruz,3
807,Marcelo Rangel Rosa,12
808,Alef Mangueira Severino Pereira,11
809,Joao Ricardo Santos Nascimento,16
810,Rafael Oller Pereira,19
811,Nikolas Souza Trevizo,AT
812,Regis Augusto Salmazzo,78
813,Bruno Savio da Silva,11
814,Kelvin Mateus de Oliveira,20
815,Eduardo Schroeder Brock,14
816,Bruno Jose de Souza,16
817,Leonardo Luiz dos Santos,25
818,Norberto Pereira Marinho Neto,32
819,Alisson Pelegrini Safira,9
820,Felipe Vieira Augusto,6
821,Denis Yashiro Camargo Iwamura -,AT
822,Jose Mario de Bona,6
823,Joao Roberto Custodio,5
824,Romario Costa Barroso,20
825,Luis Gustavo Lopes Santos,22
826,Kevin Kesley de Souza,6
827,TGAlex Lessa Afonso,
828,Marthã Fernando Goncalves Pimenta,5
829,Wesley Lopes Beltrame,8
830,Jose Cleylton de Morais dos Santos -,23
831,Cleidson Andrade de Souza Silva,4
832,Bryan Borges Mascarenhas,31
833,Vinicius Santos Silva,7
834,Natanael Moreira Milouski,16
835,Valdemir de Oliveira Soares,97
836,Robson Michael Signorini,20
837,Willian Roberto de Farias,8
838,Gustavo Ramos Vasconcelos de Oliveira,11
839,Rafael de Carvalho Santos,1
840,Mauricio Garcez de Jesus,30
841,Erick Flores Bonfim,11
842,Thiago Ennes Moreira,2
843,Matheus Oliveira Santos,7
844,Anderson Uchoa dos Santos,5
845,Victor Andrade Santos,10
846,Aylon Darwin Tavella,18
847,Ernandes Dias Luz,6
848,Yuri Lima Lara,25
849,Gustavo Bonatto Barreto,23
850,Rayan Poltronieri Pereira,4
851,Eloir Silva Moreira,15
852,Jose Mario de Bona,6
853,Mauro Silva do Nascimento Junior,16
854,Watson Rennio Pires dos Santos Silva,2
855,Jackson Bernardo da Silva,9
856,Willian Prado Camargo,13
857,TGLauro Jose de Araujo Filho,
858,Diogo Mateus de Almeida Rodrigues Maciel,13
859,Eduardo Luiz Person,18
860,Alan Carlos de Paula Dias Filho,4
861,Wesley Hudson da Silva,20
862,Breno Lorran da Silva Talvares,21
863,Carlos Eduardo da Silva Santos,48
864,Sergio Antonio Borges Junior,5
865,Joao Paulo Purcino de Almeida,6
866,Nery Ruben Bareiro Zorrilla,4
867,Marcelo Rodrigues Souza,2
868,Sosthenes Jose Santos Salles -,20
869,Carlos Eduardo da Silva Santos -,48
870,Jean Patrick Reis,22
871,Jose Brandao Goncalves Junior,9
872,Claudinei Junio de Souza,5
873,Guilherme Kennedy Romao,6
874,Matheus Henrique Bianqui,2
875,Salatiel de Oliveira Gabriel Junior,22
876,Tarik Michel Kedes Boschetti,8
877,Silas Araujo da Silva,7
878,Matheus Felipe Santos Nascimento,30
879,Renato Adriano Jaco de Morais,10
880,Iury Lirio Freitas de Castilho,99
881,Marcos Vinicius Serrato,19
882,Bruno Cesar Pereira Silva,8
883,Robson Michael Signorini,20
884,Henrique Adriano Buss,3
885,Luciano Castan da Silva,4
886,Tadeu Antonio Ferreira,1
887,Nicolas Godinho Johann,19
888,Alejandro Ariel Cabral,26
889,Jean Victor Barros,36
890,Felipe Augusto Ferreira Batista,22
891,Rafael Augusto Sobis,10
892,Luiz Flavio Silverio Silva,30
893,PFMarcos Vinicius Monassa Abella,
894,Raimundo Nonato Lima Neto,17
895,Airton Santos de Oliveira,6
896,Jose Mateus Junior,8
897,German Ezequiel Cano,14
898,Alexandre de Almeida Silva Junior,50
899,Leonardo de Matos Cruz,3
900,Wallace Reis Silva,4
901,Samuel Salustiano de Jesus Silva,22
902,Eronildo dos Santos Rocha,21
903,Marcelo Alves Santos -,3
904,Marcos Antonio Candido Ferreira Junior,22
905,Ariel da Silva da Silva,5
906,Kevem Lopes Botelho,4
907,Fabio Augusto Schirmann,2
908,Simao Verza Bertelli,1
909,Cleyton Rafael Lima da Silva,17
910,Rafael Batista -,8
911,Romulo Borges Monteiro,8
912,Leandro Castan da Silva,5
913,Leonardo de Matos Cruz,3
914,Marcos Gabriel do Nascimento,31
915,Alexandre Rodrigues Soares,4
916,Luiz Eduardo Fleuri Pacheco,6
917,Alesson dos Santos Batista,11
918,Rafael Ferreira Donato,5
919,Lucas Henrique Mazetti,2
920,Kelvin Mateus de Oliveira,20
921,Renan Carvalho Mota,22
922,Felipe Gedoz da Conceicao,10
923,Rafael Diniz Alves E Silva,18
924,Breno Washington Rodrigues da Silva,5
925,Vinicius Lopes da Silva,7
926,David de Duarte Macedo,3
927,Adailson Freire Pereira da Silva -,17
928,Kevin Peterson dos Santos Silva,25
929,Leonardo Naldi de Matos,18
930,Felipe Vieira Augusto,6
931,Alisson Pelegrini Safira,9
932,Elias Nascimento Felicio,13
933,Lucas Lourenco Andrade,7
934,João Victor Carroll Santana,3
935,Pablo Fabricio Siles Morales,5
936,Roberto Heuchayer Santos de Araujo,6
937,Samuel Vanderlei da Silva,9
938,Wellington Silva Sanches Aguiar,21
939,Giovanni Piccolomo,28
940,Bruno Jose de Souza,16
941,Jean Victor Barros,36
942,Guilherme da Trindade Dubas,18
943,Igor Guilherme Barbosa da Paixao,98
944,Henrique Adriano Buss,3
945,Gustavo Eliseo Morinigo Vazquez,TC
946,Denilson Pereira Neves,15
947,Luiz Severo Junior,17
948,Renato Vieira Rodrigues,10
949,Alexandre Torrezan,AT
950,Diego Fabian Torres,10
951,Pablo Dyego da Silva Rosa,7
952,Ianson Acosta Soares,3
953,Bruno Alves de Souza,7
954,Sandro Silva de Souza,33
955,Rafael Navarro Leal,99
956,Gustavo Bonatto Barreto,23
957,Luis Fernando Rosa Flores,AT
958,Leandro Vilela Sales Teixeira,8
959,Simao Verza Bertelli,1
960,Cleyton Rafael Lima da Silva,17
961,Diogo Mateus de Almeida Rodrigues Maciel,13
962,Carlos Roberto da Cruz Junior,50
963,Bruno Savio da Silva,11
964,Matheus Lima Beltrao Oliveira,20
965,Wesley Soares Xavier,98
966,Joao Paulo Ferreira Lourenco,97
967,Matheus Lucas Jacintho Ferreira,21
968,Jean Cleber Santos da Silva,16
969,Yuri Lima Lara,25
970,Geovane Batista de Faria,5
971,Guilherme Augusto Alves Dellatorre,9
972,Lucas Cavalcante Silva Afonso,3
973,Willians dos Santos Santana,9
974,Rafael Chagas Machado,6
975,Rhaldney Norberto Simião Gomes,98
976,Matheus Trindade Gonçalves,39
977,Leandro Ferreira Pessoa,8
978,Jociel Ferreira da Silva,99
979,Cleidson Andrade de Souza Silva -,4
980,Arthur Henrique Vieira Araujo,4
981,Wesley Hudson da Silva,20
982,Jheckson Silva Oliveira,2
983,Daniel dos Santos Cerqueira,AT
984,Bruno Aparecido Reis Ezequiel,23
985,Emaxwell Souza de Lima,71
986,Thales Natanael Lira de Matos,3
987,Reynaldo Cesar Moraes,4
988,Alef Mangueira Severino Pereira,11
989,Thales Natanael Lira de Matos -,3
990,Jose Cleylton de Morais dos Santos,23
991,André Luiz Guimarães Siqueira Junior,95
992,Joao Henrique Oliveira Veras,45
993,Douglas Mendes Moreira,39
994,Joao Paulo Purcino de Almeida,6
995,Nirley da Silva Fonseca,3
996,Hernane Vidal de Souza,18
997,Nirley da Silva Fonseca -,3
998,Romulo Souza Orestes Caldeira,27
999,Jean Victor Barros,36
1000,Giovanni Piccolomo,28
1001,Vanderlei Luxemburgo da Silva,TC
1002,Mauro Silva do Nascimento Junior,16
1003,Lucas Lourenco Andrade,7
1004,Rafael Ferreira Donato,5
1005,Moacir Costa da Silva,7
1006,Arthur Rodrigues Rezende,8
1007,Clayton Fernandes Silva,23
1008,Valdemir de Oliveira Soares,97
1009,Nathan Otavio Ribeiro,32
1010,Marco Tulio Oliveira Lemos,21
1011,Aylon Darwin Tavella,18
1012,Thiago Rodrigues de Oliveira Nogueira,1
1013,Guilherme Augusto Alves Dellatorre,9
1014,Iury Lirio Freitas de Castilho,99
1015,Everton Paulo Strieder,4
1016,Bryan Borges Mascarenhas,31
1017,TGPaulo Gomes Lacerda,
1018,Edilson Mendes Guimaraes,2
1019,Bryan Borges Mascarenhas -,31
1020,Pablo Fabricio Siles Morales,5
1021,Eduardo da Silva Albuquerque,21
1022,Guilherme Kennedy Romao,6
1023,Pablo Fabricio Siles Morales -,5
1024,Jose Carlos Cracco Neto,37
1025,Matheus Nunes Fagundes de Araujo,32
1026,Victor Andrade Santos,10
1027,Ariel da Silva da Silva,19
1028,Vanderlei Farias da Silva -,1
1029,Saimon Pains Tormen,3
1030,Matheus Henrique Bianqui,16
1031,Tarik Michel Kedes Boschetti,5
1032,Alisson Pelegrini Safira,9
1033,Wallace Reis Silva,4
1034,Fernando Jose da Cunha Neto,8
1035,Joao Pedro Mendes Santos,15
1036,Bruno Bairros Collaço,16
1037,Hugo Gonçalves Ferreira Neto,16
1038,Luis Felipe Oyama,5
1039,Ronaldo Luiz Alves,22
1040,Bruno da Silva Barbosa,6
1041,Lucas Vinicius Goncalves Silva,99
1042,Diogo Mateus de Almeida Rodrigues Maciel,13
1043,PFRodolfo Jesus de Oliveira,
1044,Adriano Firmino dos Santos da Silva,15
1045,Ramon Menezes Roma,4
1046,Tailson Pinto Goncalves,70
1047,Djavan Aulim Candido de Souza,29
1048,Iury Lirio Freitas de Castilho,99
1049,Lucas Henrique Frigeri,12
1050,Everton Jose Modesto Silva,14
1051,Ramon Machado de Macedo,9
1052,Arthur Henrique Vieira Araujo,3
1053,Pablo Dyego da Silva Rosa,7
1054,Wesley Lopes Beltrame,8
1055,Jair Diego Alves de Brito,11
1056,Fabio Augusto Schirmann,5
1057,Antonio Thomaz Santos de Barros,10
1058,Paulo Sergio Luiz de Souza,9
1059,Pablo Dyego da Silva Rosa -,7
1060,Guilherme da Trindade Dubas,18
1061,Kevin Peterson dos Santos Silva,25
1062,Iago Pereira Mendonça,3
1063,Alef Mangueira Severino Pereira,11
1064,Jose Carlos dos Anjos Savio,85
1065,Alex Ruan Vasconcelos Ferreira,66
1066,Eduardo Nascimento da Silva Junior,9
1067,Igor Fernandes da Silva Araujo,6
1068,Victor Andrade Santos,11
1069,Thiago Ennes Moreira,2
1070,Felipe de Oliveira Conceicao,TC
1071,Anderson Uchoa dos Santos,5
1072,Willians dos Santos Santana,11
1073,Gustavo Ramos Vasconcelos de Oliveira,19
1074,Nery Ruben Bareiro Zorrilla,3
1075,Jose Carlos Garcia Leal,AT
1076,Jose Mario de Bona,6
1077,Jociel Ferreira da Silva,99
1078,Jonathan Copete Valencia,36
1079,Victor Hugo Soares dos Santos,2
1080,Rafael Martiniano de Miranda Moura,9
1081,Elvis Vieira Araujo,10
1082,Caio Vinicius da Conceicao,8
1083,Nilson Barbosa Nascimento Junior,14
1084,Maikel Daniel Costa,10
1085,Vinicius Farias Locatelli,8
1086,Jerson Testoni,TC
1087,Ianson Acosta Soares,3
1088,Madison Araujo Costa,8
1089,Nirley da Silva Fonseca,3
1090,Marcio Fernandes Figueiredo Junior,AT
1091,Elias Nascimento Felicio,2
1092,Alisson Pelegrini Safira,7
1093,Cesar Augusto Soares dos Reis Ribela,1
1094,Wesley Hudson da Silva,20
1095,Romulo da Silva Machado,8
1096,Cristiano da Silva Vidal,2
1097,Alexandre Torrezan,AT
1098,Djavan Aulim Candido de Souza,29
1099,Rhaldney Norberto Simião Gomes,98
1100,Marciel Silva da Silva,5
1101,Vinicius Santos Silva,7
1102,Matheus Felipe Santos Nascimento,30
1103,Yuri Lima Lara,25
1104,Aylon Darwin Tavella,18
1105,Ricardo Queiroz de Alencastro Graça,36
1106,Bruno Gomes da Silva Clevelario,23
1107,Romulo Borges Monteiro,8
1108,Antonio Thomaz Santos de Barros,11
1109,Fabio Augusto Schirmann,5
1110,Andrew Erik Feitosa -,10
1111,Valdemir de Oliveira Soares,97
1112,Willian Roberto de Farias,8
1113,Jean Cleber Santos da Silva,16
1114,Edilson Mendes Guimaraes,2
1115,Wallace Reis Silva,4
1116,Pablo Fabricio Siles Morales,5
1117,Lucas Willians Assis Arcanjo,1
1118,Pedro Henrique Acorsi Soares,5
1119,Carlos Roberto da Cruz Junior,50
1120,PFRodolfo Jesus de Oliveira,
1121,Rafael Martins Claro dos Santos,1
1122,Marlon Farias Castelo Branco,6
1123,Warley Souza de Araujo,2
1124,Reginaldo Lopes de Jesus,2
1125,Ewandro Felipe de Lima Costa,16
1126,TGJose Carlos Goncalves Junior -,
1127,Leandro Castan da Silva,5
1128,Jose Cleylton de Morais dos Santos,23
1129,Ebert Willian Amancio,3
1130,Getulio Wandelly Silva Timoteo,99
1131,PFJaelson Goncalves Ortiz,
1132,Arthur Rodrigues Rezende,8
1133,Luiz Eduardo Fleuri Pacheco,6
1134,Ronaldo Luiz Alves,22
1135,Mateus Souza Moraes,3
1136,Roberto Heuchayer Santos de Araujo,6
1137,Thalisson Kelven da Silva,14
1138,Rhaldney Norberto Simião Gomes,98
1139,Giovanny Bariani Marques,79
1140,Vinicius Santos Silva -,7
1141,Kevem Lopes Botelho,3
1142,Igor Fernandes da Silva Araujo,6
1143,Warley Souza de Araujo,2
1144,Kevin Kesley de Souza,11
1145,Rildo Goncalves de Amorim Filho,10
1146,Cristiano da Silva Vidal,2
1147,Renan Gorne Silva -,21
1148,Rildo Goncalves de Amorim Filho -,10
1149,Luiz Flavio Silverio Silva,30
1150,Copertino,AT
1151,Marthã Fernando Goncalves Pimenta,5
1152,Anderson Luiz Valinas dos Santos,AT
1153,Pablo Dyego da Silva Rosa,7
1154,Warley Leandro da Silva,25
1155,Rafael Navarro Leal,99
1156,Wagner da Silva Souza,13
1157,Henrique Adriano Buss,3
1158,Guilherme da Trindade Dubas,18
1159,Valdemir de Oliveira Soares,97
1160,Jhonny Lucas Flora Barboza,8
1161,Marcelo Antonio de Oliveira,11
1162,Geirton Marques Aires,10
1163,Salatiel de Oliveira Gabriel Junior,9
1164,Alex Ruan Vasconcelos Ferreira,66
1165,Gerson Rodolfo da Silva,5
1166,Luiz Diallisson de Souza Alves,2
1167,David de Duarte Macedo,3
1168,Alvaro Rodrigues Vieira Junior,20
1169,Jonathan Ferreira da Silva,14
1170,MGEraldo Feitosa Filho -,
1171,Everton Jose Modesto Silva,14
1172,Iury Lirio Freitas de Castilho,99
1173,Jean Goncalves Silva,7
1174,Jociel Ferreira da Silva,99
1175,Everton Jose Modesto Silva -,14
1176,Luiz Carlos Cirne Lima de Lorenzi,TC
1177,Andrey Ramos do Nascimento,6
1178,Icaro Cosmo da Rocha,4
1179,Matheus Nogueira da Silva,1
1180,Heverton Cardoso da Silva,14
1181,Alan Carlos de Paula Dias Filho,21
1182,Joao Vitor Siqueira da Cruz,6
1183,Adriano Firmino dos Santos da Silva,15
1184,Luiz Diallisson de Souza Alves,2
1185,Artur Sergio Batista de Souza,6
1186,Jackson Diego Ibraim Fagundes,7
1187,Moises Vieira da Veiga,21
1188,Gilson Kleina,TC
1189,Lucas Candido Silva,14
1190,Joao Henrique Oliveira Veras,45
1191,Joecio Barbosa dos Santos,13
1192,Joao Roberto Custodio,5
1193,Jean Goncalves Silva,7
1194,Luis Gustavo Lopes Santos,22
1195,Rafael Ribeiro Alves,30
1196,Cleidson Andrade de Souza Silva,4
1197,Alex Alves de Lima,1
1198,Matheus Lima Beltrao Oliveira,20
1199,Iago Angelo Dias -,93
1200, Silvano de Morais Silva -,
1201,Matheus de Sales Cabral,36
1202,Igor Guilherme Barbosa da Paixao,98
1203,Natanael Moreira Milouski,16
1204,Matheus Henrique Bianqui,16
1205,Tarik Michel Kedes Boschetti,5
1206,Geirton Marques Aires,20
1207,Silas Araujo da Silva,2
1208,Geovane Batista de Faria,5
1209,Ernandes Dias Luz,6
1210,Bruno Bairros Collaço,16
1211,Joao Pedro Florencio Barbosa,17
1212,Ilson Cedric Borges de Accacio Lima,15
1213,Felipe Garcia Goncalves,11
1214,Rafael Batista,20
1215,Rodolfo Filemon de Oliveira da Silva,3
1216,Joao Paulo Ferreira Lourenco,97
1217,Wanderson Ferreira de Oliveira,10
1218,Jerson Testoni,TC
1219,Jose Carlos dos Anjos Savio -,85
1220,Marthã Fernando Goncalves Pimenta,5
1221,Nery Ruben Bareiro Zorrilla,4
1222,Sergio Antonio Borges Junior,15
1223,Hernane Vidal de Souza,9
1224,Jhemerson Guimaraes Gaigher,8
1225,Diego Terra Loureiro,29
1226,Rafael Martiniano de Miranda Moura,9
1227,Romildo Del Piage de Souza,21
1228,Felipe de Oliveira Conceicao,TC
1229,Victor Andrade Santos,11
1230,Felipe Gedoz da Conceicao,10
1231,Fredson Vinicius Santos Oliveira,16
1232,Pedro Henrique de Castro Silva,33
1233,Elácio José Cordoba Mosquera,2
1234,Marcelo Antonio de Oliveira -,7
1235,Rafael Ribeiro Alves,30
1236,Rhaldney Norberto Simião Gomes,98
1237,Matheus Trindade Gonçalves,39
1238,Arthur Rodrigues Rezende,8
1239,Luiz Eduardo Fleuri Pacheco,6
1240,Mateus Ludke,2
1241,Rafael Martins Claro dos Santos,1
1242,Claudio Henrique Paiva Porfirio,49
1243,Lucas Oliveira de França,12
1244,Marcos Antonio Augusto Junior,15
1245,Ivan Quaresma da Silva,150
1246,Willians dos Santos Santana,11
1247,Rafael de Carvalho Santos,30
1248,Joao Vitor Siqueira da Cruz,4
1249,Elvis Vieira Araujo,10
1250,Wesley Frazan Bernardo,3
1251,Diego Fabian Torres,10
1252,Guilherme da Trindade Dubas,18
1253,Gerson Rodolfo da Silva,5
1254,Bruno Alves de Souza,7
1255,Matheus dos Santos Miranda,35
1256,Luiz Carlos Cirne Lima de Lorenzi,TC
1257,Leandro Castan da Silva,5
1258,Daniel Amorim Dias da Silva,17
1259,Marcio Antonio de Sousa Junior,11
1260,Mateus Souza Moraes,3
1261,Wallace Reis Silva,4
1262,Marcos Antonio Candido Ferreira Junior,22
1263,Matheus Oliveira Santos,9
1264,Caique Luiz Santos da Purificacao -,12
1265,Watson Rennio Pires dos Santos Silva,2
1266,Anderson Wanderllan de Moraes Rodrigues,11
1267,Simao Verza Bertelli,1
1268,Djavan Aulim Candido de Souza,29
1269,Bryan Borges Mascarenhas,31
1270,Cleidson Andrade de Souza Silva,4
1271,Reynaldo Cesar Moraes,4
1272,Julio Cesar de Rezende Miranda,5
1273,Iago Pereira Mendonça,14
1274,Matheus Nogueira da Silva,1
1275,Arthur Henrique Vieira Araujo,4
1276,Erison Danilo de Souza,9
1277,Iago Pereira Mendonça -,14
1278,Mateus Ludke,2
1279,Jose Cleylton de Morais dos Santos,23
1280,Rayan Poltronieri Pereira,4
1281,Marcelo Moreno Martins,9
1282,Eduardo Schroeder Brock,14
1283,Vanderlei Luxemburgo da Silva,TC
1284,Djalma Antonio da Silva Filho,11
1285,Simao Verza Bertelli,1
1286,Leandro Vilela Sales Teixeira,5
1287,Antonio Thomaz Santos de Barros,7
1288,Fabiano da Silva Souza,6
1289,Vanderlei Luxemburgo da Silva -,TC
1290,Leandro Carlos Silveira Niehues -,AT
1291,TGAndre Croda Borges -,
1292,Copertino -,AT
1293,Lucas Cavalcante Silva Afonso,3
1294,Mauricio Caprini Pinto,13
1295,Lucas Lourenco Andrade,11
1296,Jhonny Lucas Flora Barboza,8
1297,Geirton Marques Aires,22
1298,Andrey Ramos do Nascimento,6
1299,Jose Carlos Cracco Neto,37
1300,Reginaldo Lopes de Jesus,2
1301,Guilherme Kennedy Romao,6
1302,Jose Brandao Goncalves Junior,21
1303,Henrique Adriano Buss,3
1304,Luciano Castan da Silva,4
1305,Luiz Eduardo Fleuri Pacheco,6
1306,Samuel Vanderlei da Silva,9
1307,Pablo Fabricio Siles Morales,5
1308,Marcio Antonio de Sousa Junior,11
1309,Joao Roberto Custodio,5
1310,Watson Rennio Pires dos Santos Silva,2
1311,Joecio Barbosa dos Santos,13
1312,Luis Gustavo Lopes Santos,22
1313,TGCelio Jose Rossi,
1314,Tiago Rodrigues dos Reis,9
1315,Rafael Oliveira Silva,22
1316,Alvaro Rodrigues Vieira Junior,10
1317,Adalberto dos Santos Rodrigues,4
1318,Marcos Antonio Candido Ferreira Junior,22
1319,Fagner Ironi Daponte,4
1320,Bruno Cesar Pereira Silva,8
1321,Edilson Mendes Guimaraes,2
1322,Joao Lucas Cardoso,6
1323,Edilson Mendes Guimaraes -,2
1324,Victor Andrade Santos -,11
1325,Andrey Ramos do Nascimento,6
1326,German Ezequiel Cano,14
1327,Eduardo Schroeder Brock,14
1328,Marcelo Moreno Martins,9
1329,Adalberto dos Santos Rodrigues,4
1330,Willians dos Santos Santana,11
1331,Alvaro Rodrigues Vieira Junior,10
1332,Deivid Willian da Silva,15
1333,Bruno Bairros Collaço,6
1334,Matheus Oliveira Santos,7
1335,Romercio Pereira da Conceicao,3
1336,Ronaldo Luiz Alves,22
1337,Thales Natanael Lira de Matos,3
1338,Carlos Eugenio Junior Tavares dos Santos,8
1339,Cleidson Andrade de Souza Silva,4
1340,Rhaldney Norberto Simião Gomes,98
1341,Vinicius Santos Silva,7
1342,Rafael Ribeiro Alves,30
1343,Jean Henrique dos Santos,5
1344,Marcio Fernandes Figueiredo Junior,AT
1345,Luiz Henrique dos Santos Junior,11
1346,Tarik Michel Kedes Boschetti,15
1347,Marcelo Antonio de Oliveira,7
1348,Lucas Rodrigues Costa,4
1349,Ewerton Ribeiro Pascoa,3
1350,Icaro Cosmo da Rocha,4
1351,Romulo da Silva Machado,8
1352,Erison Danilo de Souza,9
1353,Gabriel Buscariol Poveda,21
1354,Victor Hugo Soares dos Santos,2
1355,Warley Leandro da Silva,25
1356,Ernandes Dias Luz,6
1357,André Luiz Guimarães Siqueira Junior,95
1358,Gilson Kleina,TC
1359,Fabio Pizarro Sanches,27
1360,Rodolfo Filemon de Oliveira da Silva,3
1361,Djalma Antonio da Silva Filho,6
1362,Fabio Pizarro Sanches -,27
1363,André Luiz Guimarães Siqueira Junior -,95
1364,TGRoberto Vlademir Guastali -,
1365,Nicolas Godinho Johann,9
1366,Alef Mangueira Severino Pereira,11
1367,Luiz Diallisson de Souza Alves,2
1368,Joao Paulo Ferreira Lourenco,97
1369,Jonathan Luiz Moreira Rosa Junior,9
1370,Bruno Cesar Pereira Silva,8
1371,Jean Cleber Santos da Silva,16
1372,Ronaldo Henrique Silva,13
1373,Caique Silvio Souza da Silva,7
1374,Wallace Reis Silva,4
1375,Joao Pedro Mendes Santos,15
1376,Bruno Felipe de Oliveira,10
1377,Igor Guilherme Barbosa da Paixao,98
1378,Willian Roberto de Farias,8
1379,Robson Michael Signorini,20
1380,Eloir Silva Moreira,15
1381,Leandro Ferreira Pessoa,8
1382,Everton Paulo Strieder,4
1383,Eduardo Nascimento da Silva Junior,9
1384,Jose Carlos dos Anjos Savio,85
1385,Luiz Carlos Marques Lima,10
1386,Gustavo Bonatto Barreto,23
1387,Matheus Henrique Frizzo,45
1388,Joao Roberto Custodio,5
1389,Watson Rennio Pires dos Santos Silva,2
1390,Matheus Mascarenhas dos Santos Raimundo,6
1391,Luiz Daniel de Carvalho Silva,1
1392,Joecio Barbosa dos Santos -,13
1393,David de Duarte Macedo,3
1394,Welliton Soares Morais,17
1395,Alesson dos Santos Batista,11
1396,Rafael Ferreira Donato,5
1397,Georgemy Goncalves,1
1398,Luiz Eduardo Fleuri Pacheco,100
1399,Wesley Hudson da Silva,20
1400,Gabriel Martins Terra,18
1401,Erison Danilo de Souza,9
1402,Alejandro Ariel Cabral,26
1403,Matheus Pereira de Souza,6
1404,Rafael Augusto Sobis,10
1405,Igor Thiago Nascimento Rodrigues,18
1406,Raul Alejandro Caceres Bogado,2
1407,TGAndre Croda Borges,
1408,Thiago Rodrigues de Oliveira Nogueira,1
1409,Cristovam Roberto Ribeiro da Silva,2
1410,Rafael Augusto Sobis -,10
1411,Fernando Jose da Cunha Neto,8
1412,Marcio Antonio de Sousa Junior,11
1413,Luiz Henrique dos Santos Junior,11
1414,Marcio Fernandes Figueiredo Junior,AT
1415,Aldevan Santos Nascimento Junior,19
1416,Jean Henrique dos Santos,5
1417,Marthã Fernando Goncalves Pimenta,5
1418,Bruno Savio da Silva,11
1419,Bruno Aparecido Reis Ezequiel,23
1420,Gustavo Eliseo Morinigo Vazquez,TC
1421,Robson Michael Signorini,20
1422,Anderson Luis de Carvalho,77
1423,Fernando Diniz Silva,TC
1424,Vanderlei Farias da Silva,1
1425,Jose Mateus Junior,8
1426,Everton Paulo Strieder,4
1427,Leonardo de Matos Cruz -,3
1428,Madison Araujo Costa,5
1429,Jhemerson Guimaraes Gaigher,8
1430,Jonathan Ferreira da Silva,2
1431,Rafael Oliveira Silva,22
1432,Sosthenes Jose Santos Salles,10
1433,Rafael Oller Pereira,11
1434,Fabiano da Silva Souza,6
1435,Alex da Silva,2
1436,Lucas Santos Siqueira,8
1437,Wellington Nascimento Silva,2
1438,Jefferson Victor Machado Ambrosio,17
1439,Carlos Eduardo da Silva Santos,48
1440,Edilson Marcelo da Rocha,AT
1441,Carlos Eduardo da Silva Santos -,48
1442,Jose Carlos Cracco Neto,37
1443,Fernando Diniz Silva,TC
1444,Anderson Luis de Carvalho,77
