id,nome,cbf
721,Jose Walber Mota de Amorim,34
722,Mateus Ferreira da Silva,4
723,Caique Franca Godoy,12
724,Artur Sergio Batista de Souza,15
725,Thomas Kayck Martins de Lima,13
726,Kelvin Giacobe Alves dos Santos,7
727,Jean Cleber Santos da Silva,16
728,Eduardo Jacinto de Biasi,8
729,Moises Wolschick,11
730,Leonardo Moreira Morais,2
731,Guilherme Silva Lacerda,6
732,Joao Paulo Ferreira Lourenco,10
733,Leonardo da Silva Cruz Duarte,2
734,Van Basty Sousa E Silva,15
735,Tarik Michel Kedes Boschetti,8
736,Stephannyo Afonso Lopes de Oliveira,15
737,Wellington Rodrigues dos Reis,14
738,Simao Verza Bertelli,1
739,Gedeilson Vander Alves de Oliveira,2
740,Fernando Jose Marques Maciel,7
741,Alex Roberto Santana Rafael,1
742,Cristian Renato Gonçalves Riquelme,19
743,Fernando Jose Marques Maciel -,7
744,Fernando Henrique Boldrin,10
745,Romercio Pereira da Conceicao,53
746,Jadson Alves dos Santos,16
747,Jadson Alves dos Santos -,16
748,Willian Marlon Ferreira Moraes,95
749,Arthur Rodrigues Rezende,8
750,Jhony Douglas Santiago,5
751,Mateus Cardoso Francisco,2
752,Gabriel Vinicius de Oliveira Furtado,3
753,Marcio Barbosa Vieira Junior,10
754,MGMarcos Riccelli Costa Mendes -,
755,Arilson Carlos Alves Baptista,8
756,Leonardo de Oliveira Costa,5
757,Fellipe Mateus de Sena Araujo,7
758,Rodrigo Fagundes de Freitas,3
759,Rodrigo dos Santos de Freitas,32
760,Alisson Alves Farias,10
761,Emaxwell Souza de Lima,11
762,Joao Pedro Mendes Santos,8
763,Bruno Cesar Pereira Silva,5
764,Egidio de Araujo Pereira Junior,6
765,Jose Renato da Silva Junior,11
766,Alejandro Santana Viniegra,10
767,Claudio de Souza,3
768,Diego de Souza Quirino,19
769,Matheus Bueno Batista,18
770,João Victor Lima Ferreira,19
771,Diogo Mateus de Almeida Rodrigues Maciel,13
772,Denis Yashiro Camargo Iwamura,AT
773,Vinicius Duarte,20
774,Thalisson Kelven da Silva,3
775,Mozart Santos Batista Junior,TC
776,Matheus Bueno Batista -,18
777,Eduardo Vinicius Domachowski,3
778,Ralf de Souza Teles,8
779,Marcelo Rodrigues Souza,2
780,Bruno Cesar Pereira Silva,5
781,Wesley Augusto Henn Marth,3
782,Leonardo Lang Lopes,12
783,Jose Fernando Viana de Santana,9
784,Augusto de Souza Silva,4
785,Paulo de Souza Junior,7
786,Bruno Cesar Pereira Silva -,5
787,Lohan dos Santos Freire,19
788,Fabio Augusto Schirmann,4
789,Joao Paulo da Silva Alves,18
790,Artur Sergio Batista de Souza,15
791,Mateus Ferreira da Silva,4
792,Jose Aldo Soares de Oliveira Filho,5
793,Rafael Pereira dos Santos,4
794,Geovane Batista de Faria,5
795,Aylon Darwin Tavella,11
796,Leonardo Santiago Barcelar,19
797,Roberto Heuchayer Santos de Araujo,35
798,Douglas Baggio de Oliveira Costa,7
799,Marlon Adriano Prezotti,28
800,Edson Guilherme Mendes dos Santos,19
801,Lucas Vinicius Dias Costa,3
802,Guilherme Miranda Madruga Gomes,5
803,Wagner Leonardo Calvelo de Souza,4
804,Jose Rodrigo Andrade Ramos,5
805,Giovanni Augusto Oliveira Cardoso,10
806,Renato de Cassio Negrao,AT
807,Mauricio Silva dos Santos,20
808,Alyson Vinicius Almeida Neves,18
809,Gabriel Vinicius de Oliveira Furtado,3
810,Marcio Barbosa Vieira Junior,10
811,Claudio Sousa Santos Junior,9
812,Erick de Arruda Serafim,11
813,Guilherme Castilho Carvalho,99
814,Felipe Jose Almeida da Rocha,38
815,Wellington Aparecido Martins,5
816,Natanael Batista Pimenta,25
817,Natanael Batista Pimenta -,25
818,Fabio Matheus Ribeiro Lima,47
819,Alisson Dias Tavares Cassiano,12
820,Emaxwell Souza de Lima,11
821,Gustavo Cazonatti,55
822,Lucas Ribamar Lopes dos Santos Bibiano,9
823,Jean Carlos de Souza Irmer,5
824,Abner Salles da Silva,43
825,Alan Luciano Ruschel,28
826,Rodrigo Rodrigues Silva,9
827,Vinicius Romualdo dos Santos,36
828,Nicolas Adriano Schulz,6
829,Joao Vitor Vallony da Silva,14
830,Iago Angelo Dias,11
831,Caio Danilo Laursen Tuponi,19
832,Anderson Luiz Valinas dos Santos,AT
833,Thonny Anderson da Silva Carvalho,10
834,Wellington Rodrigues dos Reis,14
835,Stephannyo Afonso Lopes de Oliveira,15
836,Renato Alves de Mendonça,5
837,Matheus de Sales Cabral,7
838,Diego Terra Loureiro,1
839,Rhaldney Norberto Simião Gomes,8
840,Alberto Valentim do Carmo Neto,TC
841,Anderson Luiz Valinas dos Santos -,AT
842,Felipe Garcia Goncalves -,9
843,Diego Terra Loureiro -,1
844,Ramon Rodrigo de Carvalho,40
845,Felipe Amaral Casarin Damasceno,8
846,Reverson Valuarth Paiva Silva,16
847,Leonardo Santiago Barcelar,19
848,Willean Bernardo Willemen,97
849,Leonardo da Silva Cruz Duarte,2
850,Jefferson Junio Antonio da Silva,6
851,Matheus de Sales Cabral,5
852,Rhaldney Norberto Simião Gomes,8
853,Lucas Xavier Gazal,3
854,Wellington Rodrigues dos Reis,14
855,Ramon Vinicius dos Santos,20
856,Jean Patrick Reis,8
857,Rafael Gustavo Meneghel Gava,23
858,Felipe Jose Almeida da Rocha,38
859,Jean Cleber Santos da Silva,16
860,Alexis Ivan Alvarino,14
861,Mayksilvan da Silva Ferreira,6
862,Diogo Mateus de Almeida Rodrigues Maciel,13
863,Guilherme Augusto Pacheco,2
864,Mario Sergio Valerio,6
865,Jose Aldo Soares de Oliveira Filho,5
866,Alejandro Santana Viniegra,10
867,Luiz Otavio da Silva Santos,4
868,Cristian Renato Gonçalves Riquelme,19
869,Ronaldo Henrique Ferreira da Silva,5
870,Fabio Matheus Ribeiro Lima,47
871,Leonardo Rodrigues dos Santos,98
872,Bruno Ferreira Ventura Diniz,94
873,Jose Ricardo Barbosa Ribeiro Drumond,7
874,Miqueias Cabral Evaristo,42
875,Welinton Macedo dos Santos,15
876,Luiz Otavio Alves Marcolino,21
877,Felipe Vieira Augusto,6
878,Jose Marcos Alves Luis,3
879,Alan Luciano Ruschel,28
880,Guilherme Gehring,47
881,Danilo Boza Junior,4
882,Gildson Pablo de Oliveira Silva,5
883,Pablo Fabricio Siles Morales,25
884,Diego Coser,19
885,Danrlei Medeiros Moreira,99
886,Richard Alexandre Birkheun Rodrigues,77
887,Felipe Garcia dos Prazeres,1
888,Augusto de Souza Silva,4
889,Jose Fernando Viana de Santana,9
890,Guilherme Oliveira Santos,15
891,Matheus Henrique Frizzo,10
892,Rodrigo dos Santos de Freitas -,32
893,Auremir Evangelista dos Santos,5
894,Guilherme Kennedy Romao,6
895,Edimar Curitiba Fraga,26
896,Patrick Marcelino,3
897,Joao Paulo da Silva,5
898,Diego Jardel Koester,18
899,Ezequiel Jacinto de Biasi,2
900,Auremir Evangelista dos Santos -,5
901,Bruno Jose de Souza,17
902,Jose Walber Mota de Amorim,34
903,Paulo Roberto Moccelin,7
904,Helio Miguel Junior,1
905,Moises Wolschick,8
906,Gustavo Salomao Miguel -,14
907,Cleidson Andrade de Souza Silva,13
908,Eduardo Marcelo Rodrigues Nunes,5
909,Wagner Leonardo Calvelo de Souza,4
910,Geirton Marques Aires,8
911,Van Basty Sousa E Silva,15
912,Eduardo Vinicius Domachowski,3
913,Joao Paulo Ferreira Lourenco,10
914,Mateus Ferreira da Silva,4
915,Caique Franca Godoy,12
916,Weverton Guilherme da Silva Souza,23
917,Felipe Amaral Casarin Damasceno,8
918,Fabio Pizarro Sanches,27
919,Matheus Sousa de Jesus,20
920,Eduardo Jacinto de Biasi,8
921,Lucas Baptista Felix,7
922,Fabio Pizarro Sanches -,27
923,Alexander Silva de Lucena -,53
924,Lucas Baptista Felix -,7
925,Jean Carlos de Souza Irmer,5
926,Reginaldo Lopes de Jesus,93
927,Matheus Aluísio dos Santos,13
928,Iury de Oliveira Nascimento,2
929,Rafael dos Santos Carvalheira Natividade,8
930,Gustavo Coutinho Silva Lopes,9
931,Lucas Xavier Gazal,3
932,Luiz Fernando Moraes dos Santos,11
933,Heron Crespo da Silva,4
934,Airton Moises Santos Sousa,20
935,Leonardo Santiago Barcelar,19
936,Marlon Adriano Prezotti,28
937,Adriano Martins da Fonseca,26
938,Luis Fernando Rosa Flores,AT
939,Luis Henrique Soares Firmino,11
940,Lucas Ramon Batista Silva,2
941,Richardson Fernandes dos Santos,6
942,Edson Guilherme Mendes dos Santos,7
943,Thassio Marques Melo da Silva Almeida,2
944,Anselmo Ramon Alves Herculano,9
945,Daniel dos Santos Cerqueira,AT
946,Felipe Albuquerque Felippi,2
947,Bruno Vinicius Simão Elesbão,22
948,TGCezar Augusto Capelari,
949,Alyson Vinicius Almeida Neves,6
950,Leandro Ferreira Pessoa,8
951,Jose Gervasio dos Santos Neto,18
952,Mauricio Silva dos Santos,20
953,Paulo de Souza Junior,7
954,Egidio de Araujo Pereira Junior,6
955,Leandro Ferreira Pessoa -,8
956,Luiz Gustavo Almeida Pinto,1
957,Genilson Ventura Mendes de Oliveira,33
958,Habraão Lincon do Nascimento Saraiva,97
959,Walisson Moreira Farias Maia -,33
960,Matheus Sousa de Jesus,20
961,Matheus Henrique Frizzo,10
962,Emerson Barbosa Rodrigues dos Santos,6
963,Alix Vinicius de Souza Sampaio,3
964,Bruno Nunes de Barros,7
965,Helber Italo dos Santos -,39
966,Miqueias Cabral Evaristo,42
967,Bruno Jose de Souza,17
968,João Victor Lima Ferreira,19
969,Ben-hur Moreira Peres,AT
970,Matheus Barbosa Teixeira,5
971,Álvaro José Oliveira Dias,22
972,Gustavo Cazonatti,55
973,Ronei Gebing,15
974,Claudinei dos Santos Oliveira,TC
975,Bruno Leonardo dos Santos Covas,4
976,Gabriel Augusto Xavier,44
977,Flavio Pinto Tanajura,AT
978,Luiz Henrique Araujo Silva,8
979,Lucas Vinicius Dias Costa,3
980,Jonas Gabriel da Silva Nunes -,11
981,TGMarco Aurelio Tedeschi dos Santos -,
982,Gabriel Santos Cordeiro Lacerda,15
983,Hygor Cleber Garcia Silva,31
984,Rodrigo Aparecido Azevedo Leitão,AT
985,Bruno Ferreira Ventura Diniz,94
986,Chayene Medeiros Oliveira Santos,14
987,Willian Marlon Ferreira Moraes,95
988,David Ricardo Loiola da Silva,4
989,Guilherme da Trindade Dubas,6
990,Jose Roberto Assunçao de Araujo Filho,9
991,Mozart Santos Batista Junior,TC
992,Yuri Oliveira Lima,5
993,Jhonny Lucas Flora Barboza,15
994,Wagner Leonardo Calvelo de Souza,4
995,João Victor Carroll Santana,3
996,Cesar Henrique Martins,37
997,Jordi Martins Almeida,44
998,Guilherme de Jesus Matos,43
999,Gabriel Vinicius de Oliveira Furtado,3
1000,Mateus Cardoso Francisco,2
1001,Ytalo Jose Oliveira dos Santos,23
1002,Marcio Fernandes Figueiredo Junior,AT
1003,Rafael dos Santos Carvalheira Natividade,10
1004,Marcio Miranda Freitas Rocha da Silva,TC
1005,Paulo Victor Ferreira de Jesus,9
1006,Jose Aldo Soares de Oliveira Filho,5
1007,Helio Cunha Borges,11
1008,Rafael dos Santos Carvalheira Natividade -,10
1009,Romercio Pereira da Conceicao,53
1010,Ruan Pereira Duarte,29
1011,Gedeilson Vander Alves de Oliveira,14
1012,Wallace Madeira Almeida,88
1013,Simao Verza Bertelli,1
1014,Evandro da Silva,97
1015,Richardson Jussier Medeiros Cabral -,17
1016,Ezequiel Jacinto de Biasi,2
1017,Diego Jardel Koester,10
1018,Paulo Roberto Moccelin,7
1019,Leonardo Augusto dos Santos Pereira,38
1020,Bruno da Silva Costa,29
1021,Daniel dos Santos Cerqueira,AT
1022,Edimar Curitiba Fraga,26
1023,Jose Renato da Silva Junior,11
1024,Gabriel Buscariol Poveda,11
1025,Felipe Camargo de Souza,34
1026,Bruno Cortes Barbosa,31
1027,Igor Jose Bohn,1
1028,Victor Andrade Santos,32
1029,Kelvyn Ramos da Fonseca,21
1030,Jadson Alves dos Santos,100
1031,Felipe Amaral Casarin Damasceno,8
1032,Lucas Xavier Gazal,14
1033,Luiz Fernando Moraes dos Santos,11
1034,Jose Roberto Assunçao de Araujo Filho,9
1035,Leandro Vilela Sales Teixeira,18
1036,Robson Ferreira de Azevedo,7
1037,Jean Cleber Santos da Silva,16
1038,Bruno Cortes Barbosa,31
1039,Igor Inocencio de Oliveira,98
1040,Fellipe Ramos Ignez Bastos,90
1041,Walisson Moreira Farias Maia,33
1042,Fabio Augusto Luciano da Silva,11
1043,Marcos Gabriel do Nascimento,10
1044,Romulo da Silva Machado,17
1045,Tarik Michel Kedes Boschetti,5
1046,Marcio Gleyson Leite da Silva,4
1047,Osman de Menezes Venancio Junior,10
1048,Fabio Augusto Luciano da Silva -,11
1049,Marcos Pedro Braga Maciel,11
1050,Gabriel Knesowitsch,4
1051,Igor Aquino da Silva,16
1052,Cleidson Andrade de Souza Silva,13
1053,Railan Reis Ferreira,2
1054,Jose Hugo Sousa dos Santos,17
1055,Felipe Vieira Augusto,6
1056,Erick de Arruda Serafim,11
1057,Willian Marlon Ferreira Moraes,95
1058,Caique de Jesus Goncalves,5
1059,David Ricardo Loiola da Silva,4
1060,Jose Ricardo Barbosa Ribeiro Drumond,7
1061,Altemir Cordeiro Pessôa Neto,9
1062,Everton Sidnei de Brito,11
1063,Eduardo Vinicius Domachowski,3
1064,Igor Henrique Martins Machado,23
1065,Ralf de Souza Teles,8
1066,Bruno Vinicius Simão Elesbão,22
1067,Antonio Fialho de Carvalho Neto,13
1068,Cristiano da Silva Leite,6
1069,Bruno Leonardo dos Santos Covas,4
1070,Paulo Victor Ferreira de Jesus,9
1071,Jose Aldo Soares de Oliveira Filho,5
1072,Guilherme Augusto Pacheco,2
1073,Gustavo Cazonatti -,55
1074,Anderson Conceição Benedito,14
1075,Paulo Roberto Valoura Junior,8
1076,Egidio de Araujo Pereira Junior,6
1077,Pierre Wagner Oliveira dos Santos,10
1078,Guilherme Oliveira Santos,15
1079,Jose Fernando Viana de Santana,9
1080,Matheus Barbosa Teixeira,5
1081,Bruno Jose de Souza,17
1082,Jose Walber Mota de Amorim,34
1083,Douglas Borges,31
1084,Lucas Araujo de Oliveira,21
1085,Jean Patrick Reis,8
1086,Romario Guilherme dos Santos,16
1087,Matheus Bueno Batista,18
1088,Derek Freitas Ribeiro,11
1089,Bruno Roberto Pereira da Silva,27
1090,Sillas da Silva Vital Gomes,11
1091,Airton Moises Santos Sousa,18
1092,Paulo Sergio Luiz de Souza,9
1093,Simao Verza Bertelli,1
1094,Evandro da Silva,97
1095,Matheus Aleksander dos Anjos,7
1096,Genilson Ventura Mendes de Oliveira,33
1097,Everton Sidnei de Brito,11
1098,Marcelo Hermes,22
1099,Rodrigo Fagundes de Freitas,3
1100,Miqueias Cabral Evaristo,42
1101,Felipe dos Reis Pereira Vizeu do Carmo Linhares,9
1102,Jenison de Jesus Brito E Brito,18
1103,Denilson Pereira Junior,9
1104,William de Oliveira Pottker,10
1105,Jean Cleber Santos da Silva,16
1106,Igor Jose Bohn,1
1107,Felipe Guilherme Santos Fonseca,17
1108,Brayan Diogo Ijorski Kruger,9
1109,Helio Cunha Borges,11
1110,Felipe Saraiva de Souza Silva,7
1111,Iury de Oliveira Nascimento,13
1112,Yuri Oliveira Lima,5
1113,Luis Henrique Soares Firmino,11
1114,Cristian Renato Gonçalves Riquelme,21
1115,Bruno Cesar Pereira Silva,5
1116,Marcelo Jose de Lima Filho,11
1117,Jose Vitor Lima Cardoso,4
1118,Joao Pedro Mendes Santos,8
1119,Yan da Cruz Souto,5
1120,Cleidson Andrade de Souza Silva,13
1121,Leonardo Gamalho de Souza,9
1122,Cristiano da Silva Leite,6
1123,Marcio Antonio de Sousa Junior,29
1124,Rodrigo dos Santos de Freitas,32
1125,Ronaldo Henrique Ferreira da Silva,5
1126,Enderson Alves Moreira,TC
1127,Leandro Ferreira Pessoa,8
1128,Anderson Luis de Carvalho,77
1129,David Ricardo Loiola da Silva,4
1130,Tiago Pagnussat,3
1131,Luiz Otavio Anacleto Leandro,13
1132,Iago Angelo Dias,11
1133,Ezequiel Jacinto de Biasi,2
1134,Paulo Roberto Moccelin,7
1135,Eduardo do Nascimento Souza,TC
1136,Lucas Vinicius Dias Costa,3
1137,Guilherme Miranda Madruga Gomes,8
1138,Luiz Henrique Araujo Silva,11
1139,Tarik Michel Kedes Boschetti,5
1140,Patrick de Carvalho Brey,6
1141,Fabio Augusto Schirmann,4
1142,Andre Felipe Ribeiro de Souza,90
1143,Felipe Jose Feres Moreira,TC
1144,Mateus Ferreira da Silva -,4
1145,Eduardo Marcelo Rodrigues Nunes,21
1146,Wellington Silva Sanches Aguiar,20
1147,Iury Lirio Freitas de Castilho,19
1148,Elvis Vieira Araujo,10
1149,Caique Franca Godoy,12
1150,Artur Sergio Batista de Souza,15
1151,Matheus Sousa de Jesus -,20
1152,Ytalo Jose Oliveira dos Santos,23
1153,Mikael Guterres Michel,15
1154,Robson Ferreira de Azevedo,7
1155,Gabriel Baralhas dos Santos,5
1156,Luiz Fernando Moraes dos Santos,11
1157,Emerson Oliveira de Almeida -,9
1158,Alan Santos da Silva,12
1159,Derek Freitas Ribeiro,11
1160,Matheus Barbosa Teixeira,5
1161,Roberto Pinheiro da Rosa,4
1162,William de Oliveira Pottker,10
1163,Lucas Henrique da Silva,95
1164,Cristian Ricardo de Jesus Fagundes,34
1165,Thiago Carpini Barbosa,TC
1166,TGAlex Lessa Afonso,
1167,Reginaldo Lopes de Jesus,93
1168,Jean Carlos de Souza Irmer,5
1169,Osman de Menezes Venancio Junior,10
1170,Guilherme Miranda Madruga Gomes,8
1171,Rodrigo Silva Nascimento,6
1172,Eduardo Vinicius Domachowski,3
1173,Ricardo Ribeiro de Lima,15
1174,Marlon Adriano Prezotti,28
1175,Rafael Thyere de Albuquerque Marques,15
1176,Lucas Eduardo Lima da Silva,33
1177,Anderson Conceição Benedito -,14
1178,Jose Ricardo Barbosa Ribeiro Drumond,7
1179,Warley Leandro da Silva,17
1180,Felipe Saraiva de Souza Silva,7
1181,Rafael dos Santos Carvalheira Natividade,8
1182,Kauan Richard Leal Silva,6
1183,Gustavo Cazonatti,55
1184,Bruno Leonardo dos Santos Covas,4
1185,Giovanni Fernando Cofreste Pavani,7
1186,Julimar Silva Oliveira Junior,18
1187,Cristian Renato Gonçalves Riquelme,19
1188,Daniel de Oliveira Sertanejo,8
1189,Julimar Silva Oliveira Junior -,18
1190,Walisson Moreira Farias Maia,33
1191,Cristovam Roberto Ribeiro da Silva,2
1192,Arilson Carlos Alves Baptista,8
1193,Egidio de Araujo Pereira Junior,6
1194,Jose Vitor Lima Cardoso,4
1195,Kevin Peterson dos Santos Silva,2
1196,Antonio Marcos Souza de Carvalho,AT
1197,Alex da Silva,17
1198,Maycon Douglas Oliveira Silva,75
1199,Higor Rodrigues Barbosa Leite,10
1200,Rafael Vaz dos Santos,3
1201,Lucas Heinzen Coelho,19
1202,Ezequiel Jacinto de Biasi,2
1203,Bruno Jose de Souza,17
1204,Matheus Bueno Batista,18
1205,Diogo Mateus de Almeida Rodrigues Maciel,13
1206,Luiz Otavio Anacleto Leandro,13
1207,Breno Washington Rodrigues da Silva,35
1208,Luiz Otavio Anacleto Leandro -,13
1209,Alan Nahuel Ruiz,8
1210,Luciano Batista da Silva Junior,46
1211,Leonardo da Silva Cruz Duarte,2
1212,Diego Renan de Lima Ferreira,6
1213,Ronald Sant Anna Rodrigues,7
1214,Cristovam Roberto Ribeiro da Silva,2
1215,Leonardo de Oliveira Costa,5
1216,Antonio Feliphe Costa Silva,6
1217,Artur Sergio Batista de Souza,15
1218,Rafael dos Santos Carvalheira Natividade,8
1219,Iury de Oliveira Nascimento,2
1220,Wellington Aparecido Martins,5
1221,Denilson Pereira Junior,9
1222,Bruno Cortes Barbosa,31
1223,Felipe Jose Almeida da Rocha,38
1224,Felipe Florencio da Silva,35
1225,Yuri Oliveira Lima,5
1226,Daniel de Oliveira Sertanejo,8
1227,Jose Roberto Assunçao de Araujo Filho,9
1228,Cristian Renato Gonçalves Riquelme,19
1229,Leonardo Gamalho de Souza,9
1230,Mateus Goncalves Martins,7
1231,Cleidson Andrade de Souza Silva,13
1232,Fabricio Silva Dornellas,15
1233,Nathan Melo Silva,99
1234,Geovane Henrique Pereira de Souza,27
1235,Marcio Fernandes Figueiredo Junior,AT
1236,Jose Gervasio dos Santos Neto,21
1237,Marcio Barbosa Vieira Junior,10
1238,Marcio Gleyson Leite da Silva,4
1239,Lucas Cardoso Moreira,22
1240,Flavio Pinto Tanajura,AT
1241,Tarik Michel Kedes Boschetti,5
1242,Pedro Henrique Nascimento Rodrigues de Carvalho,18
1243,Lucas Vinicius Dias Costa,3
1244,Thassio Marques Melo da Silva Almeida,2
1245,Jadson Alves dos Santos,16
1246,Ruan Pereira Duarte,29
1247,Matheus de Vargas,8
1248,Willean Bernardo Willemen,97
1249,Ricardo Ribeiro de Lima,15
1250,Geovane Batista de Faria,5
1251,Aylon Darwin Tavella,11
1252,Eduardo Alexandre Baptista,TC
1253,Jordi Martins Almeida,44
1254,Renato Palm da Silveira -,3
1255,Luiz Gabriel de Oliveira Fonseca -,23
1256,PFFabio Rogerio Jacobasso Silva -,
1257,Iago Angelo Dias,11
1258,Paulo Roberto Moccelin,7
1259,Bruno Leonardo dos Santos Covas,4
1260,Cristiano da Silva Leite,6
1261,Airton Moraes Michellon,1
1262,Gabriel Augusto Xavier -,44
1263,Anderson Leite Morais,22
1264,Emerson Raymundo Santos,3
1265,Gabriel Baralhas dos Santos,5
1266,Gabriel Baralhas dos Santos -,5
1267,Leonardo Naldi de Matos,5
1268,Artur Sergio Batista de Souza,15
1269,Bruno dos Santos Nazario,88
1270,Carlos Eduardo Soares Mota,51
1271,Lucas Esteves Souza,6
1272,Matheus de Sales Cabral,5
1273,Bruno Cesar Pereira Silva,5
1274,Jaderson Flores dos Reis,17
1275,Rodrigo Fagundes de Freitas,3
1276,Luiz Gustavo Almeida Pinto,1
1277,Natanael Batista Pimenta,25
1278,William de Oliveira Pottker,10
1279,Caique da Silva Maria,36
1280,João Victor Lima Ferreira,19
1281,Helio Cunha Borges,17
1282,Vinicius Balieiro Lourenco de Carvalho,8
1283,Wesley da Conceicao Duarte Moreira,7
1284,Diego de Souza Quirino,19
1285,Jose Gervasio dos Santos Neto,21
1286,Luiz Daniel de Carvalho Silva,1
1287,Robson Ferreira de Azevedo,10
1288,Alyson Vinicius Almeida Neves,6
1289,Leandro Ferreira Pessoa,8
1290,Cesar Augusto Soares dos Reis Ribela,12
1291,Antonio Francisco Moura Neto,5
1292,Fabio Matheus Ribeiro Lima,47
1293,Ronaldo Henrique Ferreira da Silva,5
1294,Ronaldo Henrique Silva,9
1295,Jordi Martins Almeida,44
1296,Chayene Medeiros Oliveira Santos,14
1297,Willian Marlon Ferreira Moraes,95
1298,Paulo Victor de Almeida Barbosa,21
1299,Andre Luiz Ribeiro da Silva,67
1300,Nathan Melo Silva,99
1301,Jean Carlos de Souza Irmer,5
1302,Thiago Carpini Barbosa,TC
1303,Estephano Kiremitdjian Neto,AT
1304,Marcos Vinicius Santos Goncalves,TC
1305,Igor Henrique Martins Machado,23
1306,Joao Paulo Ferreira Lourenco,10
1307,Gustavo Maia da Silva,21
1308,Thiago Carpini Barbosa -,TC
1309,Cleidson Andrade de Souza Silva,13
1310,Yan da Cruz Souto,5
1311,Thiago Ferreira Lopes,11
1312,Rafael Vaz dos Santos,22
1313,Gabriel Knesowitsch,4
1314,Lucas Heinzen Coelho,19
1315,Marcos Pedro Braga Maciel,6
1316,Helio Miguel Junior,12
1317,Welington Pereira Rodrigues,3
1318,Lucas Eduardo Lima da Silva,33
1319,Salatiel de Oliveira Gabriel Junior,9
1320,Thassio Marques Melo da Silva Almeida,2
1321,Diogo Mateus de Almeida Rodrigues Maciel,13
1322,MGMauricio Ferreira da Silva,
1323,Isaque Elias Brito,29
1324,Regis Augusto Salmazzo,78
1325,Lucas Henrique da Silva,95
1326,Daniel dos Santos da Cruz,39
1327,Cristian Ricardo de Jesus Fagundes,34
1328,Thiago Couto Wenceslau,1
1329,Felipe Florencio da Silva,35
1330,Eduardo Vinicius Domachowski,3
1331,PFAlexandre Lopes,
1332,Romulo da Silva Machado,17
1333,Ezequiel Jacinto de Biasi,2
1334,Ezequiel Jacinto de Biasi -,2
1335,Andre Felipe Ribeiro de Souza,90
1336,Antonio Feliphe Costa Silva,6
1337,Thomas Kayck Martins de Lima,13
1338,Guilherme Miranda Madruga Gomes,8
1339,Marcio Gleyson Leite da Silva,4
1340,Pedro Henrique Nascimento Rodrigues de Carvalho,17
1341,Luis Henrique Soares Firmino,11
1342,Guilherme da Trindade Dubas,6
1343,Marlon Adriano Prezotti,28
1344,Paulo Eduardo Ferreira Godinho,14
1345,Eduardo Alexandre Baptista,TC
1346,Jenison de Jesus Brito E Brito -,18
1347,Jose Roberto Assunçao de Araujo Filho -,9
1348,Eduardo Alexandre Baptista -,TC
1349,Eduardo Marcelo Rodrigues Nunes,21
1350,Yan da Cruz Souto,22
1351,Wellington Silva Sanches Aguiar,20
1352,Mateus Goncalves Martins,7
1353,Cleidson Andrade de Souza Silva,13
1354,Breno Washington Rodrigues da Silva,35
1355,Guilherme Bissoli Campos,79
1356,Paulo Victor de Almeida Barbosa,21
1357,Warley Leandro da Silva,17
1358,Wellington Silva Sanches Aguiar -,20
1359,Jhonny Lucas Flora Barboza -,5
1360,Guilherme Kennedy Romao,6
1361,Anderson Leite Morais,22
1362,Joao Paulo da Silva Alves,18
1363,Anderson Conceição Benedito,14
1364,Diogo Hereda da Silva,32
1365,Rafael da Cunha Jensen,13
1366,Samuel Henrique dos Santos Eleoterio,17
1367,Luiz Daniel de Carvalho Silva,1
1368,Marcio Fernandes Figueiredo,TC
1369,Bruno Leonardo dos Santos Covas,4
1370,Cristiano da Silva Leite,6
1371,Raphael Guimaraes de Paula,10
1372,Lucas Esteves Souza,6
1373,Bruno Nunes de Barros,7
1374,Rafael Thyere de Albuquerque Marques,15
1375,Roberto Jose Rosales Altuve,28
1376,Paulo de Souza Junior,17
1377,Roger de Carvalho,4
1378,Guilherme Oliveira Santos,10
1379,Augusto de Souza Silva,3
1380,Bruno Cesar Pereira Silva,5
1381,Romario Guilherme dos Santos,16
1382,Wellington Rodrigues dos Reis,5
1383,Nathan Melo Silva,19
1384,Ramon Vinicius dos Santos,20
1385,Matheus Alfredo Cadorini da Silva,9
1386,Rafael dos Santos Carvalheira Natividade,8
1387,Vinicius Balieiro Lourenco de Carvalho,18
1388,Fabio Goncalves,7
1389,Alan Santos da Silva,12
1390,Diogo Mateus de Almeida Rodrigues Maciel,13
1391,Derek Freitas Ribeiro,11
1392,Rafael Ferreira Donato,5
1393,Juan Christian Pereira Coelho,11
1394,Eduardo Jacinto de Biasi,8
1395,Joao Pedro Mendes Santos,8
1396,Luis Felipe Hungria Martins,3
1397,Eder Citadin Martins,23
1398,Rodrigo Fagundes de Freitas,3
1399,Wesley da Conceicao Duarte Moreira,7
1400,Carlos Eduardo de Souza Vieira,70
1401,Leonardo Santiago Barcelar,19
1402,Jose Mateus Junior,95
1403,Geovane Batista de Faria,5
1404,Matheus Trindade Gonçalves,5
1405,Geirton Marques Aires,8
1406,Matheus Martins Fogaca de Paulo,10
1407,Leonardo da Silva Gomes,15
1408,Pedro Henrique Nascimento Rodrigues de Carvalho,8
1409,Paulo Victor de Almeida Barbosa,21
1410,Saulo Rodrigues da Silva,73
1411,Artur Sergio Batista de Souza,15
1412,Leonardo Naldi de Matos,5
1413,Caique Franca Godoy,12
1414,Artur Sergio Batista de Souza -,15
1415,Matheus de Vargas,8
