id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
562,99,17,592,1,29:00,29,Stephannyo Afonso Lopes de Oliveira,Abc,1049,17:29
563,99,17,593,2,31:00,76,Thallyson Gabriel Lobo Seabra,Abc,1111,18:31
564,99,17,594,2,46:00,91,Bruno Felipe Lima Teixeira,Abc,1126,18:46
565,99,3,595,1,09:00,9,Jordi Martins Almeida,Novorizontino,1029,17:09
566,99,3,596,2,24:00,69,Ricardo Ribeiro de Lima,Novorizontino,1104,18:24
567,99,3,597,1,31:00,31,Marlon Adriano Prezotti,Novorizontino,1051,17:31
568,99,3,598,2,31:00,76,Adriano Martins da Fonseca,Novorizontino,1111,18:31
569,99,3,599,2,46:00,91,Reverson Valuarth Paiva Silva,Novorizontino,1126,18:46
570,99,3,600,1,45:00,45,Georgemy Goncalves,Novorizontino,1065,17:45
571,100,11,601,2,14:00,59,Jeferson Marinho dos Santos,Ponte Preta,1214,20:14
572,100,11,602,2,33:00,78,Mateus Ferreira da Silva,Ponte Preta,1233,20:33
