id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
108,310,3,1897,2,17:00,62,Vinicius Romualdo dos Santos -,Coritiba S.a.f.,1037,17:17
109,316,12,1924,1,44:00,44,Diego Mathias de Almeida -,Brusque,1184,19:44
110,317,14,1928,2,28:00,73,Willian Estefani Machado -,Operário,748,12:28
111,322,4,1960,1,30:00,30,Carlos Manuel de Resende Teodoro -,Botafogo,1230,20:30
112,328,9,1990,2,9:00,54,Matheus Trindade Gonçalves -,Paysandu,1239,20:39
113,338,16,2036,2,38:00,83,Alexis Ivan Alvarino -,Amazonas Fc,1388,23:08
114,341,2,2049,2,6:00,51,Gabriel Adolfo Risso Patron -,Ponte Preta,1326,22:06
115,342,3,2051,1,30:00,30,Vinicius Romualdo dos Santos -,Coritiba S.a.f.,1320,22:00
116,343,7,2063,2,37:00,82,Darlisson Pereira da Silva -,Crb,1372,22:52
117,347,17,2086,1,39:00,39,Cristian Jonatan Ortiz -,Sport,1179,19:39
118,350,2,2104,2,12:00,57,Iago Angelo Dias -,Ponte Preta,1182,19:42
119,350,2,2105,2,43:00,88,Mateus Ferreira da Silva -,Ponte Preta,1213,20:13
120,361,2,2159,1,23:00,23,Luiz Felipe Oliveira de Paula -,Ponte Preta,1313,21:53
121,363,6,2169,2,29:00,74,Luis Fellipe Campos Doria -,Gremio Novorizontino - Saf,1109,18:29
122,373,11,2211,2,36:00,81,Salatiel de Oliveira Gabriel Junior -,Ituano,1386,23:06
