id,nome,cbf
1409,Marcio Antonio de Sousa Junior,7
1410,Douglas Baggio de Oliveira Costa,10
1411,Patrick de Carvalho Brey,16
1412,Leonardo da Silva Vieira,12
1413,FTThiago Argenton Telarolli,
1414,Tarik Michel Kedes Boschetti,31
1415,Tiago Pagnussat,3
1416,Joao Pedro Mendes Santos,33
1417,Everton Paulo Strieder,2
1418,Rodrigo Antonio Rodrigues,7
1419,Diego Mathias de Almeida,27
1420,Paulo Roberto Moccelin,94
1421,Wallace Reis Silva,4
1422,Madison Araujo Costa,33
1423,Bruno Aparecido Reis Ezequiel,5
1424,Sebastiao Enio Santos de Almeida,27
1425,Matheus dos Santos Miranda,4
1426,Erick da Costa Farias,16
1427,Rafael dos Santos Lacerda,TC
1428,Leonardo Rodrigues Conde,TC
1429,Luiz Ricardo Alves,99
1430,Matheus dos Santos Miranda -,4
1431,Luis Antonio Ferreira Rodrigues,94
1432,Chrystian Amaral Barletta de Almeida,30
1433,Guilherme Mariano Barbosa,4
1434,Jose Aldo Soares de Oliveira Filho,10
1435,Cristian Jonatan Ortiz,59
1436,Vinicius dos Santos de Oliveira Paiva,7
1437,Igor Aquino da Silva,16
1438,Guilherme Henrique dos Reis Lazaroni,6
1439,Jose Roberto Assunçao de Araujo Filho,99
1440,Ryan Carlos Santos de Sousa,66
1441,Leonardo Augusto dos Santos Pereira,38
1442,Cristiano Claudinei Nogueira,5
1443,Rhuan Ferreira Ramos,14
1444,Saimon Pains Tormen,4
1445,TGLuciano Dias Fragoso,
1446,Daniel Pollo Barion,TC
1447,Gabriel Santos Silva,20
1448,Juan Sebastian Quintero Fletcher,3
1449,Joao Paulo Silveira dos Santos,4
1450,Mateus Ferreira da Silva,4
1451,Mailton dos Santos de Sa,98
1452,Guilherme Maciel Dantas,70
1453,Igor Inocencio de Oliveira,2
1454,Sergio Raphael dos Anjos Raphael -,6
1455,Victor Andrade Santos,11
1456,Messias Rodrigues da Silva Junior,37
1457,Fabio Pizarro Sanches,3
1458,Paulo Henrique Silva Ribeiro,7
1459,Bernardo Schappo,4
1460,Alberto Valentim do Carmo Neto,TC
1461,Jose Carlos Cracco Neto,37
1462,Luiz Gustavo Tavares Conde,4
1463,João Vitor Xavier de Almeida,18
1464,Leonardo Caetano Silva,22
1465,João Victor Carroll Santana,34
1466,Guilherme Augusto Alves Dellatorre,49
1467,Miqueias Cabral Evaristo,8
1468,Gabriel Bispo dos Santos,33
1469,Anderson Leite Morais,5
1470,Luan Dias da Silva,10
1471,PFGerson Oliveira Rocha,
1472,Cristian Jonatan Ortiz,59
1473,Andre Felipe de Almeida Santos,6
1474,Giovanni Piccolomo,8
1475,Willian Marlon Ferreira Moraes,6
1476,Dalbert Henrique Chagas Estevão,29
1477,Allyson Aires dos Santos,2
1478,Luiz Henrique dos Santos Junior,21
1479,Paulo Roberto Moccelin,94
1480,Hayner Willian Monjardim Cordeiro,3
1481,Matias Ernesto Ocampo Ornizun,77
1482,Rafael Ferreira Donato,3
1483,Robson dos Santos Fernandes,30
1484,Patrick Marcos de Sousa Freitas,4
1485,Marlon Adriano Prezotti,28
1486,Lucas Figueiredo dos Santos,22
1487,Vinicius Romualdo dos Santos,36
1488,Leonardo Santiago Barcelar,19
1489,Matheus Bonadiman Serafim,11
1490,Helio Cezar Pinto dos Anjos,TC
1491,Jose Domingos de Moraes Neto,5
1492,TGSilvano de Morais Silva,
1493,Marcos Venicius Santos Miranda,12
1494,PFThomaz Lucena da Silva,
1495,Luan Santos Silva,9
1496,Erick de Souza Miranda,7
1497,Tiago Coelho Andrade,13
1498,TGSilvio Siqueira Jardim,
1499,Jacy Maranhao Oliveira,55
1500,Richardson Fernandes dos Santos,26
1501,Matheus Bahia Santos,79
1502,Vinicius Diniz Dall Antonia,8
1503,Matheus Felipe Santos Nascimento,42
1504,Rodrigo Oliveira Lindoso,19
1505,Willian Estefani Machado,4
1506,Saulo Rodrigues da Silva,73
1507,Jean Carlos de Souza Irmer,5
1508,Daniel Alves de Lima,99
1509,David Ricardo Loiola da Silva,4
1510,Rafael de Carvalho Santos -,1
1511,Enderson Alves Moreira,TC
1512,Luis Fernando Rosa Flores,AT
1513,Regis Augusto Salmazzo,10
1514,Jhon Freduar Vasquez Anaya,27
1515,Gustavo Vilar dos Santos,14
1516,Vagner Silva de Souza,9
1517,Cesar Augusto Soares dos Reis Ribela,31
1518,Emerson Gustavo Pinto dos Santos,8
1519,Erick de Souza Miranda,7
1520,Cauan Lucas Barros da Luz,15
1521,Diego Fabian Torres,8
1522,Jose Carlos Cracco Neto,37
1523,Wallison Nunes Silva,2
1524,Carlos Manuel de Resende Teodoro,15
1525,TGMarco Aurelio Tedeschi dos Santos,
1526,Reverson Valuarth Paiva Silva,16
1527,Wagner da Silva Souza,30
1528,Jordi Martins Almeida,93
1529,Luis Fellipe Campos Doria -,25
1530,Wallison Nunes Silva -,2
1531,Altemir Cordeiro Pessôa Neto -,9
1532,Wagner da Silva Souza -,30
1533,Romulo Otero Vasquez,22
1534,Gonzalo Daniel Escobar,31
1535,Dalberson Ferreira do Amaral,31
1536,Joao Pedro Chermont Crema,44
1537,Luiz Carlos Cirne Lima de Lorenzi,TC
1538,Joao Felipe Schmidt Urbano,5
1539,Luan Peres Petroni,14
1540,Ricardo Cesar Dantas da Silva,45
1541,Mario Sergio Pereira Junior,89
1542,Thomas Jaguaribe Bedinelli,30
1543,Marcio Antonio de Sousa Junior,7
1544,Joao Paulo Ferreira Lourenco,97
1545,Eric Almeida de Melo,14
1546,Marcelo Rodrigues Souza,79
1547,Gianluca Piola Minozzo,6
1548,Leonardo da Silva Vieira,12
1549,Paulo Henrique Araujo Borges,28
1550,Jose Gabriel Campanelli da Rocha Cabo,AT
1551,Joao Vitor de Souza Martins,15
1552,Geremias Ribeiro Junior,29
1553,Agustin Gonzalez Pereira,14
1554,Jhan Pool Torres Canate,16
1555,Everton Paulo Strieder,2
1556,Madison Araujo Costa,33
1557,Joao Lucas Vilela de Sousa,20
1558,Jose Gabriel Campanelli da Rocha Cabo -,AT
1559,Thalisson Gabriel Pereira Moreira,14
1560,Rodrigo Antonio Rodrigues,7
1561,Sebastian Gomez Londono,19
1562,Daniel Alves de Lima,99
1563,Bruno Ferreira Melo,26
1564,Vinicius Diniz Dall Antonia,8
1565,Savio Alves Marchiote -,23
1566,Marcelo Claudio Mendes Pereira -,AT
1567,João Victor Lima Ferreira,19
1568,Emerson Barbosa Rodrigues dos Santos,6
1569,Marcio Fernandes Figueiredo,TC
1570,Nicolas Godinho Johann,11
1571,Edilson Jose da Silva Junior,2
1572,Mike dos Santos Nenatarvicius,7
1573,Luis Geovanny Segovia Vega,3
1574,Saimon Pains Tormen,4
1575,Luis Antonio Ferreira Rodrigues,94
1576,Jorge Marco de Oliveira Moraes,11
1577,Eric Javier Davis Grajales,31
1578,Jhonnathan Espedito Coco Wagner,32
1579,Joao Paulo Silveira dos Santos,4
1580,Elias Lira Nogueira Junior,2
1581,Jemmes Bruno Ribeiro da Silva,4
1582,Geremias Ribeiro Junior,29
1583,Auremir Evangelista dos Santos,5
1584,Robson de Oliveira Agondi,AT
1585,Joao Lucas Vilela de Sousa,20
1586,Daniel de Oliveira Sertanejo,8
1587,Emerson Barbosa Rodrigues dos Santos,6
1588,Matheus Bueno Batista,18
1589,Guilherme Augusto Pacheco,28
1590,Jose Carlos Cracco Neto,37
1591,Luis Henrique Soares Firmino,11
1592,Marlon Roberto dos Santos Bibiano,77
1593,Sabit Abdulai,5
1594,Rodrigo Ferreira da Silva,29
1595,Diego Cristiano Evaristo,21
1596,Fabio Pizarro Sanches,3
1597,Joao Felipe Schmidt Urbano,5
1598,Victor Andrade Santos,11
1599,Paulo Roberto Moccelin,94
1600,Patrick Marcos de Sousa Freitas,4
1601,Jhan Pool Torres Canate,16
1602,Marlon Adriano Prezotti,28
1603,Yeferson Agustin Quintana Alonso,3
1604,Ricardo Cesar Dantas da Silva,45
1605,Guilherme Mariano Barbosa,4
1606,Pedro Antonio Pimentel Ferreira,27
1607,Willian Marlon Ferreira Moraes,6
1608,Emerson Raymundo Santos,18
1609,Luiz Felipe Oliveira de Paula,14
1610,Pedro Henrique Rocha da Silva,1
1611,Joilson de Jesus Demetrio Cardoso,13
1612,Romulo da Silva Machado -,17
1613,Matheus Bahia Santos,79
1614,Saulo Rodrigues da Silva,73
1615,Richardson Fernandes dos Santos,26
1616,Matheus Henrique Frizzo,10
1617,Rafael Barbosa Silva,18
1618,Sebastian Gomez Londono,19
1619,Jorge Eduardo Recalde Ramírez,28
1620,Emaxwell Souza de Lima,77
1621,Bruno Ferreira Bonfim,9
1622,Willian Estefani Machado,4
1623,Emaxwell Souza de Lima -,77
1624,Edson Felipe da Cruz,19
1625,Thiago Rodrigues de Oliveira Nogueira,1
1626,PFLucas Vinicius Oliveira do Nascimento,
1627,Chrystian Amaral Barletta de Almeida,30
1628,Rafael Thyere de Albuquerque Marques,15
1629,TGSamuel de Azevedo Correia,
1630,Cristian Jonatan Ortiz,59
1631,Pedro Veronez Vilhena,17
1632,Messias Rodrigues da Silva Junior,37
1633,Gustavo Coutinho Silva Lopes,9
1634,Alexandre de Almeida Silva Junior,50
1635,Diego Caito Barcellos Oliveira dos Santos,22
1636,David Braz de Oliveira Filho,4
1637,Andre Felipe de Almeida Santos,6
1638,Lucas Ribeiro dos Santos,14
1639,Thiago Galhardo do Nascimento Rocha,33
1640,Lucas Ribeiro dos Santos,14
1641,Edson Felipe da Cruz,19
1642,Antonio Francisco Moura Neto,25
1643,Luiz Henrique Araujo Silva,88
1644,MGMarcos Vinicius de Souza Duarte,
1645,Elvis Vieira Araujo,10
1646,Sergio Raphael dos Anjos Raphael,6
1647,Moises Lima Magalhaes,15
1648,Alexandre Egea,16
1649,Gabriel Adolfo Risso Patron -,33
1650,Jean Victor Barros,6
1651,Joao Pedro Mendes Santos,33
1652,Raphael Rodrigues Borges,5
1653,Fabio Pizarro Sanches,3
1654,Lucas de Oliveira Teodoro Falcao,98
1655,Bruno Henrique Marques Torres,21
1656,Ryan Carlos Santos de Sousa,66
1657,Rafael Bilu Mudesto,10
1658,Saimon Pains Tormen,4
1659,Sabit Abdulai,8
1660,Lucas Ronier Vieira Pires,98
1661,Claudio de Souza,3
1662,Matheus Henrique Frizzo,10
1663,Joao Carlos Barros Lopes,21
1664,Mauricio de Carvalho Antonio,5
1665,Patrick Marcos de Sousa Freitas,4
1666,Igor Marques Paciencia Cardoso,31
1667,Renato Palm da Silveira,33
1668,Joao Paulo Silveira dos Santos,4
1669,Hygor Cleber Garcia Silva,7
1670,Marcelo Rodrigues Souza,79
1671,Guilherme Seefeldt Krolow,35
1672,Marcio Antonio de Sousa Junior,7
1673,Rafael dos Santos Lacerda,TC
1674,Diego Fabian Torres,8
1675,Cauan Lucas Barros da Luz,18
1676,Ezequiel Jacinto de Biasi,2
1677,Osman de Menezes Venancio Junior,80
1678,Alexis Ivan Alvarino -,14
1679,Pierre Wagner Oliveira dos Santos,47
1680,Daniel Alves de Lima,99
1681,Luan Dias da Silva,10
1682,Gabriel Boschilia,16
1683,Allan Godoi Santos,3
1684,Matheus Salustiano Pires,13
1685,Caio Henrique da Silva Dantas,99
1686,Matheus Bueno Batista,18
1687,Reinaldo Nascimento Satorno -,20
1688,Julian Rodrigo Fernandez,5
1689,Matheus Trindade Gonçalves,38
1690,Wanderson Camelo Viana,4
1691,Diogo Jose Goncalves da Silva,12
1692,Joao Pedro Vieira,8
1693,Benjamin Manuel Borasi,24
1694,Diego Victor Costa Dominguez,38
1695,Pedro Miguel Marques da Costa Filipe,TC
1696,Luis Antonio Ferreira Rodrigues,94
1697,Igor Aquino da Silva,16
1698,Cristiano Claudinei Nogueira,5
1699,Joao Vitor de Souza Martins,15
1700,Ramon Menezes Roma,40
1701,Raphael Rodrigues Borges,3
1702,Felipe Jose Almeida da Rocha,18
1703,Carlos Manuel de Resende Teodoro,15
1704,Elias Lira Nogueira Junior,2
1705,Alesson dos Santos Batista,11
1706,Dankler Luis de Jesus Pedreira,33
1707,Ivan Izzo,AT
1708,Robson de Oliveira Agondi,AT
1709,Victor Andrade Santos,11
1710,Wallison Nunes Silva,13
1711,Pierre Wagner Oliveira dos Santos,47
1712,Judson Silva Tavares,93
1713,Pedro Antonio Pimentel Ferreira,27
1714,Allan Rodrigo Aal,TC
1715,Jose Ricardo Barbosa Ribeiro Drumond,77
1716,Vagner Silva de Souza,9
1717,Anderson Leite Morais,5
1718,William de Oliveira Pottker,90
1719,Cristian Jonatan Ortiz,59
1720,Guilherme Augusto Alves Dellatorre,49
1721,Lenny Ivo Lobato Romanelli,77
1722,Rafael Ferreira Donato,3
1723,PFThiago Gomes Vegette,
1724,Marlon Adriano Prezotti,28
1725,Reverson Valuarth Paiva Silva,16
1726,Luis Fellipe Campos Doria,25
1727,Joilson de Jesus Demetrio Cardoso,13
1728,Vinicius Diniz Dall Antonia,8
1729,Thomas Jaguaribe Bedinelli,30
1730,Luan Santos Silva,9
1731,Rafael dos Santos Carvalheira Natividade,99
1732,Guilherme Seefeldt Krolow,35
1733,Sidcley Ferreira Pereira,16
1734,Sebastiao Enio Santos de Almeida,27
1735,Mike dos Santos Nenatarvicius,7
1736,Wanderson Santos Pereira,37
1737,Chayene Medeiros Oliveira Santos,14
1738,Matheus Antunes Ribeiro,2
1739,Romulo da Silva Machado,17
1740,Guilherme Macedo dos Anjos,AT
1741,Sebastian Gomez Londono,19
1742,Paulo Henrique Silva Ribeiro,7
1743,Robson dos Santos Fernandes,30
1744,Bruno Ferreira Melo,26
1745,Jose Gabriel dos Santos Silva,8
1746,Edson Felipe da Cruz,19
1747,Lucas Ronier Vieira Pires,98
1748,Luiz Henrique Araujo Silva,88
1749,Rildo Goncalves de Amorim Filho,80
1750,Yeferson Agustin Quintana Alonso,3
1751,Nicolas Godinho Johann,11
1752,Jose Domingos de Moraes Neto,5
1753,Marcio Fernandes Figueiredo Junior,AT
1754,Guilherme Mariano Barbosa,4
1755,Carlos Eduardo da Silva Santos,23
1756,Jose Aldo Soares de Oliveira Filho,10
1757,Luan de Freitas Molarinho Chagas,35
1758,Thonny Anderson da Silva Carvalho,9
1759,Marcio Fernandes Figueiredo Junior -,AT
1760,Marcelo Ribeiro Cabo,TC
1761,David Ricardo Loiola da Silva,4
1762,Aylon Darwin Tavella,11
1763,Mateus Cardoso Francisco,97
1764,Welliton Silva de Azevedo Matheus,31
1765,Joao Pedro Chermont Crema,44
1766,Rafael Gustavo Meneghel Gava,8
1767,Joao Felipe Schmidt Urbano,5
1768,Rodrigo Ferreira da Silva,29
1769,Mateus Ferreira da Silva,4
1770,Emerson Raymundo Santos,18
1771,Nilson Barbosa Nascimento Junior,44
1772,Vinicius Rodrigues Adelino dos Santos,7
1773,Douglas Baggio de Oliveira Costa,10
1774,Gustavo Costa da Silva Machado,8
1775,Joao Vitor Hipolito Costa,15
1776,Hudson Alexandre Batista da Silva,80
1777,Bruno Henrique Marques Torres,19
1778,Jean Victor Barros,6
1779,Mateus Ferreira da Silva -,4
1780,Alex Silva Quiroga,2
1781,Geremias Ribeiro Junior,29
1782,Leonardo Gamalho de Souza,99
1783,Cristiano Claudinei Nogueira,5
1784,Jose Carlos Cracco Neto,37
1785,Denis de Oliveira Aguiar Junior,26
1786,Luis Henrique Soares Firmino,11
1787,Cristian Renato Gonçalves Riquelme,29
1788,Alex Silva Quiroga -,2
1789,Fabio das Neves Gerônimo de Almeida -,6
1790,Jose Aldo Soares de Oliveira Filho,8
1791,Leonardo Caetano Silva,17
1792,Jose Guilherme Guidolin Pegorari,1
1793,Vinicius Romualdo dos Santos,36
1794,Ricardo Cesar Dantas da Silva,45
1795,Luiz Carlos Cirne Lima de Lorenzi,TC
1796,Robson dos Santos Fernandes,30
1797,Mateus Henrique Alves Silva,36
1798,Cesar Augusto Soares dos Reis Ribela,31
1799,Lucas Baptista Felix,10
1800,Ianson Acosta Soares,3
1801,Geirton Marques Aires,8
1802,Felix Eduardo Kellermann,AT
1803,Joao Pedro Mendes Santos,33
1804,Marcio Fernandes Figueiredo,TC
1805,Kevyn Lucas Ramos da Costa,36
1806,Facundo Labandeira Castro,30
1807,Helio Cezar Pinto dos Anjos,TC
1808,Marcio Fernandes Figueiredo -,TC
1809,Rafael Silva Guanaes,TC
1810,Erik da Silva Bessa,17
1811,Mailton dos Santos de Sa,98
1812,Joao Paulo Silveira dos Santos,4
1813,Eduardo Vinicius Domachowski,3
1814,Bruno Leonardo dos Santos Covas -,33
1815,Altemir Cordeiro Pessôa Neto,9
1816,Eduardo Marcelo Rodrigues Nunes,15
1817,Matheus Bonadiman Serafim,11
1818,Ezequiel Jacinto de Biasi,2
1819,Diego Fabian Torres,8
1820,Joao Vitor Silva Dantas de Oliveira,26
1821,Alexis Ivan Alvarino,14
1822,Sebastiao Enio Santos de Almeida,22
1823,Saulo Rodrigues da Silva,73
1824,Joao Paulo Ferreira Lourenco,97
1825,Igor Aquino da Silva,16
1826,Patrick de Lucca Chaves de Oliveira,8
1827,Bruno Ferreira Ventura Diniz,94
1828,Jose Roberto Assunçao de Araujo Filho,99
1829,Cristian Jonatan Ortiz,59
1830,Fabricio Dominguez Huertas,8
1831,Gustavo Coutinho Silva Lopes,9
1832,Lucas Rian Santos Oliveira,77
1833,Pedro Miguel Marques da Costa Filipe,TC
1834,PFPedro Miguel Costa Oliveira,
1835,Wellington Alves da Silva,18
1836,Renato de Cassio Negrao -,AT
1837,Igor Henrique Martins Machado,27
1838,Alexandre de Almeida Silva Junior,50
1839,Emerson Lima Freitas,7
1840,Geremias Ribeiro Junior,29
1841,Lucas Ribeiro dos Santos,14
1842,Breno Herculano Almeida,18
1843,Edson Felipe da Cruz,19
1844,Diogo Hereda da Silva,32
1845,Matheus Salustiano Pires,13
1846,PFThomaz Lucena da Silva,
1847,Rodrigo Oliveira Lindoso,19
1848,Douglas Baggio de Oliveira Costa,10
1849,Willian Estefani Machado,4
1850,Sabit Abdulai,8
1851,Pedro Lucas Tapias Obermuller,70
1852,Wellington Alves da Silva,18
1853,Patrick Marcos de Sousa Freitas,4
1854,Wagner da Silva Souza,30
1855,Luis Antonio Ferreira Rodrigues,94
1856,PFPedro Miguel Costa Oliveira,
1857,Rafael Thyere de Albuquerque Marques,15
1858,Eduardo Marcelo Rodrigues Nunes,15
1859,Pedro Veronez Vilhena,17
1860,Guilherme Augusto Vieira dos Santos,11
1861,Lucas Xavier Gazal,3
1862,Gonzalo Daniel Escobar,31
1863,Alex Roberto Santana Rafael,23
1864,Carlos Gilberto do Nascimento Silva,4
1865,Diego Cristiano Evaristo,21
1866,Gabriel Nascimento Resende Brazao,77
1867,Diego Cristiano Evaristo -,21
1868,Rodrigo Henrique Santos de Souza,75
1869,Joao Carlos Barros Lopes,21
1870,Jose Aldo Soares de Oliveira Filho,10
1871,Thonny Anderson da Silva Carvalho,9
1872,Yann Del Pino Rolim,20
1873,Ezequiel Jacinto de Biasi,2
1874,Fabiano da Silva Souza,6
1875,Bruno Ferreira Melo,26
1876,Mario Sergio Pereira Junior,89
1877,Thomas Jaguaribe Bedinelli,30
1878,Lucas Jaques Varone Maia,27
1879,Jose Domingos de Moraes Neto,5
1880,Luan de Freitas Molarinho Chagas,35
1881,Robson Michael Signorini,20
1882,Guilherme Seefeldt Krolow,35
1883,PFRenan de Lima Pinto,
1884,Matheus Vinicius Matos Nogueira,13
1885,Eduardo Vinicius Domachowski,3
1886,Nicolas Godinho Johann -,11
1887,Joao Gabriel Vasconcelos Pinto,20
1888,Pedro Henrique Rocha da Silva,1
1889,Matheus Bahia Santos,79
1890,Emerson Gustavo Pinto dos Santos,8
1891,Hudson Alexandre Batista da Silva,80
1892,Joao Paulo Ferreira Lourenco,97
1893,Jose Francisco dos Santos Junior,9
1894,Marcelo da Conceiçao Benevenuto Malaquias,4
1895,Alef Mangueira Severino Pereira,11
1896,Dankler Luis de Jesus Pedreira,33
1897,Vinicius Romualdo dos Santos -,36
1898,Jeferson Marinho dos Santos,9
1899,Elvis Vieira Araujo,10
1900,Joilson de Jesus Demetrio Cardoso,13
1901,Hudson Alexandre Batista da Silva,80
1902,Geovane Batista de Faria,5
1903,PFRafael Antunes Tamarindo,
1904,Jose Rodrigo Andrade Ramos,32
1905,Renato Palm da Silveira,33
1906,João Victor Carroll Santana,34
1907,Igor Marques Paciencia Cardoso,31
1908,Jose Carlos Cracco Neto,37
1909,Bruno Cesar Xavier Sislo,11
1910,Luiz Gustavo Tavares Conde,3
1911,Thonny Anderson da Silva Carvalho,9
1912,Lucas Rian Santos Oliveira,77
1913,Marcio Almeida de Oliveira,2
1914,Lucas Ribeiro dos Santos,14
1915,Adyson do Nascimento Soares,44
1916,Messias Rodrigues da Silva Junior,37
1917,Adilson dos Anjos Oliveira,8
1918,Ian Luccas Baroni Boetto,25
1919,PFLucas Vinicius Oliveira do Nascimento,
1920,Marcelo Rodrigues Souza,79
1921,Lucas Baptista Felix,10
1922,Geirton Marques Aires,8
1923,Paulo Roberto Moccelin,94
1924,Diego Mathias de Almeida -,27
1925,Rodrigo Antonio Rodrigues,7
1926,Emaxwell Souza de Lima,77
1927,MGMarcio Sergio Lopes Ribeiro,
1928,Willian Estefani Machado -,4
1929,Marcos Vinicius da Silva Santos,63
1930,Pedro Henrique de Castro Silva,21
1931,Diego Fabian Torres,8
1932,Joao Antonio Mello dos Santos,AT
1933,Wallison Nunes Silva,2
1934,Emerson Ramon Bezerra Oliveira,7
1935,Cristian Jonatan Ortiz,59
1936,Julian Rodrigo Fernandez,5
1937,Joao Vitor Hipolito Costa,8
1938,Fabricio Dominguez Huertas,8
1939,Douglas Baggio de Oliveira Costa,20
1940,Pedro Veronez Vilhena,17
1941,Márcio Zanardi Gomes da Silva,TC
1942,Bruno Henrique Lopes,9
1943,Sebastiao Enio Santos de Almeida,23
1944,PFAlexandre Lopes,
1945,Alexis Ivan Alvarino,14
1946,Cristiano Claudinei Nogueira,5
1947,Dankler Luis de Jesus Pedreira,33
1948,Francinildo Pinheiro Bezerra,26
1949,Geremias Ribeiro Junior,29
1950,Guilherme de Queiroz Goncalves,17
1951,Luiz Felipe Oliveira de Paula,14
1952,Gabriel Novaes Fernandes,35
1953,Jhan Pool Torres Canate,16
1954,Marcos Vinicius Cerato,19
1955,Wellison Matheus Rodrigues Regis,77
1956,Luan Fernandes Ribeiro,30
1957,Jean Victor Barros,6
1958,Sabit Abdulai,8
1959,Leonardo da Silva Cruz Duarte,2
1960,Carlos Manuel de Resende Teodoro -,5
1961,Giovanni Piccolomo,8
1962,Patrick Marcos de Sousa Freitas,4
1963,Eduardo Jacinto de Biasi,21
1964,Gustavo Vilar dos Santos,14
1965,Hayner Willian Monjardim Cordeiro,3
1966,Gabriel Nascimento Resende Brazao,77
1967,Joao Felipe Schmidt Urbano,5
1968,Joao Paulo Silveira dos Santos,4
1969,Breno Herculano Almeida,18
1970,Bruno Leonardo dos Santos Covas,33
1971,Jhon Freduar Vasquez Anaya,27
1972,Lucas de Oliveira Teodoro Falcao,98
1973,Anselmo Ramon Alves Herculano,9
1974,Joseph Mauricio de Oliveira Figueiredo,30
1975,Vinicius Diniz Dall Antonia,8
1976,Renato Marques de Oliveira Junior,78
1977,Gabriel Boschilia,16
1978,Ronald Sant Anna Rodrigues,31
1979,Bruno Aparecido Reis Ezequiel,5
1980,Mateus Henrique Alves Silva,36
1981,Rafael Silva Guanaes,TC
1982,Robson Michael Signorini,20
1983,Lucas Ronier Vieira Pires,98
1984,Valdemir de Oliveira Soares,30
1985,Jose Domingos de Moraes Neto,5
1986,Marcelo da Conceiçao Benevenuto Malaquias,4
1987,Jorge de Amorim Campos,TC
1988,TGSilvano de Morais Silva,
1989,Matheus Henrique Bianqui,18
1990,Matheus Trindade Gonçalves -,38
1991,Heitor Rodrigues da Fonseca,2
1992,Bruno Pereira Mendes,9
1993,Diego Caito Barcellos Oliveira dos Santos,22
1994,Rafael de Carvalho Santos,1
1995,Luis Fellipe Campos Doria,25
1996,Yan Henrique Rodrigues da Silva,29
1997,Luan Dias da Silva,10
1998,Lucas Cardoso Moreira,99
1999,Reverson Valuarth Paiva Silva,16
2000,Patrick Marcos de Sousa Freitas,4
2001,Jordi Martins Almeida,93
2002,Airton Moraes Michellon,1
2003,Luiz Felipe Castro Neto,15
2004,Mateus Ferreira da Silva,4
2005,Sergio Ricardo dos Santos Junior,37
2006,Thonny Anderson da Silva Carvalho,9
2007,Jose Aldo Soares de Oliveira Filho,10
2008,Claudio de Souza,3
2009,Luis Antonio Ferreira Rodrigues,94
2010,Fernando Gaston Elizari Sedano,5
2011,Alexandre Egea,16
2012,Jose Roberto Assunçao de Araujo Filho,99
2013,Rodrigo Oliveira dos Santos,72
2014,Igor Henrique Martins Machado,27
2015,Luis Fernando Rosa Flores,AT
2016,Cristiano Claudinei Nogueira,5
2017,Tiago Pagnussat,3
2018,Joao Paulo Silveira dos Santos,4
2019,Mario Sergio Pereira Junior,89
2020,Eduardo Vinicius Domachowski,3
2021,Lucas Baptista Felix,10
2022,Paulo de Souza Junior,18
2023,Matheus Nogueira da Silva,1
2024,Gerson Rodolfo da Silva,5
2025,Guilherme Seefeldt Krolow,35
2026,Geirton Marques Aires,8
2027,Ezequiel Jacinto de Biasi,2
2028,Douglas Baggio de Oliveira Costa,10
2029,Rafael Aparecido de Paulo Tavares,10
2030,Bernardo Schappo,4
2031,Sebastiao Enio Santos de Almeida,22
2032,Emerson Ramon Bezerra Oliveira,11
2033,Victor Bernardes Andrade E Souza,1
2034,Gustavo Costa da Silva Machado,8
2035,Francinildo Pinheiro Bezerra,8
2036,Alexis Ivan Alvarino -,14
2037,Saulo Rodrigues da Silva,73
2038,Wanderson Camelo Viana,4
2039,Matheus Bahia Santos,79
2040,Gabriel Bispo dos Santos,33
2041,Matheus Salustiano Pires,13
2042,Rildo Goncalves de Amorim Filho,80
2043,Edson Felipe da Cruz,19
2044,Regis Augusto Salmazzo,10
2045,Anderson Leite Morais,5
2046,Pierre Wagner Oliveira dos Santos,47
2047,Lucas Jaques Varone Maia,27
2048,Iago Angelo Dias,11
2049,Gabriel Adolfo Risso Patron -,33
2050,Daniel de Oliveira Sertanejo,8
2051,Vinicius Romualdo dos Santos -,36
2052,Lucas de Oliveira Teodoro Falcao,98
2053,Joao Pedro Mendes Santos,33
2054,Salatiel de Oliveira Gabriel Junior,11
2055,Anselmo Ramon Alves Herculano,9
2056,Ryan Carlos Santos de Sousa,66
2057,Guilherme Rodrigues Bellangero Alvarez,AT
2058,Saimon Pains Tormen,4
2059,Darlisson Pereira da Silva,34
2060,Jose Aldo Soares de Oliveira Filho,10
2061,Getulio Wandelly Silva Timoteo,99
2062,Kleiton Pego Duarte,75
2063,Darlisson Pereira da Silva -,34
2064,Vanderley Ribeiro Correia Filho,3
2065,Joao Felipe Schmidt Urbano,5
2066,Diego Cristiano Evaristo,21
2067,Joao Othavio Basso,15
2068,Romulo Otero Vasquez,22
2069,Jemmes Bruno Ribeiro da Silva,4
2070,Denilson Pereira Junior,9
2071,Rhuan Ferreira Ramos,14
2072,Marcio Antonio de Sousa Junior,7
2073,Wagner da Silva Souza,30
2074,Madison Araujo Costa,33
2075,Paulo Henrique Araujo Borges,28
2076,Raphael Rodrigues Borges,3
2077,Wallace Reis Silva,4
2078,Lucas Baptista Felix,10
2079,Cristian Jonatan Ortiz,59
2080,Luis Antonio Ferreira Rodrigues,94
2081,Thales Bento Oleques,72
2082,Rafael Thyere de Albuquerque Marques,15
2083,Fabricio Dominguez Huertas,8
2084,Gabriel Boschilia,16
2085,Ronald Sant Anna Rodrigues,31
2086,Cristian Jonatan Ortiz -,59
2087,Alexandre Egea,16
2088,Erick de Souza Miranda,7
